energy,s044,s045,mean
2.477409999999999854e+03,6.555826999999999627e-01,6.218051999999999468e-01,6.386939499999999548e-01
2.477650000000000091e+03,7.218004000000000087e-01,6.618650000000000366e-01,6.918326999999999671e-01
2.477900000000000091e+03,7.756960000000000521e-01,8.081087000000000131e-01,7.919023499999999771e-01
2.478139999999999873e+03,7.902833000000000219e-01,7.246494999999999465e-01,7.574663999999999842e-01
2.478389999999999873e+03,7.443427000000000238e-01,7.968075999999999492e-01,7.705751499999999865e-01
2.478630000000000109e+03,7.070459999999999523e-01,8.057952999999999921e-01,7.564206499999999167e-01
2.478880000000000109e+03,6.998974000000000029e-01,7.803769999999999873e-01,7.401371999999999396e-01
2.479119999999999891e+03,6.250852999999999549e-01,7.167210000000000525e-01,6.709031500000000037e-01
2.479369999999999891e+03,7.914754999999999985e-01,6.633949000000000096e-01,7.274351999999999485e-01
2.479620000000000346e+03,7.408793000000000184e-01,8.696578999999999837e-01,8.052686000000000011e-01
2.479860000000000127e+03,8.077408999999999839e-01,8.376360999999999946e-01,8.226884999999999337e-01
2.480109999999999673e+03,8.911793999999999549e-01,8.952523000000000009e-01,8.932158500000000334e-01
2.480349999999999909e+03,1.140789000000000053e+00,9.371003999999999445e-01,1.038944700000000054e+00
2.480599999999999909e+03,1.270858999999999961e+00,1.301914999999999933e+00,1.286386999999999947e+00
2.480850000000000364e+03,1.560753000000000057e+00,1.496976000000000084e+00,1.528864500000000071e+00
2.481090000000000146e+03,1.873874999999999957e+00,2.002403999999999851e+00,1.938139499999999904e+00
2.481339999999999691e+03,2.532277999999999807e+00,2.625466999999999995e+00,2.578872500000000123e+00
2.481579999999999927e+03,3.189055999999999891e+00,3.442085000000000061e+00,3.315570499999999754e+00
2.481829999999999927e+03,3.838658000000000126e+00,4.126246000000000080e+00,3.982452000000000325e+00
2.482079999999999927e+03,3.922855000000000203e+00,4.366628000000000398e+00,4.144741500000000300e+00
2.482320000000000164e+03,3.959419000000000022e+00,3.964582000000000050e+00,3.962000500000000258e+00
2.482570000000000164e+03,3.552728000000000108e+00,3.570336999999999872e+00,3.561532500000000212e+00
2.482819999999999709e+03,2.893572999999999951e+00,3.089828999999999937e+00,2.991700999999999944e+00
2.483059999999999945e+03,2.613240999999999925e+00,2.590170000000000083e+00,2.601705500000000004e+00
2.483309999999999945e+03,1.901400999999999897e+00,1.923283000000000076e+00,1.912341999999999986e+00
2.483560000000000400e+03,1.570160999999999918e+00,1.651826000000000016e+00,1.610993499999999967e+00
2.483809999999999945e+03,1.402692000000000050e+00,1.476418000000000008e+00,1.439554999999999918e+00
2.484049999999999727e+03,1.248799999999999910e+00,1.153829999999999911e+00,1.201314999999999911e+00
2.484300000000000182e+03,1.071580999999999895e+00,1.274264000000000063e+00,1.172922499999999868e+00
2.484550000000000182e+03,1.010337999999999958e+00,1.214425000000000088e+00,1.112381500000000134e+00
2.484799999999999727e+03,9.098521000000000525e-01,1.099193000000000087e+00,1.004522550000000125e+00
2.485039999999999964e+03,1.095447000000000060e+00,1.048621000000000025e+00,1.072033999999999931e+00
2.485289999999999964e+03,9.024558999999999775e-01,9.866186000000000123e-01,9.445372499999999949e-01
2.485539999999999964e+03,8.102772000000000308e-01,9.265746000000000260e-01,8.684259000000000839e-01
2.485789999999999964e+03,8.849223000000000505e-01,9.344175000000000120e-01,9.096699000000000312e-01
2.486029999999999745e+03,8.513357999999999759e-01,8.355869000000000213e-01,8.434613499999999986e-01
2.486279999999999745e+03,8.239532999999999996e-01,9.336027999999999549e-01,8.787780499999999773e-01
2.486530000000000200e+03,7.363110000000000488e-01,7.728903999999999774e-01,7.546007000000000131e-01
2.486780000000000200e+03,9.151067999999999980e-01,7.617112000000000327e-01,8.384089999999999598e-01
2.487029999999999745e+03,8.000030999999999670e-01,6.764620999999999551e-01,7.382325999999999055e-01
2.487280000000000200e+03,7.734710000000000196e-01,8.777888000000000357e-01,8.256299000000000277e-01
2.487519999999999982e+03,8.536593999999999571e-01,8.421541999999999639e-01,8.479067999999999605e-01
2.487769999999999982e+03,8.751113999999999837e-01,9.147484999999999644e-01,8.949299499999999741e-01
2.488019999999999982e+03,9.101785999999999488e-01,8.524412999999999574e-01,8.813099499999998976e-01
2.488269999999999982e+03,8.764781999999999851e-01,7.058084000000000024e-01,7.911432999999999938e-01
2.488519999999999982e+03,8.473794999999999522e-01,6.779245000000000410e-01,7.626519999999999966e-01
2.488769999999999982e+03,9.251380000000000159e-01,8.652303000000000077e-01,8.951841499999999563e-01
2.489019999999999982e+03,8.604709000000000385e-01,7.829990000000000006e-01,8.217349499999999640e-01
2.489269999999999982e+03,9.274084999999999690e-01,7.778604000000000074e-01,8.526344500000000437e-01
2.489519999999999982e+03,8.934575000000000156e-01,9.100987000000000382e-01,9.017781000000000269e-01
2.489769999999999982e+03,9.553604999999999459e-01,8.728675000000000184e-01,9.141139999999999821e-01
2.490009999999999764e+03,8.339995999999999521e-01,9.711961000000000066e-01,9.025978500000000349e-01
2.490260000000000218e+03,8.647764999999999480e-01,9.658714999999999939e-01,9.153240000000000265e-01
2.490510000000000218e+03,9.685354000000000463e-01,9.107899999999999885e-01,9.396626999999999619e-01
2.490759999999999764e+03,1.112600999999999951e+00,1.042235000000000023e+00,1.077417999999999987e+00
2.491010000000000218e+03,1.038996000000000031e+00,9.535021999999999665e-01,9.962490999999999985e-01
2.491260000000000218e+03,1.102357000000000031e+00,1.129132999999999942e+00,1.115744999999999987e+00
2.491509999999999764e+03,1.106154000000000082e+00,9.680606000000000488e-01,1.037107300000000176e+00
2.491760000000000218e+03,1.017066000000000026e+00,1.115652000000000088e+00,1.066359000000000057e+00
2.492010000000000218e+03,1.102349999999999941e+00,1.237765000000000004e+00,1.170057499999999973e+00
2.492259999999999764e+03,1.190533999999999981e+00,1.189119000000000037e+00,1.189826500000000120e+00
2.492509999999999764e+03,1.156020999999999965e+00,1.307955999999999896e+00,1.231988499999999931e+00
2.492760000000000218e+03,1.150843000000000060e+00,1.065409999999999968e+00,1.108126500000000014e+00
2.493019999999999982e+03,1.090799999999999992e+00,1.161902999999999908e+00,1.126351499999999950e+00
2.493269999999999982e+03,1.197770999999999919e+00,1.254833000000000087e+00,1.226302000000000003e+00
2.493519999999999982e+03,1.167381000000000002e+00,1.237090000000000023e+00,1.202235500000000012e+00
2.493769999999999982e+03,1.188954999999999984e+00,1.151180000000000092e+00,1.170067500000000038e+00
2.494019999999999982e+03,1.105433000000000110e+00,1.179580999999999991e+00,1.142507000000000161e+00
2.494270000000000437e+03,9.580410000000000315e-01,1.160627999999999993e+00,1.059334500000000068e+00
2.494519999999999982e+03,1.068276999999999921e+00,1.153715000000000046e+00,1.110996000000000095e+00
2.494769999999999982e+03,1.124500000000000055e+00,1.063779999999999948e+00,1.094139999999999890e+00
2.495019999999999982e+03,1.207049999999999956e+00,1.089441000000000104e+00,1.148245500000000030e+00
2.495269999999999982e+03,1.156225999999999976e+00,1.136441000000000034e+00,1.146333499999999894e+00
2.495530000000000200e+03,1.077838000000000074e+00,1.375580000000000025e+00,1.226709000000000049e+00
2.495779999999999745e+03,1.195537999999999990e+00,1.174906000000000006e+00,1.185221999999999998e+00
2.496030000000000200e+03,1.077275999999999900e+00,1.293701999999999908e+00,1.185489000000000015e+00
2.496280000000000200e+03,1.248966999999999938e+00,1.105413999999999897e+00,1.177190500000000029e+00
2.496529999999999745e+03,1.297239999999999949e+00,1.126992999999999912e+00,1.212116500000000041e+00
2.496789999999999964e+03,1.085879000000000039e+00,1.282089999999999952e+00,1.183984499999999995e+00
2.497039999999999964e+03,1.154670000000000085e+00,1.067484000000000099e+00,1.111077000000000092e+00
2.497289999999999964e+03,1.080494999999999983e+00,1.209767000000000037e+00,1.145131000000000121e+00
2.497539999999999964e+03,1.233484000000000025e+00,1.286780999999999953e+00,1.260132500000000100e+00
2.497789999999999964e+03,1.187306999999999890e+00,1.338109999999999911e+00,1.262708500000000011e+00
2.498050000000000182e+03,1.277169999999999916e+00,1.162355999999999945e+00,1.219762999999999931e+00
2.498300000000000182e+03,1.279797000000000073e+00,1.070405000000000051e+00,1.175101000000000173e+00
2.498549999999999727e+03,1.225130999999999970e+00,1.114746999999999932e+00,1.169938999999999840e+00
2.498800000000000182e+03,1.195249999999999924e+00,1.259549000000000030e+00,1.227399499999999977e+00
2.499059999999999945e+03,1.058670999999999918e+00,1.126794999999999991e+00,1.092732999999999954e+00
2.499309999999999945e+03,1.164784000000000042e+00,1.307412999999999936e+00,1.236098499999999989e+00
2.499559999999999945e+03,1.081353000000000009e+00,1.089267999999999903e+00,1.085310499999999845e+00
2.499820000000000164e+03,1.205872999999999973e+00,1.190123000000000042e+00,1.197998000000000118e+00
2.500070000000000164e+03,1.184072000000000013e+00,1.199867000000000017e+00,1.191969499999999904e+00
2.500319999999999709e+03,1.229862000000000011e+00,1.203011000000000053e+00,1.216436499999999921e+00
2.500579999999999927e+03,1.168201000000000045e+00,1.175605999999999929e+00,1.171903499999999987e+00
2.500829999999999927e+03,9.793334999999999679e-01,1.108854999999999924e+00,1.044094249999999890e+00
2.501079999999999927e+03,1.148200000000000109e+00,1.136209999999999942e+00,1.142205000000000137e+00
2.501339999999999691e+03,1.163281000000000009e+00,9.832855000000000345e-01,1.073283250000000022e+00
2.501590000000000146e+03,1.119518999999999931e+00,1.254232000000000014e+00,1.186875499999999972e+00
2.501849999999999909e+03,1.026086999999999971e+00,1.063401999999999958e+00,1.044744499999999965e+00
2.502099999999999909e+03,1.201591000000000076e+00,1.025422000000000056e+00,1.113506500000000177e+00
2.502349999999999909e+03,9.814597000000000460e-01,1.037403999999999993e+00,1.009431849999999908e+00
2.502609999999999673e+03,8.883697999999999873e-01,1.147056999999999993e+00,1.017713399999999879e+00
2.502860000000000127e+03,1.070813999999999933e+00,9.381043999999999494e-01,1.004459199999999885e+00
2.503119999999999891e+03,9.781109000000000053e-01,1.085425000000000084e+00,1.031767950000000100e+00
2.503369999999999891e+03,9.707907000000000064e-01,9.292821999999999472e-01,9.500364500000000323e-01
2.503620000000000346e+03,1.118910999999999989e+00,8.844220000000000415e-01,1.001666500000000015e+00
2.503880000000000109e+03,9.669103999999999477e-01,1.053287000000000084e+00,1.010098699999999905e+00
2.504130000000000109e+03,9.861221999999999488e-01,9.067081000000000168e-01,9.464151499999999828e-01
2.504389999999999873e+03,8.676696000000000408e-01,9.344586999999999755e-01,9.010641500000000637e-01
2.504640000000000327e+03,8.532189999999999497e-01,1.016904000000000030e+00,9.350614999999999899e-01
2.504900000000000091e+03,9.739117000000000468e-01,9.921818999999999500e-01,9.830467999999999984e-01
2.505150000000000091e+03,1.018326999999999982e+00,7.802708999999999895e-01,8.992989499999999303e-01
2.505409999999999854e+03,8.748759999999999870e-01,8.902322000000000290e-01,8.825541000000000080e-01
2.505660000000000309e+03,9.336200000000000054e-01,9.425896000000000274e-01,9.381048000000000719e-01
2.505920000000000073e+03,9.639564999999999939e-01,1.013323999999999891e+00,9.886402499999999982e-01
2.506180000000000291e+03,9.527330999999999994e-01,9.059344999999999759e-01,9.293337999999999877e-01
2.506429999999999836e+03,8.911337999999999759e-01,8.318670000000000231e-01,8.615003999999999440e-01
2.506690000000000055e+03,8.707601999999999842e-01,8.759124999999999828e-01,8.733363499999999835e-01
2.506940000000000055e+03,9.027292999999999568e-01,9.830221999999999571e-01,9.428757500000000125e-01
2.507200000000000273e+03,8.720586999999999644e-01,9.659208999999999712e-01,9.189897999999999678e-01
2.507449999999999818e+03,8.555274999999999963e-01,9.387545999999999946e-01,8.971410499999999955e-01
2.507710000000000036e+03,8.816494000000000275e-01,9.536257000000000206e-01,9.176375500000000240e-01
2.507969999999999800e+03,9.911870999999999876e-01,9.316358999999999613e-01,9.614114999999999744e-01
2.508220000000000255e+03,9.415097999999999523e-01,9.011282999999999932e-01,9.213190499999999172e-01
2.508480000000000018e+03,9.164508999999999572e-01,8.891788000000000469e-01,9.028148499999999466e-01
2.508739999999999782e+03,9.093660999999999550e-01,8.145763999999999783e-01,8.619712499999999666e-01
2.508989999999999782e+03,8.596127999999999547e-01,8.686045000000000016e-01,8.641086499999999226e-01
2.509250000000000000e+03,9.986971999999999516e-01,8.622511000000000481e-01,9.304741499999999998e-01
2.509510000000000218e+03,8.672368000000000299e-01,8.334224999999999550e-01,8.503296499999999369e-01
2.509760000000000218e+03,9.491262000000000310e-01,8.127741000000000549e-01,8.809501500000000984e-01
2.510019999999999982e+03,9.160635999999999779e-01,1.041279999999999983e+00,9.786717999999999806e-01
2.510279999999999745e+03,9.019091999999999665e-01,8.011019000000000334e-01,8.515055499999999444e-01
2.510530000000000200e+03,9.537961999999999829e-01,8.400391000000000385e-01,8.969176500000000107e-01
2.510789999999999964e+03,7.558993999999999991e-01,8.710816000000000114e-01,8.134905000000000053e-01
2.511050000000000182e+03,9.625515999999999517e-01,9.686860000000000470e-01,9.656187999999999994e-01
2.511299999999999727e+03,8.074675999999999521e-01,8.508035999999999932e-01,8.291355999999999726e-01
2.511559999999999945e+03,9.011573999999999973e-01,9.700851000000000335e-01,9.356212500000000709e-01
2.511820000000000164e+03,9.452762000000000109e-01,9.017619999999999525e-01,9.235191000000000372e-01
2.512079999999999927e+03,8.932069000000000258e-01,7.332446000000000241e-01,8.132257499999999695e-01
2.512340000000000146e+03,8.776399999999999757e-01,9.854005999999999599e-01,9.315202999999999678e-01
2.512589999999999691e+03,8.989856000000000513e-01,8.411336999999999842e-01,8.700596499999999622e-01
2.512849999999999909e+03,1.002631000000000050e+00,9.215461999999999820e-01,9.620885999999999605e-01
2.513110000000000127e+03,8.655509999999999593e-01,8.716247999999999774e-01,8.685878999999999683e-01
2.513369999999999891e+03,7.730230000000000157e-01,8.222547000000000050e-01,7.976388500000000104e-01
2.513630000000000109e+03,7.964947999999999473e-01,8.243285999999999669e-01,8.104116999999999571e-01
2.513880000000000109e+03,9.387305000000000232e-01,8.687278999999999973e-01,9.037292000000000103e-01
2.514139999999999873e+03,9.218802999999999859e-01,9.027083999999999664e-01,9.122943500000000316e-01
2.514400000000000091e+03,6.844945999999999531e-01,7.148577999999999877e-01,6.996761999999999704e-01
2.514660000000000309e+03,7.989323999999999870e-01,8.947832000000000008e-01,8.468577999999999939e-01
2.514920000000000073e+03,7.568106999999999474e-01,7.676366000000000023e-01,7.622236499999999193e-01
2.515179999999999836e+03,7.869952000000000059e-01,7.536173000000000455e-01,7.703062499999999702e-01
2.515440000000000055e+03,8.559906999999999933e-01,9.140243000000000118e-01,8.850074999999999470e-01
2.515699999999999818e+03,8.698489999999999833e-01,8.492728999999999973e-01,8.595609499999999903e-01
