energy,s040,s041,mean
2.468409999999999854e+03,1.384673999999999905e-01,1.406195000000000084e-01,1.395434500000000133e-01
2.468649999999999636e+03,1.562491000000000019e-01,2.408289999999999875e-01,1.985390499999999947e-01
2.468889999999999873e+03,1.360296000000000005e-01,2.330811000000000133e-01,1.845553500000000069e-01
2.469139999999999873e+03,1.594514999999999960e-01,1.016713000000000061e-01,1.305613999999999941e-01
2.469380000000000109e+03,1.009986999999999968e-01,1.332044000000000006e-01,1.171015499999999987e-01
2.469619999999999891e+03,1.038561000000000067e-01,9.843370999999999371e-02,1.011449050000000072e-01
2.469860000000000127e+03,1.329813999999999996e-01,8.830341999999999358e-02,1.106424099999999966e-01
2.470099999999999909e+03,1.818058999999999925e-01,1.942381999999999997e-01,1.880220499999999961e-01
2.470349999999999909e+03,3.064735000000000098e-01,2.523360000000000047e-01,2.794047499999999795e-01
2.470590000000000146e+03,3.482606999999999786e-01,4.509491999999999945e-01,3.996049499999999588e-01
2.470829999999999927e+03,4.259441999999999950e-01,4.793335000000000234e-01,4.526388500000000370e-01
2.471070000000000164e+03,4.519620999999999778e-01,4.870837000000000083e-01,4.695228999999999653e-01
2.471320000000000164e+03,4.452365999999999824e-01,4.493021999999999849e-01,4.472693999999999837e-01
2.471560000000000400e+03,4.427031000000000160e-01,4.635497000000000090e-01,4.531264000000000403e-01
2.471800000000000182e+03,4.558318000000000092e-01,4.603664000000000089e-01,4.580990999999999813e-01
2.472039999999999964e+03,4.823156000000000110e-01,4.818974999999999786e-01,4.821065500000000226e-01
2.472289999999999964e+03,4.962235999999999869e-01,4.494067999999999952e-01,4.728151999999999910e-01
2.472529999999999745e+03,3.985520000000000174e-01,4.640536000000000105e-01,4.313027999999999862e-01
2.472769999999999982e+03,3.545511000000000079e-01,4.651730000000000032e-01,4.098620499999999778e-01
2.473019999999999982e+03,3.278642999999999974e-01,4.025732000000000199e-01,3.652187500000000364e-01
2.473259999999999764e+03,4.203032999999999908e-01,4.431494000000000266e-01,4.317263500000000365e-01
2.473500000000000000e+03,4.658668000000000253e-01,4.130333999999999950e-01,4.394501000000000102e-01
2.473750000000000000e+03,3.466257999999999839e-01,3.571796999999999889e-01,3.519027499999999864e-01
2.473990000000000236e+03,3.608041000000000165e-01,4.367827000000000237e-01,3.987934000000000201e-01
2.474230000000000018e+03,3.506001999999999730e-01,4.262592000000000048e-01,3.884296999999999889e-01
2.474479999999999563e+03,4.249806999999999890e-01,3.572513999999999967e-01,3.911160499999999929e-01
2.474720000000000255e+03,3.601839000000000013e-01,3.508114999999999983e-01,3.554977000000000276e-01
2.474960000000000036e+03,3.452628999999999837e-01,3.638280999999999876e-01,3.545454999999999579e-01
2.475210000000000036e+03,3.574880999999999753e-01,2.953066999999999775e-01,3.263973999999999487e-01
2.475449999999999818e+03,3.637800999999999951e-01,3.810817000000000232e-01,3.724309000000000092e-01
2.475699999999999818e+03,3.189714000000000160e-01,2.914521999999999946e-01,3.052118000000000331e-01
2.475940000000000055e+03,3.051317000000000057e-01,3.524379000000000262e-01,3.287847999999999882e-01
2.476190000000000055e+03,2.732057999999999987e-01,3.557700999999999780e-01,3.144879499999999606e-01
2.476430000000000291e+03,3.794057000000000124e-01,4.282193000000000249e-01,4.038125000000000187e-01
2.476670000000000073e+03,3.229311999999999738e-01,3.971456999999999904e-01,3.600384500000000099e-01
2.476919999999999618e+03,4.841793999999999820e-01,4.315858000000000194e-01,4.578826000000000285e-01
2.477159999999999854e+03,4.779214999999999991e-01,4.730691000000000201e-01,4.754953000000000096e-01
2.477409999999999854e+03,4.346261000000000152e-01,6.171373999999999471e-01,5.258817499999999256e-01
2.477650000000000091e+03,5.804475000000000051e-01,5.961965000000000181e-01,5.883220000000000116e-01
2.477900000000000091e+03,5.607955000000000023e-01,6.840186000000000321e-01,6.224070500000000727e-01
2.478139999999999873e+03,5.920233000000000301e-01,6.781359999999999610e-01,6.350796499999999956e-01
2.478389999999999873e+03,6.612099999999999644e-01,6.638549999999999729e-01,6.625324999999999687e-01
2.478630000000000109e+03,5.697874000000000549e-01,6.404828000000000188e-01,6.051351000000000369e-01
2.478880000000000109e+03,6.281662999999999553e-01,5.648733000000000226e-01,5.965198000000000444e-01
2.479119999999999891e+03,6.011767000000000083e-01,6.149345000000000505e-01,6.080556000000000294e-01
2.479369999999999891e+03,6.364317000000000446e-01,6.517034999999999911e-01,6.440676000000000734e-01
2.479620000000000346e+03,7.339799000000000184e-01,7.223017000000000465e-01,7.281408000000000325e-01
2.479860000000000127e+03,7.338767999999999958e-01,7.769276000000000515e-01,7.554022000000000236e-01
2.480109999999999673e+03,8.903372000000000508e-01,8.812467000000000494e-01,8.857919499999999946e-01
2.480349999999999909e+03,1.042956999999999912e+00,1.159064000000000094e+00,1.101010500000000114e+00
2.480599999999999909e+03,1.342141000000000028e+00,1.301508000000000109e+00,1.321824499999999958e+00
2.480850000000000364e+03,1.554246999999999934e+00,1.593634999999999913e+00,1.573941000000000034e+00
2.481090000000000146e+03,2.093551999999999857e+00,2.090826999999999991e+00,2.092189499999999924e+00
2.481339999999999691e+03,2.993507000000000140e+00,2.945713000000000026e+00,2.969610000000000305e+00
2.481579999999999927e+03,4.068982000000000099e+00,3.846025000000000027e+00,3.957503500000000063e+00
2.481829999999999927e+03,4.808955000000000091e+00,4.714173999999999864e+00,4.761564500000000422e+00
2.482079999999999927e+03,5.099510000000000431e+00,4.924515000000000420e+00,5.012012500000000870e+00
2.482320000000000164e+03,4.984815000000000218e+00,4.523540999999999812e+00,4.754177999999999571e+00
2.482570000000000164e+03,4.327643000000000129e+00,4.224434999999999718e+00,4.276038999999999923e+00
2.482819999999999709e+03,3.623575000000000212e+00,3.392959999999999976e+00,3.508267500000000094e+00
2.483059999999999945e+03,2.821088000000000040e+00,2.817562999999999818e+00,2.819325499999999707e+00
2.483309999999999945e+03,2.258923999999999932e+00,2.336720000000000130e+00,2.297822000000000031e+00
2.483560000000000400e+03,1.699146999999999963e+00,1.689990000000000103e+00,1.694568499999999922e+00
2.483809999999999945e+03,1.432595999999999981e+00,1.549409000000000036e+00,1.491002500000000008e+00
2.484049999999999727e+03,1.264966999999999953e+00,1.360379999999999923e+00,1.312673499999999827e+00
2.484300000000000182e+03,1.247619000000000034e+00,1.272226000000000079e+00,1.259922500000000056e+00
2.484550000000000182e+03,1.222317000000000098e+00,1.163049999999999917e+00,1.192683500000000008e+00
2.484799999999999727e+03,1.033385999999999916e+00,1.075758999999999910e+00,1.054572499999999913e+00
2.485039999999999964e+03,1.005412999999999890e+00,1.049897000000000080e+00,1.027654999999999985e+00
2.485289999999999964e+03,9.606278999999999790e-01,9.245259000000000116e-01,9.425768999999999398e-01
2.485539999999999964e+03,9.005978999999999512e-01,1.036075999999999997e+00,9.683369499999999741e-01
2.485789999999999964e+03,7.961473000000000022e-01,8.319123000000000490e-01,8.140298000000000256e-01
2.486029999999999745e+03,7.883542999999999523e-01,8.462368999999999586e-01,8.172956000000000110e-01
2.486279999999999745e+03,9.340832000000000024e-01,9.077349000000000112e-01,9.209090500000000068e-01
2.486530000000000200e+03,9.003299999999999637e-01,8.464125999999999594e-01,8.733712999999999615e-01
2.486780000000000200e+03,7.428865000000000052e-01,8.541933000000000442e-01,7.985398999999999692e-01
2.487029999999999745e+03,7.347137000000000251e-01,7.543716999999999784e-01,7.445427000000000017e-01
2.487280000000000200e+03,8.076183000000000112e-01,6.771816000000000502e-01,7.423999500000000307e-01
2.487519999999999982e+03,8.058081000000000271e-01,8.288351999999999942e-01,8.173216500000000106e-01
2.487769999999999982e+03,8.025042000000000009e-01,6.373896000000000006e-01,7.199469000000000563e-01
2.488019999999999982e+03,7.802130999999999927e-01,7.518778999999999879e-01,7.660454999999999348e-01
2.488269999999999982e+03,7.662930000000000019e-01,7.585484000000000115e-01,7.624207000000000622e-01
2.488519999999999982e+03,7.799047000000000063e-01,8.367763000000000284e-01,8.083405000000000173e-01
2.488769999999999982e+03,8.301041999999999588e-01,8.613174999999999581e-01,8.457108499999999029e-01
2.489019999999999982e+03,8.154274999999999718e-01,8.572705000000000464e-01,8.363490000000000091e-01
2.489269999999999982e+03,8.794433000000000389e-01,9.459058999999999662e-01,9.126746000000000025e-01
2.489519999999999982e+03,8.251929999999999543e-01,6.989395000000000469e-01,7.620662499999999451e-01
2.489769999999999982e+03,8.556747999999999577e-01,9.524190999999999629e-01,9.040469499999999048e-01
2.490009999999999764e+03,9.066374000000000377e-01,7.412756999999999818e-01,8.239565500000000098e-01
2.490260000000000218e+03,1.023044999999999982e+00,9.497008000000000116e-01,9.863728999999999969e-01
2.490510000000000218e+03,9.709617000000000386e-01,9.995313999999999588e-01,9.852465500000000542e-01
2.490759999999999764e+03,1.123248999999999942e+00,1.074651999999999941e+00,1.098950499999999941e+00
2.491010000000000218e+03,1.046294000000000057e+00,9.589857999999999993e-01,1.002639900000000139e+00
2.491260000000000218e+03,9.154531999999999670e-01,1.103987999999999969e+00,1.009720600000000079e+00
2.491509999999999764e+03,1.186347000000000040e+00,1.081936000000000009e+00,1.134141500000000136e+00
2.491760000000000218e+03,1.136317999999999939e+00,1.246866999999999948e+00,1.191592500000000054e+00
2.492010000000000218e+03,1.220286999999999900e+00,1.221807000000000087e+00,1.221046999999999993e+00
2.492259999999999764e+03,1.310856000000000021e+00,1.144900000000000029e+00,1.227878000000000025e+00
2.492509999999999764e+03,1.268059999999999965e+00,1.164042999999999939e+00,1.216051499999999841e+00
2.492760000000000218e+03,1.178212999999999955e+00,1.241659999999999986e+00,1.209936499999999970e+00
2.493019999999999982e+03,1.217211000000000043e+00,1.134676000000000018e+00,1.175943500000000030e+00
2.493269999999999982e+03,1.230027999999999899e+00,1.266513999999999918e+00,1.248270999999999908e+00
2.493519999999999982e+03,1.187321000000000071e+00,1.216317000000000093e+00,1.201818999999999971e+00
2.493769999999999982e+03,1.258083000000000062e+00,1.135194999999999954e+00,1.196639000000000008e+00
2.494019999999999982e+03,1.173262000000000027e+00,1.157842999999999956e+00,1.165552499999999991e+00
2.494270000000000437e+03,1.175551000000000013e+00,1.120236999999999927e+00,1.147893999999999970e+00
2.494519999999999982e+03,1.216520999999999963e+00,1.110935999999999924e+00,1.163728499999999944e+00
2.494769999999999982e+03,1.179162999999999961e+00,1.191889999999999894e+00,1.185526499999999928e+00
2.495019999999999982e+03,1.121494999999999909e+00,1.125191999999999970e+00,1.123343499999999828e+00
2.495269999999999982e+03,1.301528999999999936e+00,1.218660999999999994e+00,1.260094999999999965e+00
2.495530000000000200e+03,1.239014999999999977e+00,1.244760000000000089e+00,1.241887500000000033e+00
2.495779999999999745e+03,1.221764999999999990e+00,1.155154999999999932e+00,1.188460000000000072e+00
2.496030000000000200e+03,1.271079000000000070e+00,1.352109999999999923e+00,1.311594499999999996e+00
2.496280000000000200e+03,1.208207999999999949e+00,1.140180999999999889e+00,1.174194500000000030e+00
2.496529999999999745e+03,1.164535000000000098e+00,1.228450000000000042e+00,1.196492500000000181e+00
2.496789999999999964e+03,1.199797999999999920e+00,1.258694999999999897e+00,1.229246499999999909e+00
2.497039999999999964e+03,1.242358999999999991e+00,1.110173000000000076e+00,1.176266000000000034e+00
2.497289999999999964e+03,1.165273999999999921e+00,1.243500000000000050e+00,1.204387000000000096e+00
2.497539999999999964e+03,1.292461000000000082e+00,1.168684999999999974e+00,1.230573000000000139e+00
2.497789999999999964e+03,1.231878999999999946e+00,1.202382000000000062e+00,1.217130500000000115e+00
2.498050000000000182e+03,1.335240999999999900e+00,1.196120000000000072e+00,1.265680499999999986e+00
2.498300000000000182e+03,1.211738999999999900e+00,1.067833000000000032e+00,1.139785999999999966e+00
2.498549999999999727e+03,1.366006999999999971e+00,1.152536000000000005e+00,1.259271500000000099e+00
2.498800000000000182e+03,1.195000999999999980e+00,1.297789999999999999e+00,1.246395499999999990e+00
2.499059999999999945e+03,1.092686000000000046e+00,1.198120999999999992e+00,1.145403500000000019e+00
2.499309999999999945e+03,1.204838999999999993e+00,1.327722000000000069e+00,1.266280500000000142e+00
2.499559999999999945e+03,1.406076000000000104e+00,1.286122999999999905e+00,1.346099500000000004e+00
2.499820000000000164e+03,1.140166000000000013e+00,1.305325999999999986e+00,1.222745999999999889e+00
2.500070000000000164e+03,1.095445999999999920e+00,1.231008000000000102e+00,1.163227000000000011e+00
2.500319999999999709e+03,1.125245999999999968e+00,1.307387999999999995e+00,1.216317000000000093e+00
2.500579999999999927e+03,1.074567000000000050e+00,1.138287999999999967e+00,1.106427500000000119e+00
2.500829999999999927e+03,1.188198000000000087e+00,1.181016999999999983e+00,1.184607500000000035e+00
2.501079999999999927e+03,1.240890000000000049e+00,1.243851000000000040e+00,1.242370500000000044e+00
2.501339999999999691e+03,1.206998999999999933e+00,1.028920999999999975e+00,1.117960000000000065e+00
2.501590000000000146e+03,1.150255999999999945e+00,1.107683999999999891e+00,1.128969999999999807e+00
2.501849999999999909e+03,1.108295999999999948e+00,1.042024000000000061e+00,1.075159999999999894e+00
2.502099999999999909e+03,1.146870999999999974e+00,1.136363000000000012e+00,1.141617000000000104e+00
2.502349999999999909e+03,1.046496000000000093e+00,1.069466999999999945e+00,1.057981499999999908e+00
2.502609999999999673e+03,1.099431999999999965e+00,1.166317999999999966e+00,1.132874999999999854e+00
2.502860000000000127e+03,1.136708000000000052e+00,1.178779999999999939e+00,1.157744000000000106e+00
2.503119999999999891e+03,1.007060999999999984e+00,1.189484999999999904e+00,1.098272999999999833e+00
2.503369999999999891e+03,1.003991999999999996e+00,9.867264000000000035e-01,9.953591999999999995e-01
2.503620000000000346e+03,1.080346999999999946e+00,1.037701999999999902e+00,1.059024500000000035e+00
2.503880000000000109e+03,9.628522000000000469e-01,1.007433999999999941e+00,9.851430999999999383e-01
2.504130000000000109e+03,9.584848999999999730e-01,8.919443000000000232e-01,9.252145999999999981e-01
2.504389999999999873e+03,9.936749000000000276e-01,1.002585999999999977e+00,9.981304500000000024e-01
2.504640000000000327e+03,9.094624000000000041e-01,9.919185999999999837e-01,9.506904999999999939e-01
2.504900000000000091e+03,8.259803999999999480e-01,1.042802999999999924e+00,9.343916999999999362e-01
2.505150000000000091e+03,9.605223999999999984e-01,8.165111000000000452e-01,8.885167499999999663e-01
2.505409999999999854e+03,8.676401999999999726e-01,8.257503000000000482e-01,8.466952500000000104e-01
2.505660000000000309e+03,7.801481999999999584e-01,9.678050999999999737e-01,8.739766499999999105e-01
2.505920000000000073e+03,8.376860999999999891e-01,9.064980000000000260e-01,8.720920500000000075e-01
2.506180000000000291e+03,9.354063999999999712e-01,7.385834000000000010e-01,8.369948999999999861e-01
2.506429999999999836e+03,9.059473999999999583e-01,7.287187999999999999e-01,8.173330999999999236e-01
2.506690000000000055e+03,8.533532000000000339e-01,9.156990000000000407e-01,8.845260999999999818e-01
2.506940000000000055e+03,9.384504999999999653e-01,8.725954000000000210e-01,9.055229499999999376e-01
2.507200000000000273e+03,8.128298999999999941e-01,9.409579000000000137e-01,8.768939000000000039e-01
2.507449999999999818e+03,8.636300999999999561e-01,8.523836999999999664e-01,8.580068999999999058e-01
2.507710000000000036e+03,9.098844999999999850e-01,9.885055000000000369e-01,9.491950000000000109e-01
2.507969999999999800e+03,8.766264999999999752e-01,7.667874000000000079e-01,8.217069500000000470e-01
2.508220000000000255e+03,8.611948000000000381e-01,7.903894000000000197e-01,8.257921000000000289e-01
2.508480000000000018e+03,8.816513000000000266e-01,8.669525999999999621e-01,8.743019499999999944e-01
2.508739999999999782e+03,7.253621999999999570e-01,8.606226000000000154e-01,7.929923999999999307e-01
2.508989999999999782e+03,8.528417999999999832e-01,9.495938999999999908e-01,9.012178499999999870e-01
2.509250000000000000e+03,7.123504000000000502e-01,8.646236999999999950e-01,7.884870500000000781e-01
2.509510000000000218e+03,7.982181000000000415e-01,8.334624000000000477e-01,8.158402500000000446e-01
2.509760000000000218e+03,8.221895000000000175e-01,8.334624000000000477e-01,8.278259500000000326e-01
2.510019999999999982e+03,7.160163000000000499e-01,9.268395000000000383e-01,8.214278999999999886e-01
2.510279999999999745e+03,8.434333999999999998e-01,8.907988999999999491e-01,8.671161499999999744e-01
2.510530000000000200e+03,7.042180999999999580e-01,8.169845000000000024e-01,7.606013000000000357e-01
2.510789999999999964e+03,8.085031000000000301e-01,8.296445000000000070e-01,8.190737999999999630e-01
2.511050000000000182e+03,7.702202999999999689e-01,9.223879000000000383e-01,8.463041000000000036e-01
2.511299999999999727e+03,7.099898000000000042e-01,8.389372000000000495e-01,7.744634999999999714e-01
2.511559999999999945e+03,6.703487999999999669e-01,8.626994999999999525e-01,7.665241499999999597e-01
2.511820000000000164e+03,8.962550000000000239e-01,7.721324000000000520e-01,8.341937000000000380e-01
2.512079999999999927e+03,7.957965999999999651e-01,8.404108999999999607e-01,8.181037499999999074e-01
2.512340000000000146e+03,8.494648000000000199e-01,8.196189000000000391e-01,8.345418500000000295e-01
2.512589999999999691e+03,7.904234999999999456e-01,9.358573000000000031e-01,8.631404000000000298e-01
2.512849999999999909e+03,8.631917999999999536e-01,8.614549000000000234e-01,8.623233500000000440e-01
2.513110000000000127e+03,8.808964000000000238e-01,9.088344999999999896e-01,8.948654499999999512e-01
2.513369999999999891e+03,7.424960999999999922e-01,9.298632000000000009e-01,8.361796500000000520e-01
2.513630000000000109e+03,8.158009000000000510e-01,7.931993000000000515e-01,8.045001000000000513e-01
2.513880000000000109e+03,9.079363000000000294e-01,7.239075000000000371e-01,8.159218999999999777e-01
2.514139999999999873e+03,8.274253999999999776e-01,7.325939000000000201e-01,7.800096499999999988e-01
2.514400000000000091e+03,1.035911000000000026e+00,8.101506000000000540e-01,9.230308000000000401e-01
2.514660000000000309e+03,8.851175000000000015e-01,7.253988000000000103e-01,8.052581500000000059e-01
2.514920000000000073e+03,7.723423000000000371e-01,7.968644000000000283e-01,7.846033500000000327e-01
2.515179999999999836e+03,9.401064999999999561e-01,8.565070000000000183e-01,8.983067499999999317e-01
2.515440000000000055e+03,9.077577000000000007e-01,8.723357999999999945e-01,8.900467499999999976e-01
2.515699999999999818e+03,6.799553000000000402e-01,7.384878999999999749e-01,7.092216000000000076e-01
