energy,s042,s043,s051,mean
2.476670000000000073e+03,5.463282000000000416e-01,5.595025999999999611e-01,4.762835999999999737e-01,5.273714666666666773e-01
2.476919999999999618e+03,6.047818999999999834e-01,6.211704999999999588e-01,6.564265999999999712e-01,6.274596666666666378e-01
2.477159999999999854e+03,6.663508000000000209e-01,6.295975000000000321e-01,6.327753000000000405e-01,6.429078666666666608e-01
2.477409999999999854e+03,6.769910000000000094e-01,7.312087000000000447e-01,7.326637999999999762e-01,7.136211666666666398e-01
2.477650000000000091e+03,7.236236999999999808e-01,7.585731999999999475e-01,7.099701999999999957e-01,7.307223666666665673e-01
2.477900000000000091e+03,6.627003999999999673e-01,7.840494999999999548e-01,7.991158000000000428e-01,7.486218999999999513e-01
2.478139999999999873e+03,6.774451000000000223e-01,8.719561999999999591e-01,7.756663999999999781e-01,7.750225666666666902e-01
2.478389999999999873e+03,8.479839999999999600e-01,8.125388999999999529e-01,7.015109999999999957e-01,7.873446333333333769e-01
2.478630000000000109e+03,8.237544999999999451e-01,7.432940000000000103e-01,6.494381000000000181e-01,7.388288666666665838e-01
2.478880000000000109e+03,6.854333000000000231e-01,7.888652999999999915e-01,7.172669999999999879e-01,7.305218666666667415e-01
2.479119999999999891e+03,7.493229000000000140e-01,7.622537999999999814e-01,6.714822999999999764e-01,7.276863333333333239e-01
2.479369999999999891e+03,7.764818999999999471e-01,8.337957000000000285e-01,7.652299999999999658e-01,7.918358666666666101e-01
2.479620000000000346e+03,7.639359000000000011e-01,7.184893999999999448e-01,6.913802000000000003e-01,7.246018333333333894e-01
2.479860000000000127e+03,8.772788000000000252e-01,7.498985999999999708e-01,8.347187000000000356e-01,8.206320333333332329e-01
2.480109999999999673e+03,1.046770999999999896e+00,9.636111000000000537e-01,9.992202999999999502e-01,1.003200800000000115e+00
2.480349999999999909e+03,1.141569999999999974e+00,1.068365999999999927e+00,1.119018000000000068e+00,1.109651333333333323e+00
