energy,s017,s018,s019,s020,s021,s022,s023,s024,mean
2.477900000000000091e+03,7.276751000000000191e-01,5.703970000000000429e-01,6.073667000000000371e-01,6.157183999999999990e-01,5.380268000000000272e-01,5.603574999999999529e-01,6.884557999999999511e-01,6.604875999999999525e-01,6.210606124999999977e-01
2.478139999999999873e+03,5.968639000000000028e-01,6.090944999999999832e-01,5.682899000000000145e-01,4.851637999999999784e-01,5.126399000000000372e-01,5.368435000000000290e-01,6.166390999999999956e-01,6.884561999999999626e-01,5.767488499999999796e-01
2.478389999999999873e+03,5.383381000000000416e-01,5.521006000000000524e-01,5.235971000000000375e-01,6.274579999999999602e-01,6.920115000000000016e-01,6.531749999999999501e-01,5.572730000000000183e-01,5.749786000000000064e-01,5.898664874999999252e-01
2.478630000000000109e+03,6.144192000000000542e-01,6.230645999999999685e-01,5.242847000000000479e-01,6.053302000000000405e-01,5.933597999999999928e-01,6.582978000000000440e-01,5.761863999999999875e-01,6.729241999999999724e-01,6.084833625000000135e-01
2.478880000000000109e+03,6.271271999999999958e-01,6.251214999999999966e-01,5.772114999999999885e-01,6.052246999999999488e-01,5.684886000000000106e-01,5.849866000000000232e-01,5.097496999999999723e-01,5.418235000000000134e-01,5.799666624999999520e-01
2.479119999999999891e+03,5.940096000000000265e-01,5.863344999999999807e-01,5.247182999999999709e-01,6.073627000000000331e-01,6.868982999999999617e-01,5.938312000000000035e-01,6.635086000000000039e-01,6.800684999999999647e-01,6.170914624999999099e-01
2.479369999999999891e+03,6.441478000000000481e-01,5.743146999999999558e-01,6.827661999999999898e-01,6.501791000000000098e-01,6.208441999999999572e-01,6.570740000000000469e-01,6.536767999999999468e-01,6.173104000000000369e-01,6.375391499999999434e-01
2.479620000000000346e+03,7.454465000000000119e-01,6.580063000000000439e-01,6.754200999999999677e-01,6.279890000000000194e-01,6.493411000000000044e-01,6.372381000000000295e-01,7.688677000000000428e-01,7.032224999999999726e-01,6.831914125000000393e-01
2.479860000000000127e+03,6.974618999999999680e-01,6.918583999999999845e-01,7.291948000000000318e-01,6.858864999999999545e-01,7.038588000000000067e-01,7.303657000000000066e-01,7.046240999999999755e-01,8.158859000000000528e-01,7.198920125000001224e-01
2.480109999999999673e+03,7.298934999999999729e-01,8.994716999999999851e-01,8.525508000000000530e-01,8.561284000000000116e-01,8.544888000000000483e-01,8.347968000000000055e-01,8.691204000000000152e-01,7.571864000000000372e-01,8.317046000000001271e-01
2.480349999999999909e+03,1.159070999999999962e+00,1.088186000000000098e+00,9.537377000000000216e-01,1.064295999999999909e+00,1.013079999999999981e+00,9.780750999999999751e-01,1.003700999999999954e+00,1.136651999999999996e+00,1.049599849999999890e+00
2.480599999999999909e+03,1.334122999999999948e+00,1.362732999999999972e+00,1.170155000000000056e+00,1.255430000000000046e+00,1.249144999999999950e+00,1.408007999999999926e+00,1.305290000000000061e+00,1.242593999999999976e+00,1.290934750000000131e+00
2.480850000000000364e+03,1.633545999999999943e+00,1.698539000000000021e+00,1.590322999999999931e+00,1.675014000000000003e+00,1.602840000000000042e+00,1.616667000000000076e+00,1.597985999999999907e+00,1.674026999999999932e+00,1.636117750000000148e+00
2.481090000000000146e+03,2.067093999999999987e+00,2.080703000000000191e+00,1.987498999999999905e+00,2.220708999999999822e+00,1.997014000000000067e+00,2.000859999999999861e+00,2.151386000000000021e+00,2.050803000000000154e+00,2.069508499999999973e+00
2.481339999999999691e+03,3.145792999999999839e+00,3.024453999999999976e+00,2.931030999999999942e+00,2.962218000000000018e+00,2.652730000000000032e+00,2.596992999999999885e+00,2.874156999999999851e+00,2.796265000000000001e+00,2.872955124999999832e+00
2.481579999999999927e+03,3.883601000000000081e+00,3.727120999999999906e+00,3.790058999999999845e+00,3.819700000000000095e+00,4.021225000000000271e+00,3.914991999999999805e+00,3.840307999999999833e+00,3.807272000000000212e+00,3.850534750000000006e+00
2.481829999999999927e+03,4.396974000000000160e+00,4.561561000000000199e+00,4.125652999999999793e+00,4.436944999999999695e+00,4.577513999999999861e+00,4.279746000000000272e+00,4.667822000000000138e+00,4.576300999999999952e+00,4.452814499999999676e+00
2.482079999999999927e+03,4.956466999999999956e+00,4.854625999999999664e+00,4.545571999999999946e+00,4.860917999999999850e+00,4.832987000000000144e+00,4.635678000000000409e+00,4.633299000000000056e+00,4.414373999999999576e+00,4.716740125000000283e+00
2.482320000000000164e+03,4.700401000000000273e+00,4.637400000000000411e+00,4.485117999999999938e+00,4.576195000000000235e+00,4.635790000000000077e+00,4.606396000000000157e+00,4.635475999999999708e+00,4.486501999999999768e+00,4.595409749999999960e+00
2.482570000000000164e+03,4.081978999999999580e+00,4.129711999999999605e+00,3.771275000000000155e+00,3.986304000000000070e+00,4.252080000000000304e+00,4.086567999999999756e+00,3.958273999999999848e+00,3.963502000000000081e+00,4.028711749999999370e+00
2.482819999999999709e+03,3.373854999999999826e+00,3.587696000000000218e+00,3.238970000000000127e+00,3.565303999999999807e+00,3.500325999999999826e+00,3.429987000000000119e+00,3.303011999999999837e+00,3.509031999999999929e+00,3.438522750000000183e+00
2.483059999999999945e+03,2.711920999999999804e+00,2.873177999999999788e+00,2.835272999999999932e+00,2.835291999999999923e+00,2.725829000000000057e+00,2.650548999999999822e+00,2.717118999999999840e+00,2.794791000000000025e+00,2.767993999999999843e+00
2.483309999999999945e+03,2.245425000000000004e+00,2.098892999999999898e+00,2.412641999999999953e+00,2.044150999999999829e+00,2.119514999999999816e+00,2.079499999999999904e+00,2.151329000000000047e+00,2.132563999999999904e+00,2.160502374999999642e+00
2.483560000000000400e+03,1.835588999999999915e+00,1.698353000000000002e+00,1.778213999999999961e+00,1.889793000000000056e+00,1.838543999999999956e+00,1.689391000000000087e+00,1.820113000000000092e+00,1.712679000000000062e+00,1.782834500000000100e+00
2.483809999999999945e+03,1.427629000000000037e+00,1.561380999999999908e+00,1.443648999999999960e+00,1.444971999999999923e+00,1.500914000000000081e+00,1.393869999999999942e+00,1.398905999999999983e+00,1.425459000000000032e+00,1.449597500000000094e+00
2.484049999999999727e+03,1.356360999999999928e+00,1.255271999999999943e+00,1.337431000000000036e+00,1.338697000000000026e+00,1.166943999999999981e+00,1.408060000000000089e+00,1.328937000000000035e+00,1.124608999999999970e+00,1.289538874999999862e+00
2.484300000000000182e+03,1.282400999999999902e+00,1.222428000000000070e+00,1.161915999999999949e+00,1.078419000000000016e+00,1.198215999999999948e+00,1.149516999999999900e+00,1.149151000000000034e+00,1.042839000000000071e+00,1.160610874999999931e+00
2.484550000000000182e+03,1.145853000000000010e+00,1.225799000000000083e+00,1.037722999999999951e+00,1.013309999999999933e+00,1.064664000000000055e+00,9.352934999999999999e-01,1.120988000000000095e+00,1.175772000000000039e+00,1.089925312500000132e+00
2.484799999999999727e+03,9.723216000000000081e-01,1.007648000000000099e+00,1.059168000000000109e+00,1.072854999999999892e+00,9.544496999999999565e-01,9.456999000000000377e-01,1.079520999999999953e+00,1.094861000000000084e+00,1.023315524999999893e+00
2.485039999999999964e+03,1.084840999999999944e+00,9.303249000000000102e-01,1.033614000000000033e+00,9.826711999999999669e-01,1.066772000000000054e+00,1.073968999999999951e+00,1.075385999999999953e+00,9.476828999999999947e-01,1.024407625000000044e+00
2.485289999999999964e+03,1.042400999999999911e+00,9.401171000000000388e-01,9.259484000000000048e-01,9.852551000000000503e-01,9.737521999999999567e-01,1.004151000000000016e+00,8.227575000000000305e-01,1.064888000000000057e+00,9.699087874999999803e-01
2.485539999999999964e+03,9.444118000000000235e-01,9.428988999999999843e-01,9.020761999999999947e-01,7.439424999999999510e-01,8.618590999999999891e-01,8.372294000000000125e-01,8.914965999999999724e-01,8.832887000000000377e-01,8.759004000000001344e-01
2.485789999999999964e+03,8.532669999999999977e-01,9.341135000000000410e-01,9.335130999999999846e-01,9.034181999999999491e-01,9.160703999999999514e-01,9.604683999999999999e-01,7.819939999999999669e-01,9.286429000000000489e-01,9.014359374999999508e-01
2.486029999999999745e+03,9.044027999999999512e-01,8.158539000000000208e-01,8.758551999999999449e-01,8.155073000000000460e-01,8.089275000000000215e-01,8.820681999999999690e-01,8.775043999999999622e-01,8.147969000000000461e-01,8.493645250000000368e-01
2.486279999999999745e+03,9.507082999999999506e-01,8.978981000000000323e-01,9.263812999999999631e-01,7.842379999999999907e-01,8.893297999999999481e-01,8.331749999999999989e-01,8.408202999999999649e-01,8.885342000000000517e-01,8.763856249999999459e-01
2.486530000000000200e+03,8.489843999999999724e-01,8.029294000000000153e-01,7.464389999999999636e-01,8.178081000000000378e-01,7.964757000000000087e-01,7.713752999999999860e-01,7.710422000000000109e-01,8.070707999999999771e-01,7.952656125000000520e-01
2.486780000000000200e+03,8.926123999999999725e-01,7.163426000000000515e-01,9.398218000000000405e-01,7.711411999999999711e-01,8.692819999999999991e-01,9.143683000000000227e-01,9.181861999999999524e-01,7.825356999999999452e-01,8.505362749999998417e-01
2.487029999999999745e+03,6.959503000000000217e-01,8.487654999999999506e-01,8.266065000000000218e-01,7.748083000000000053e-01,7.458479000000000081e-01,8.326793999999999585e-01,7.483997000000000011e-01,8.641621000000000441e-01,7.921524625000000430e-01
2.487280000000000200e+03,8.613304999999999989e-01,7.047434000000000198e-01,7.792383000000000504e-01,8.045767999999999809e-01,7.854468000000000005e-01,8.682756999999999836e-01,8.462262000000000395e-01,8.044592999999999883e-01,8.067871250000000494e-01
2.487519999999999982e+03,8.176331999999999489e-01,8.261905000000000499e-01,7.453674000000000133e-01,8.459413000000000071e-01,7.851907999999999666e-01,6.762850999999999724e-01,8.096797999999999496e-01,7.129488000000000492e-01,7.774046125000000362e-01
2.487769999999999982e+03,8.304036000000000195e-01,7.789374000000000020e-01,7.612136000000000458e-01,8.880348999999999604e-01,6.784658000000000078e-01,7.963548999999999767e-01,6.600797000000000470e-01,8.630261999999999656e-01,7.820645125000000863e-01
2.488019999999999982e+03,8.171855999999999565e-01,8.052711999999999648e-01,7.803312000000000026e-01,7.560694000000000026e-01,7.662345000000000406e-01,8.036303999999999670e-01,8.667006999999999906e-01,7.748823999999999712e-01,7.962881750000000425e-01
2.488269999999999982e+03,8.235130000000000505e-01,8.048385999999999596e-01,7.802033999999999914e-01,7.705606999999999873e-01,7.056843999999999895e-01,6.756296000000000523e-01,8.452066000000000301e-01,7.417818999999999940e-01,7.684272749999999652e-01
2.488519999999999982e+03,7.555169999999999941e-01,7.464507999999999699e-01,8.223487000000000435e-01,7.427886000000000211e-01,8.961052999999999935e-01,7.200254000000000376e-01,7.935455000000000148e-01,9.390992999999999702e-01,8.019850750000000472e-01
2.488769999999999982e+03,8.388375000000000137e-01,8.054949000000000137e-01,8.477607000000000337e-01,8.803326000000000207e-01,8.274772999999999712e-01,8.410735999999999768e-01,7.739085999999999466e-01,8.819274999999999753e-01,8.371015874999998552e-01
2.489019999999999982e+03,8.788774000000000308e-01,9.321745000000000170e-01,8.921980999999999939e-01,9.173078999999999539e-01,8.286141000000000201e-01,8.093816000000000344e-01,7.719825999999999633e-01,7.653294999999999959e-01,8.494832125000000289e-01
2.489269999999999982e+03,9.413175999999999766e-01,9.136640000000000317e-01,7.510799999999999699e-01,7.371463999999999794e-01,7.729498000000000202e-01,8.047265000000000112e-01,9.469716999999999718e-01,9.450037999999999494e-01,8.516074750000000027e-01
2.489519999999999982e+03,9.104986999999999941e-01,7.957623000000000335e-01,8.623863000000000500e-01,7.598072999999999633e-01,9.193827999999999445e-01,8.586877000000000537e-01,8.508390000000000120e-01,6.856210000000000360e-01,8.303731374999999693e-01
2.489769999999999982e+03,7.371607000000000021e-01,8.913575000000000248e-01,8.996421999999999475e-01,9.110639000000000376e-01,9.451146000000000269e-01,9.179272000000000542e-01,9.114773000000000458e-01,8.415620999999999796e-01,8.819131875000000287e-01
2.490009999999999764e+03,7.998161999999999772e-01,9.129182000000000130e-01,9.156942000000000137e-01,9.658366000000000451e-01,8.633572000000000468e-01,9.853579999999999561e-01,9.980445000000000011e-01,9.403217999999999854e-01,9.226683374999999909e-01
2.490260000000000218e+03,8.610681999999999503e-01,1.013994999999999980e+00,8.915594000000000019e-01,8.509039000000000463e-01,9.494057000000000190e-01,8.824435999999999947e-01,9.658518999999999854e-01,8.918462999999999807e-01,9.133842500000000086e-01
2.490510000000000218e+03,9.275594000000000339e-01,1.043371999999999966e+00,9.544118999999999797e-01,9.546088000000000351e-01,1.027821000000000096e+00,9.652060999999999558e-01,9.342177000000000398e-01,1.078100999999999976e+00,9.856622374999999270e-01
2.490759999999999764e+03,8.958686000000000149e-01,9.058855000000000102e-01,1.028086000000000055e+00,9.411439000000000332e-01,9.593656000000000406e-01,1.018205999999999944e+00,1.021748000000000101e+00,9.193571000000000382e-01,9.612075875000000158e-01
2.491010000000000218e+03,9.812880000000000491e-01,1.068437000000000081e+00,1.008237999999999968e+00,1.068048000000000108e+00,1.059778000000000109e+00,1.040415000000000090e+00,1.119402000000000008e+00,1.015060000000000073e+00,1.045083250000000019e+00
