energy,s035,s036,s037,s038,mean
2.489519999999999982e+03,8.972774000000000028e-01,8.384283999999999626e-01,8.264447000000000321e-01,8.647378000000000009e-01,8.567220749999999718e-01
2.489769999999999982e+03,7.991049000000000069e-01,9.353852999999999751e-01,9.532838999999999618e-01,8.880911000000000222e-01,8.939662999999999915e-01
2.490009999999999764e+03,9.166988999999999832e-01,9.644439999999999680e-01,8.971601000000000159e-01,9.617468999999999602e-01,9.350124750000000651e-01
2.490260000000000218e+03,9.056018000000000123e-01,8.808329000000000297e-01,1.070624999999999938e+00,9.121972000000000413e-01,9.423142249999999498e-01
2.490510000000000218e+03,9.354208999999999996e-01,9.900723999999999636e-01,8.694920999999999900e-01,8.139627999999999863e-01,9.022370499999999849e-01
2.490759999999999764e+03,1.090931000000000095e+00,9.478522000000000336e-01,9.325253999999999488e-01,8.258636999999999784e-01,9.492930749999999307e-01
2.491010000000000218e+03,1.073733999999999966e+00,1.009867999999999988e+00,1.105547999999999975e+00,8.578422999999999465e-01,1.011748074999999858e+00
2.491260000000000218e+03,1.120921000000000056e+00,1.153523999999999994e+00,9.717466999999999633e-01,1.051644000000000023e+00,1.074458925000000065e+00
2.491509999999999764e+03,1.084950999999999999e+00,1.113677999999999946e+00,1.031651000000000096e+00,1.006018999999999997e+00,1.059074749999999954e+00
2.491760000000000218e+03,1.082607000000000097e+00,1.157720000000000082e+00,1.177704000000000084e+00,1.095804000000000000e+00,1.128458750000000066e+00
2.492010000000000218e+03,1.085013999999999923e+00,1.130141999999999980e+00,1.201591000000000076e+00,1.094602999999999993e+00,1.127837500000000048e+00
2.492259999999999764e+03,1.024059000000000053e+00,1.303198000000000079e+00,1.134385999999999894e+00,1.093104999999999993e+00,1.138687000000000005e+00
2.492509999999999764e+03,9.780573999999999657e-01,1.101785000000000014e+00,1.058778999999999915e+00,1.165375000000000050e+00,1.075999099999999986e+00
2.492760000000000218e+03,1.128892000000000007e+00,1.158506999999999953e+00,1.190585000000000004e+00,1.148541000000000034e+00,1.156631250000000000e+00
2.493019999999999982e+03,1.091561999999999921e+00,1.059196999999999944e+00,1.031922000000000006e+00,1.011160000000000059e+00,1.048460249999999983e+00
2.493269999999999982e+03,1.174590999999999941e+00,1.215843999999999925e+00,1.271916000000000047e+00,1.113847999999999949e+00,1.194049750000000021e+00
2.493519999999999982e+03,1.179815000000000058e+00,1.196884999999999977e+00,1.302179999999999893e+00,1.248930000000000096e+00,1.231952500000000006e+00
2.493769999999999982e+03,1.227908999999999917e+00,1.119744999999999990e+00,1.078653000000000084e+00,1.196744999999999948e+00,1.155762999999999874e+00
2.494019999999999982e+03,1.164597000000000104e+00,1.105145000000000044e+00,1.081615999999999911e+00,1.087434999999999929e+00,1.109698249999999886e+00
2.494270000000000437e+03,1.123755999999999977e+00,1.125564000000000009e+00,1.133253000000000066e+00,1.050618999999999970e+00,1.108298000000000005e+00
2.494519999999999982e+03,1.207297000000000065e+00,1.055290999999999979e+00,1.147785000000000055e+00,1.074692999999999898e+00,1.121266499999999944e+00
2.494769999999999982e+03,1.127556000000000003e+00,1.062279999999999891e+00,1.193923000000000068e+00,1.100441000000000003e+00,1.121049999999999880e+00
2.495019999999999982e+03,1.135194000000000036e+00,1.126732999999999985e+00,1.131219999999999892e+00,1.065714999999999968e+00,1.114715499999999970e+00
2.495269999999999982e+03,1.267217999999999956e+00,1.137505999999999906e+00,1.233070000000000110e+00,1.087931999999999899e+00,1.181431499999999968e+00
2.495530000000000200e+03,1.135099000000000080e+00,1.150355999999999934e+00,1.073183999999999916e+00,1.148492999999999986e+00,1.126782999999999868e+00
2.495779999999999745e+03,1.022717000000000098e+00,1.137512999999999996e+00,1.075358999999999954e+00,1.188296000000000019e+00,1.105971250000000072e+00
2.496030000000000200e+03,1.141817000000000082e+00,1.246745999999999910e+00,1.317221999999999893e+00,1.049577999999999900e+00,1.188840749999999780e+00
2.496280000000000200e+03,1.215356000000000103e+00,1.248858000000000024e+00,1.141858000000000040e+00,1.249811000000000005e+00,1.213970750000000098e+00
2.496529999999999745e+03,1.189500999999999920e+00,1.342009000000000007e+00,1.227931000000000106e+00,1.313671999999999951e+00,1.268278249999999829e+00
2.496789999999999964e+03,1.318046999999999969e+00,1.170428000000000024e+00,1.103941999999999979e+00,1.290678999999999910e+00,1.220774000000000026e+00
2.497039999999999964e+03,1.270987000000000089e+00,1.267044000000000059e+00,1.367755999999999972e+00,1.063472999999999891e+00,1.242315000000000058e+00
2.497289999999999964e+03,1.198606999999999978e+00,1.330059000000000102e+00,1.437751000000000001e+00,1.168851000000000084e+00,1.283816999999999986e+00
2.497539999999999964e+03,1.229327000000000059e+00,1.108171000000000017e+00,1.219535999999999953e+00,1.074229000000000100e+00,1.157815749999999921e+00
2.497789999999999964e+03,1.215746999999999911e+00,1.226086000000000009e+00,1.207441999999999904e+00,1.175370000000000026e+00,1.206161250000000074e+00
2.498050000000000182e+03,1.182166000000000050e+00,1.266221999999999959e+00,1.196849000000000052e+00,1.302564000000000055e+00,1.236950250000000029e+00
2.498300000000000182e+03,1.260866000000000042e+00,1.137661999999999951e+00,1.145353999999999983e+00,1.217192000000000052e+00,1.190268499999999952e+00
2.498549999999999727e+03,1.143939999999999957e+00,1.360422000000000020e+00,1.010180000000000078e+00,1.318581000000000003e+00,1.208280750000000126e+00
2.498800000000000182e+03,1.174932000000000087e+00,1.213292999999999955e+00,1.192941000000000029e+00,1.205081999999999987e+00,1.196562000000000126e+00
2.499059999999999945e+03,1.182714000000000043e+00,1.229657999999999918e+00,1.189400000000000013e+00,1.179246000000000016e+00,1.195254499999999886e+00
2.499309999999999945e+03,1.218148000000000009e+00,1.167230999999999908e+00,1.290618999999999961e+00,1.156630000000000047e+00,1.208156999999999925e+00
2.499559999999999945e+03,1.067244000000000081e+00,1.010526999999999953e+00,1.120716999999999963e+00,1.230758000000000019e+00,1.107311500000000004e+00
2.499820000000000164e+03,1.062888999999999973e+00,1.133126000000000078e+00,1.211629000000000067e+00,1.134446000000000065e+00,1.135522499999999990e+00
2.500070000000000164e+03,1.173199000000000103e+00,1.115648999999999891e+00,1.123229999999999951e+00,1.163413000000000030e+00,1.143872749999999883e+00
2.500319999999999709e+03,1.196496000000000004e+00,1.002864999999999895e+00,1.083266000000000062e+00,1.240472999999999937e+00,1.130774999999999864e+00
2.500579999999999927e+03,1.089274000000000076e+00,1.109291000000000027e+00,1.130147000000000013e+00,1.195264000000000104e+00,1.130994000000000055e+00
2.500829999999999927e+03,1.189966999999999997e+00,1.126230000000000064e+00,1.183848000000000011e+00,1.177235999999999949e+00,1.169320249999999950e+00
2.501079999999999927e+03,1.109955999999999943e+00,1.233009999999999939e+00,1.154476999999999975e+00,1.265308000000000099e+00,1.190687749999999934e+00
2.501339999999999691e+03,1.123037999999999981e+00,1.285776999999999948e+00,1.023946999999999941e+00,1.222628999999999966e+00,1.163847749999999959e+00
2.501590000000000146e+03,9.987139999999999906e-01,1.109432999999999891e+00,1.086019999999999985e+00,1.267077999999999927e+00,1.115311249999999976e+00
2.501849999999999909e+03,1.141653000000000029e+00,1.132233000000000045e+00,1.037676000000000043e+00,1.163124999999999964e+00,1.118671750000000076e+00
2.502099999999999909e+03,9.491015999999999897e-01,1.139399000000000051e+00,1.189654999999999907e+00,1.215613999999999972e+00,1.123442400000000063e+00
2.502349999999999909e+03,1.193124000000000073e+00,1.143949000000000105e+00,1.238178999999999919e+00,1.001541999999999932e+00,1.144198499999999896e+00
2.502609999999999673e+03,1.083822999999999981e+00,1.030003000000000002e+00,9.931278999999999524e-01,1.127831000000000028e+00,1.058696224999999824e+00
2.502860000000000127e+03,1.067458000000000018e+00,1.122770999999999963e+00,9.090586000000000499e-01,1.156581999999999999e+00,1.063967400000000119e+00
2.503119999999999891e+03,1.038583999999999952e+00,1.064966000000000079e+00,1.035207999999999906e+00,1.091007000000000060e+00,1.057441250000000110e+00
2.503369999999999891e+03,9.180914999999999493e-01,1.155048000000000075e+00,9.338081999999999772e-01,1.055808999999999997e+00,1.015689174999999889e+00
2.503620000000000346e+03,1.056581999999999910e+00,1.145699000000000023e+00,1.223136999999999919e+00,1.038661999999999974e+00,1.116020000000000012e+00
2.503880000000000109e+03,9.393531000000000519e-01,1.052145000000000108e+00,1.133402999999999938e+00,1.026936999999999989e+00,1.037959524999999994e+00
2.504130000000000109e+03,1.011644999999999905e+00,8.731217000000000006e-01,8.917960999999999805e-01,7.781023999999999718e-01,8.886662999999999091e-01
2.504389999999999873e+03,8.657316000000000455e-01,9.906323000000000212e-01,1.110964000000000063e+00,8.687901999999999569e-01,9.590295249999999383e-01
2.504640000000000327e+03,9.064965999999999857e-01,8.017011000000000553e-01,9.125845999999999680e-01,9.710368999999999806e-01,8.979548000000000529e-01
2.504900000000000091e+03,9.443565000000000431e-01,8.469830000000000414e-01,1.016069000000000111e+00,1.006939999999999946e+00,9.535871250000000909e-01
2.505150000000000091e+03,8.861172999999999966e-01,9.720488999999999935e-01,9.395248999999999961e-01,1.051771999999999929e+00,9.623657749999998678e-01
2.505409999999999854e+03,8.567141000000000339e-01,8.504772000000000443e-01,9.130122000000000515e-01,1.090349999999999930e+00,9.276383750000000150e-01
2.505660000000000309e+03,1.043417000000000039e+00,8.382300000000000306e-01,9.314299999999999802e-01,9.664319000000000104e-01,9.448772249999999318e-01
2.505920000000000073e+03,9.294470000000000232e-01,8.363093000000000332e-01,1.043355000000000032e+00,9.124375000000000124e-01,9.303871999999999698e-01
2.506180000000000291e+03,9.321945000000000370e-01,9.367107000000000072e-01,8.602119999999999767e-01,9.313700000000000312e-01,9.151218000000000963e-01
2.506429999999999836e+03,8.560271999999999881e-01,8.822716999999999921e-01,7.652569999999999650e-01,8.914147000000000043e-01,8.487426499999999319e-01
2.506690000000000055e+03,9.331585999999999492e-01,9.921773999999999871e-01,8.174571000000000476e-01,7.992428999999999784e-01,8.855089999999999906e-01
2.506940000000000055e+03,9.398446000000000300e-01,9.191407999999999801e-01,8.936041000000000123e-01,8.190003000000000144e-01,8.928974499999999814e-01
2.507200000000000273e+03,8.635639000000000509e-01,8.973326000000000358e-01,9.993022000000000293e-01,8.617745999999999462e-01,9.054933250000000156e-01
2.507449999999999818e+03,9.257857999999999921e-01,9.584338000000000024e-01,1.021433999999999953e+00,9.493574000000000179e-01,9.637527500000000469e-01
2.507710000000000036e+03,1.078089000000000075e+00,7.824444000000000399e-01,8.829884999999999540e-01,9.796863000000000099e-01,9.308020500000000474e-01
2.507969999999999800e+03,9.099184000000000161e-01,8.655806000000000333e-01,8.703549000000000424e-01,1.046478999999999937e+00,9.230832250000000627e-01
2.508220000000000255e+03,8.729217000000000226e-01,8.491872000000000309e-01,1.034180000000000099e+00,9.245946000000000442e-01,9.202208750000000492e-01
2.508480000000000018e+03,8.833571999999999536e-01,8.775372000000000172e-01,9.834351000000000065e-01,8.527327999999999575e-01,8.992655750000000392e-01
2.508739999999999782e+03,9.331144999999999579e-01,8.832780999999999549e-01,8.447575000000000500e-01,9.568856000000000028e-01,9.045089250000000192e-01
2.508989999999999782e+03,9.004345000000000265e-01,8.509236999999999496e-01,7.813491999999999660e-01,9.666801999999999895e-01,8.748468999999998719e-01
2.509250000000000000e+03,8.891105000000000258e-01,7.330020000000000424e-01,7.982289999999999663e-01,8.483039999999999470e-01,8.171613749999999676e-01
2.509510000000000218e+03,8.155521000000000020e-01,7.902689000000000519e-01,8.952995999999999732e-01,8.785127000000000352e-01,8.449083250000000156e-01
2.509760000000000218e+03,7.008001999999999843e-01,8.997140000000000137e-01,9.451365000000000460e-01,7.462503000000000331e-01,8.229752500000000470e-01
2.510019999999999982e+03,9.922170999999999630e-01,8.297107999999999706e-01,9.500353999999999743e-01,8.762062000000000461e-01,9.120423749999999607e-01
2.510279999999999745e+03,9.574953000000000491e-01,8.244660999999999795e-01,8.540602000000000471e-01,8.352098000000000022e-01,8.678078500000000473e-01
2.510530000000000200e+03,8.609801999999999733e-01,7.907366999999999591e-01,6.998434000000000044e-01,8.980618999999999685e-01,8.124055500000000318e-01
2.510789999999999964e+03,8.189611999999999448e-01,8.771757000000000026e-01,7.235015000000000196e-01,9.350298999999999694e-01,8.386670750000000396e-01
