energy,s004,s005,s006,s007,s008,s009,s010,mean
2.468889999999999873e+03,1.947512999999999883e-01,2.967841999999999980e-01,2.895030000000000103e-01,2.968404000000000043e-01,1.863566000000000111e-01,2.671785999999999883e-01,2.121223999999999887e-01,2.490766428571428714e-01
2.469139999999999873e+03,1.818282999999999983e-01,1.936802999999999997e-01,1.924181000000000086e-01,2.049320000000000030e-01,1.682442000000000104e-01,1.592101999999999962e-01,1.115021000000000068e-01,1.731164571428571441e-01
2.469380000000000109e+03,1.630168999999999924e-01,1.521539000000000086e-01,1.486278000000000044e-01,1.292413000000000034e-01,1.186457999999999957e-01,1.368051999999999879e-01,1.201076999999999978e-01,1.383712285714285561e-01
2.469619999999999891e+03,1.561028000000000138e-01,2.063810000000000089e-01,9.379205999999999654e-02,1.389391000000000098e-01,9.450271999999999839e-02,1.123887999999999970e-01,1.593603000000000103e-01,1.373523971428571577e-01
2.469860000000000127e+03,1.907007000000000008e-01,1.924188000000000009e-01,2.365472000000000130e-01,1.739919000000000049e-01,1.027339000000000030e-01,1.726030000000000064e-01,1.648902999999999897e-01,1.762693999999999928e-01
2.470099999999999909e+03,2.514680000000000248e-01,3.164258999999999822e-01,2.692405999999999966e-01,2.619309000000000220e-01,1.931883000000000072e-01,2.343362999999999974e-01,2.506837000000000093e-01,2.538962428571429064e-01
2.470349999999999909e+03,4.507202000000000153e-01,4.897414999999999963e-01,3.831162000000000178e-01,3.400820999999999983e-01,3.473159000000000107e-01,3.713019000000000180e-01,4.436263999999999763e-01,4.037006000000000205e-01
2.470590000000000146e+03,5.251759000000000288e-01,6.127447000000000310e-01,6.825833000000000039e-01,5.343202000000000229e-01,4.884151999999999938e-01,4.967654000000000236e-01,4.110786000000000162e-01,5.358690428571428743e-01
2.470829999999999927e+03,5.274605999999999462e-01,6.383898000000000073e-01,6.927235999999999949e-01,5.671796999999999533e-01,4.685157999999999823e-01,5.668830000000000258e-01,5.198720999999999481e-01,5.687177999999999400e-01
2.471070000000000164e+03,6.357789000000000357e-01,7.622079999999999966e-01,7.611620000000000053e-01,6.231370999999999993e-01,5.113275999999999932e-01,5.218823999999999685e-01,4.632823999999999831e-01,6.112540571428571878e-01
2.471320000000000164e+03,6.586397999999999975e-01,7.950089999999999657e-01,6.956738999999999562e-01,5.763407000000000391e-01,5.837453000000000225e-01,6.071490000000000498e-01,5.632386999999999810e-01,6.399709142857143984e-01
2.471560000000000400e+03,6.896242999999999679e-01,6.780937000000000214e-01,6.907271000000000383e-01,6.044928000000000523e-01,6.245886999999999967e-01,5.130757999999999708e-01,6.196180999999999495e-01,6.314600714285714123e-01
2.471800000000000182e+03,5.783890000000000420e-01,7.952034000000000047e-01,6.654647000000000201e-01,6.160261000000000209e-01,4.074995000000000145e-01,5.362348000000000114e-01,5.116289000000000531e-01,5.872066285714285794e-01
2.472039999999999964e+03,5.483913999999999733e-01,7.116622000000000225e-01,7.265551999999999566e-01,6.945970999999999673e-01,5.446410000000000418e-01,4.989852000000000176e-01,4.453488999999999920e-01,5.957401428571429403e-01
2.472289999999999964e+03,5.857392000000000154e-01,6.255420999999999898e-01,6.252335999999999450e-01,7.286966000000000276e-01,5.533268999999999549e-01,5.772825999999999791e-01,5.305959000000000092e-01,6.037738428571428617e-01
2.472529999999999745e+03,6.057715999999999656e-01,6.783457999999999988e-01,6.337874999999999481e-01,5.444396000000000235e-01,4.625760999999999901e-01,5.089458999999999511e-01,4.588536999999999755e-01,5.561028857142857884e-01
2.472769999999999982e+03,4.465851000000000126e-01,6.573411999999999589e-01,6.672749999999999515e-01,5.618049000000000515e-01,4.074084000000000039e-01,4.531927000000000039e-01,4.262310999999999739e-01,5.171197714285714619e-01
2.473019999999999982e+03,5.837071999999999816e-01,6.335623999999999700e-01,6.845364000000000448e-01,5.255045000000000410e-01,5.403502999999999501e-01,5.671283000000000296e-01,4.727291000000000132e-01,5.725025999999999726e-01
2.473259999999999764e+03,6.326336000000000181e-01,7.015069000000000443e-01,6.104410999999999587e-01,5.572129000000000110e-01,4.887902000000000080e-01,5.236891999999999658e-01,4.379894999999999761e-01,5.646090571428571403e-01
2.473500000000000000e+03,5.569655999999999496e-01,6.807935000000000514e-01,6.181250999999999829e-01,6.700962999999999781e-01,5.980408000000000390e-01,5.962304999999999966e-01,4.116655000000000175e-01,5.902738999999999070e-01
