energy,s008,s009,s010,s011,s012,s013,s014,s015,mean
2.491260000000000218e+03,1.018434999999999979e+00,1.028103999999999907e+00,1.055879000000000012e+00,1.054000000000000048e+00,1.077118000000000020e+00,1.025195000000000078e+00,1.061269999999999936e+00,9.994927999999999590e-01,1.039936725000000228e+00
2.491509999999999764e+03,1.156082999999999972e+00,9.633724000000000176e-01,1.088846999999999898e+00,1.018005999999999966e+00,1.132438000000000056e+00,1.096039999999999903e+00,1.057814000000000032e+00,1.048481999999999914e+00,1.070135300000000012e+00
2.491760000000000218e+03,1.089547000000000043e+00,1.004261999999999988e+00,1.059277999999999942e+00,1.140235000000000110e+00,1.089466999999999963e+00,1.112384999999999957e+00,9.223643000000000258e-01,1.142249000000000070e+00,1.069973412499999998e+00
2.492010000000000218e+03,1.050103999999999926e+00,1.072149999999999936e+00,1.079970000000000097e+00,1.002305999999999919e+00,1.159747000000000083e+00,1.048890000000000100e+00,9.904435000000000322e-01,1.037808999999999982e+00,1.055177437500000037e+00
2.492259999999999764e+03,1.050866999999999996e+00,1.117574999999999985e+00,1.047118999999999911e+00,1.101045000000000051e+00,1.153701000000000088e+00,1.152274000000000020e+00,1.135278999999999927e+00,1.125418999999999947e+00,1.110409874999999991e+00
2.492509999999999764e+03,1.107572999999999919e+00,1.089420999999999973e+00,1.105564999999999909e+00,1.061034000000000033e+00,1.077247000000000066e+00,9.480636000000000063e-01,1.093355999999999995e+00,1.004078999999999944e+00,1.060792324999999980e+00
2.492760000000000218e+03,1.065881999999999996e+00,1.005487000000000020e+00,1.110827000000000009e+00,1.110127000000000086e+00,1.036259000000000041e+00,1.124457999999999958e+00,1.126846999999999932e+00,1.075226999999999933e+00,1.081889249999999913e+00
2.493019999999999982e+03,1.113312999999999997e+00,1.069088000000000038e+00,1.061341000000000090e+00,1.194695999999999980e+00,1.113348000000000004e+00,1.184852999999999934e+00,1.120797999999999961e+00,1.047001999999999988e+00,1.113054874999999999e+00
2.493269999999999982e+03,1.239433000000000007e+00,1.100355999999999890e+00,1.119466000000000072e+00,1.209241000000000010e+00,1.168203000000000102e+00,1.121818999999999900e+00,1.119930000000000092e+00,1.065990999999999911e+00,1.143054875000000026e+00
2.493519999999999982e+03,1.228738000000000108e+00,1.070613000000000037e+00,1.142222000000000071e+00,1.148865000000000025e+00,1.069844000000000017e+00,9.993817000000000395e-01,1.121208999999999900e+00,1.182954000000000061e+00,1.120478337500000032e+00
2.493769999999999982e+03,1.086225999999999914e+00,1.114403999999999950e+00,1.204034999999999966e+00,1.028116999999999948e+00,1.090095000000000036e+00,1.088398999999999894e+00,1.096384000000000025e+00,1.051015000000000033e+00,1.094834374999999804e+00
2.494019999999999982e+03,1.175999000000000017e+00,1.162949000000000011e+00,1.178039000000000058e+00,1.147947999999999968e+00,1.140212000000000003e+00,1.042462999999999917e+00,1.132028000000000034e+00,1.026029000000000080e+00,1.125708374999999872e+00
2.494270000000000437e+03,1.122022000000000075e+00,1.078958000000000084e+00,1.021106999999999987e+00,1.043412000000000006e+00,1.076005000000000100e+00,1.062993999999999994e+00,1.090522999999999909e+00,1.112970999999999933e+00,1.075998999999999928e+00
2.494519999999999982e+03,1.168763999999999914e+00,1.108441000000000010e+00,1.048871000000000109e+00,1.037442999999999893e+00,1.139207000000000081e+00,1.113973000000000102e+00,1.177418000000000076e+00,1.081325000000000092e+00,1.109430250000000173e+00
2.494769999999999982e+03,1.155159000000000047e+00,1.121572000000000013e+00,1.084535000000000027e+00,1.252615000000000034e+00,1.110932999999999948e+00,1.124983000000000066e+00,1.132930999999999910e+00,1.058497999999999939e+00,1.130153249999999998e+00
2.495019999999999982e+03,1.150689999999999991e+00,1.142087000000000074e+00,1.128057000000000087e+00,1.125885999999999942e+00,1.051320999999999950e+00,1.123086000000000029e+00,1.137397999999999909e+00,1.058936000000000099e+00,1.114682624999999927e+00
2.495269999999999982e+03,1.145221999999999962e+00,1.114357999999999960e+00,1.100519999999999943e+00,1.168814000000000020e+00,9.836656999999999762e-01,1.091930999999999985e+00,1.140117000000000047e+00,1.129812000000000038e+00,1.109304962499999991e+00
2.495530000000000200e+03,1.126373999999999986e+00,1.153534999999999977e+00,1.185162999999999967e+00,1.212633999999999990e+00,1.158924000000000065e+00,1.038481999999999905e+00,1.131434000000000051e+00,1.137877000000000027e+00,1.143052874999999968e+00
2.495779999999999745e+03,1.143423000000000078e+00,1.116719000000000017e+00,1.106662999999999952e+00,1.100956000000000046e+00,1.156333000000000055e+00,1.097283999999999926e+00,1.129051999999999945e+00,1.038791999999999938e+00,1.111152750000000022e+00
2.496030000000000200e+03,1.115059000000000022e+00,1.147115000000000107e+00,1.111550000000000038e+00,1.078203999999999940e+00,1.055787999999999949e+00,1.055614999999999970e+00,1.197154000000000051e+00,1.200576000000000088e+00,1.120132625000000104e+00
2.496280000000000200e+03,1.164679999999999938e+00,1.075476000000000099e+00,1.051941999999999933e+00,1.204420999999999964e+00,1.112382999999999900e+00,1.105410000000000004e+00,1.117399000000000031e+00,1.155996000000000024e+00,1.123463374999999820e+00
2.496529999999999745e+03,1.127922000000000091e+00,1.195759000000000016e+00,1.209754999999999914e+00,1.064634999999999998e+00,1.113429000000000002e+00,1.234769999999999923e+00,1.173917000000000099e+00,1.200703999999999994e+00,1.165111374999999949e+00
2.496789999999999964e+03,1.099526000000000003e+00,1.111156000000000033e+00,1.125693000000000055e+00,1.152435000000000098e+00,1.204533999999999994e+00,1.192593999999999932e+00,1.123129000000000044e+00,1.209656000000000065e+00,1.152340375000000083e+00
2.497039999999999964e+03,1.123634000000000022e+00,1.159243999999999941e+00,1.122252000000000027e+00,1.208277000000000045e+00,1.195133999999999919e+00,1.103523999999999949e+00,1.150592999999999977e+00,1.142633999999999928e+00,1.150661500000000004e+00
2.497289999999999964e+03,1.064557999999999893e+00,1.081417999999999990e+00,1.178535000000000110e+00,1.093142000000000058e+00,1.292715999999999976e+00,1.138246000000000091e+00,1.076424999999999965e+00,1.184733999999999954e+00,1.138721750000000199e+00
2.497539999999999964e+03,1.116522000000000014e+00,1.059201000000000059e+00,1.018526000000000042e+00,1.216817999999999955e+00,1.164949999999999930e+00,1.140387999999999957e+00,1.195658000000000110e+00,1.004885999999999946e+00,1.114618624999999863e+00
2.497789999999999964e+03,1.145815000000000028e+00,1.185664999999999969e+00,1.007374999999999909e+00,1.146603000000000039e+00,1.161805999999999894e+00,1.137364000000000042e+00,1.136872000000000105e+00,1.200318999999999914e+00,1.140227375000000043e+00
2.498050000000000182e+03,1.140741999999999923e+00,1.161688000000000054e+00,1.117107000000000072e+00,1.183513999999999955e+00,1.112788000000000110e+00,1.183014000000000010e+00,1.090962999999999905e+00,1.055895000000000028e+00,1.130713874999999868e+00
2.498300000000000182e+03,1.045137999999999900e+00,1.152762000000000064e+00,1.144549000000000039e+00,1.117828000000000044e+00,1.221208000000000071e+00,1.104154000000000080e+00,9.844798000000000160e-01,1.143686999999999898e+00,1.114225724999999834e+00
2.498549999999999727e+03,1.077115999999999962e+00,1.256769999999999943e+00,1.163715999999999973e+00,1.181430999999999898e+00,1.173553999999999986e+00,1.188255999999999979e+00,1.135793000000000053e+00,1.173044999999999893e+00,1.168710125000000044e+00
2.498800000000000182e+03,1.117915999999999910e+00,1.150145999999999891e+00,1.165847999999999995e+00,1.093682999999999961e+00,1.032810999999999924e+00,1.165823000000000054e+00,1.141288000000000080e+00,1.106840999999999964e+00,1.121794500000000028e+00
2.499059999999999945e+03,9.679708999999999675e-01,1.121634000000000020e+00,1.077795999999999976e+00,1.174371999999999971e+00,1.171043999999999974e+00,1.105871000000000048e+00,1.223624999999999963e+00,1.151259999999999950e+00,1.124196612500000025e+00
2.499309999999999945e+03,1.116767999999999983e+00,1.020304000000000100e+00,1.187939000000000078e+00,1.083881000000000094e+00,1.230534000000000017e+00,1.168717999999999924e+00,1.203581000000000012e+00,1.154701999999999895e+00,1.145803375000000068e+00
2.499559999999999945e+03,1.133672999999999931e+00,1.198520000000000030e+00,1.120895999999999892e+00,1.214080000000000048e+00,1.089426999999999923e+00,1.098970999999999920e+00,1.099811000000000094e+00,1.233840999999999966e+00,1.148652374999999948e+00
2.499820000000000164e+03,1.180622999999999978e+00,1.140146000000000104e+00,1.104878999999999944e+00,1.143818000000000001e+00,1.188884999999999970e+00,1.161181999999999936e+00,1.131982999999999961e+00,1.218779999999999974e+00,1.158787000000000011e+00
2.500070000000000164e+03,1.131126000000000076e+00,1.083374999999999977e+00,1.135915000000000008e+00,1.113412000000000068e+00,1.223441999999999918e+00,1.258331000000000088e+00,1.130201000000000011e+00,1.082767999999999953e+00,1.144821249999999901e+00
2.500319999999999709e+03,1.080267000000000088e+00,1.099135999999999891e+00,1.112816000000000027e+00,1.159076999999999913e+00,1.131634999999999946e+00,1.189605000000000024e+00,1.148816999999999977e+00,1.115606000000000098e+00,1.129619874999999940e+00
2.500579999999999927e+03,1.089520000000000044e+00,1.034451000000000009e+00,9.855958999999999692e-01,1.025171000000000054e+00,1.175672999999999968e+00,1.037069000000000019e+00,1.196148999999999907e+00,1.066519999999999913e+00,1.076268612500000055e+00
2.500829999999999927e+03,1.125283999999999951e+00,1.136932999999999971e+00,1.145165999999999906e+00,1.127891999999999895e+00,1.063520999999999939e+00,1.280162999999999940e+00,1.160104000000000024e+00,1.073852999999999946e+00,1.139114499999999808e+00
2.501079999999999927e+03,1.101474999999999982e+00,1.133024999999999949e+00,1.156908000000000047e+00,1.102521000000000084e+00,1.167103000000000002e+00,1.082912000000000097e+00,1.130486000000000102e+00,1.104376999999999942e+00,1.122350874999999970e+00
2.501339999999999691e+03,1.143475999999999937e+00,1.076565999999999912e+00,1.092831000000000108e+00,1.186542999999999903e+00,1.116573999999999955e+00,1.072591000000000072e+00,1.083285000000000053e+00,1.160528000000000004e+00,1.116549250000000049e+00
2.501590000000000146e+03,1.109126999999999974e+00,1.141069000000000111e+00,1.066413000000000055e+00,1.169824999999999893e+00,1.224987000000000048e+00,1.144060000000000077e+00,1.184855999999999909e+00,1.020332000000000017e+00,1.132583624999999872e+00
2.501849999999999909e+03,1.033160999999999996e+00,1.186646000000000090e+00,1.111085000000000100e+00,1.077965999999999980e+00,1.022229999999999972e+00,1.042936000000000085e+00,1.009220000000000006e+00,1.097123999999999988e+00,1.072545999999999999e+00
2.502099999999999909e+03,1.028494999999999937e+00,1.137462999999999891e+00,1.049087000000000103e+00,1.035811999999999955e+00,1.044370000000000021e+00,1.085083000000000020e+00,1.104889000000000010e+00,1.042272000000000087e+00,1.065933875000000031e+00
2.502349999999999909e+03,1.004760000000000097e+00,1.201006000000000018e+00,1.059600000000000097e+00,1.001805999999999974e+00,1.160037999999999903e+00,1.065323000000000020e+00,1.066667999999999950e+00,1.044666000000000095e+00,1.075483375000000130e+00
2.502609999999999673e+03,1.138970000000000038e+00,9.544251999999999736e-01,1.062756000000000034e+00,1.000091999999999981e+00,1.179518999999999984e+00,1.008401000000000103e+00,9.350171000000000454e-01,1.016564000000000023e+00,1.036968037500000106e+00
2.502860000000000127e+03,1.000424999999999898e+00,1.029023000000000021e+00,1.063236000000000070e+00,1.065646000000000093e+00,1.159632999999999914e+00,1.072777000000000092e+00,1.082651000000000030e+00,1.045393000000000017e+00,1.064848000000000239e+00
2.503119999999999891e+03,1.047455000000000025e+00,1.068054999999999977e+00,9.412452999999999514e-01,9.200517000000000278e-01,1.059763000000000011e+00,1.142641999999999936e+00,1.023581000000000074e+00,1.014426000000000050e+00,1.027152375000000006e+00
2.503369999999999891e+03,1.052154000000000034e+00,1.104392999999999958e+00,9.861394999999999467e-01,9.954973999999999767e-01,9.497706000000000204e-01,9.227693999999999619e-01,1.058208000000000037e+00,1.061074000000000073e+00,1.016250737499999834e+00
2.503620000000000346e+03,9.837331999999999743e-01,9.335002000000000022e-01,9.342264999999999597e-01,1.018040999999999974e+00,1.084918999999999967e+00,1.032416999999999918e+00,1.015074999999999950e+00,1.028551999999999911e+00,1.003807987499999888e+00
2.503880000000000109e+03,1.092921000000000031e+00,1.034980999999999929e+00,1.053209000000000062e+00,1.034342000000000095e+00,9.738405999999999452e-01,9.573277999999999510e-01,9.783905000000000518e-01,8.539624999999999577e-01,9.973717999999999195e-01
2.504130000000000109e+03,9.534846999999999628e-01,1.012717000000000089e+00,1.024980999999999920e+00,9.999251999999999585e-01,1.134436000000000000e+00,1.023929000000000089e+00,9.303215999999999708e-01,9.845597999999999850e-01,1.008044287499999969e+00
2.504389999999999873e+03,9.529773999999999745e-01,1.007541999999999938e+00,1.020146999999999915e+00,9.212955000000000449e-01,9.530973000000000361e-01,1.056456000000000062e+00,1.015749000000000013e+00,9.988888000000000211e-01,9.907691249999999172e-01
2.504640000000000327e+03,9.977281000000000066e-01,9.626873000000000236e-01,9.324533000000000404e-01,9.993539000000000172e-01,9.201536999999999633e-01,9.156826000000000132e-01,9.004748000000000197e-01,1.092618000000000089e+00,9.651439625000000078e-01
2.504900000000000091e+03,1.054764999999999953e+00,8.658310000000000173e-01,1.057256999999999891e+00,8.560862000000000194e-01,8.744901000000000479e-01,9.554831000000000296e-01,9.743747999999999854e-01,9.439722999999999864e-01,9.477824374999999080e-01
2.505150000000000091e+03,1.010526999999999953e+00,9.567398999999999765e-01,1.026874999999999982e+00,9.553612000000000215e-01,9.613298999999999594e-01,8.461980000000000057e-01,9.930826000000000375e-01,1.012180999999999997e+00,9.702868250000000749e-01
2.505409999999999854e+03,9.460252999999999579e-01,9.682714999999999517e-01,1.023708999999999980e+00,9.837612999999999497e-01,1.001169999999999893e+00,9.688978999999999786e-01,8.624195000000000055e-01,9.973121999999999820e-01,9.689458374999998513e-01
2.505660000000000309e+03,8.529465000000000519e-01,8.637913999999999870e-01,9.532036999999999871e-01,8.482125000000000359e-01,9.827479000000000076e-01,9.130557000000000256e-01,9.966698999999999975e-01,8.283722000000000030e-01,9.048749750000000258e-01
2.505920000000000073e+03,8.878776999999999919e-01,9.282532999999999479e-01,9.613677000000000472e-01,9.515940000000000509e-01,9.256600000000000383e-01,1.020402999999999949e+00,9.734150999999999776e-01,8.678320000000000478e-01,9.395503499999999786e-01
2.506180000000000291e+03,9.826865999999999657e-01,8.859464999999999701e-01,9.562382000000000382e-01,8.335898999999999948e-01,9.213346000000000036e-01,9.311405000000000376e-01,9.707531999999999828e-01,9.707116999999999551e-01,9.315501499999998547e-01
2.506429999999999836e+03,9.418231000000000241e-01,9.885893999999999515e-01,8.395618999999999721e-01,9.842433000000000431e-01,1.014477000000000073e+00,9.260734999999999939e-01,7.988245000000000484e-01,8.978369999999999962e-01,9.239287125000000822e-01
2.506690000000000055e+03,1.026758999999999977e+00,8.712180000000000479e-01,9.309387000000000079e-01,1.001568000000000014e+00,9.300530000000000186e-01,9.039490999999999499e-01,8.947283000000000319e-01,9.272968999999999795e-01,9.358138750000000172e-01
2.506940000000000055e+03,9.897721999999999909e-01,9.356849999999999890e-01,9.264687999999999812e-01,1.057981000000000060e+00,8.641387000000000373e-01,8.541079000000000310e-01,9.226670999999999623e-01,1.008034000000000097e+00,9.448568374999999353e-01
2.507200000000000273e+03,8.926673000000000524e-01,9.448085999999999984e-01,8.961453000000000335e-01,9.442738000000000520e-01,8.192511999999999572e-01,8.979013000000000133e-01,8.413583000000000034e-01,9.822507999999999795e-01,9.023320750000000112e-01
2.507449999999999818e+03,9.557807000000000386e-01,8.876279000000000252e-01,8.996653000000000011e-01,8.512416999999999900e-01,9.242700000000000360e-01,8.943111999999999728e-01,1.021541000000000032e+00,9.035237000000000407e-01,9.172451875000000587e-01
2.507710000000000036e+03,9.722638999999999587e-01,9.084025000000000016e-01,9.555363000000000051e-01,8.992812999999999501e-01,9.141411999999999871e-01,9.801526999999999878e-01,9.163379000000000385e-01,8.798574999999999591e-01,9.282466624999998750e-01
2.507969999999999800e+03,9.788848999999999467e-01,8.725309999999999455e-01,1.021681999999999979e+00,9.025009999999999977e-01,7.938382999999999967e-01,8.647614000000000134e-01,9.105455999999999550e-01,1.007995999999999892e+00,9.190925249999999380e-01
2.508220000000000255e+03,8.381292000000000186e-01,9.994151999999999481e-01,9.547552999999999734e-01,9.613007000000000080e-01,8.369849000000000316e-01,1.026561000000000057e+00,1.011465000000000058e+00,8.977355000000000196e-01,9.407933500000000837e-01
2.508480000000000018e+03,9.334613999999999967e-01,9.004362999999999673e-01,9.947203999999999491e-01,7.769802999999999571e-01,8.445426000000000322e-01,9.147893999999999748e-01,8.797677999999999887e-01,9.142719000000000262e-01,8.948712625000000420e-01
2.508739999999999782e+03,9.173360000000000403e-01,8.284958999999999518e-01,8.703233999999999693e-01,8.896281999999999801e-01,1.009713000000000083e+00,8.889114999999999656e-01,8.923748000000000236e-01,8.888418999999999626e-01,8.982030874999998860e-01
2.508989999999999782e+03,8.943866000000000316e-01,9.063577999999999912e-01,9.155288999999999788e-01,8.935144000000000419e-01,9.643665000000000154e-01,9.376727000000000256e-01,9.166062999999999850e-01,1.043671999999999933e+00,9.340131499999999587e-01
2.509250000000000000e+03,7.922892999999999741e-01,1.073752999999999957e+00,9.072276999999999703e-01,1.029992000000000019e+00,9.535021999999999665e-01,9.729491999999999585e-01,8.640818000000000110e-01,9.844422000000000450e-01,9.472796749999999877e-01
2.509510000000000218e+03,9.325911000000000062e-01,9.327476000000000100e-01,9.577474999999999739e-01,7.807355999999999741e-01,9.132843000000000488e-01,7.856448000000000320e-01,9.026454999999999895e-01,8.852824000000000249e-01,8.863348500000001184e-01
2.509760000000000218e+03,1.016053000000000095e+00,8.615909999999999958e-01,8.506706000000000545e-01,8.413028999999999646e-01,7.862468000000000234e-01,8.756601999999999997e-01,8.078385000000000149e-01,9.284940999999999889e-01,8.709821375000000865e-01
2.510019999999999982e+03,9.337763999999999509e-01,9.342994000000000021e-01,8.759649000000000463e-01,8.851229999999999931e-01,9.841109999999999580e-01,1.024558999999999997e+00,8.306248999999999993e-01,8.627759000000000400e-01,9.164043124999999845e-01
2.510279999999999745e+03,1.012939999999999952e+00,9.562053000000000358e-01,9.107054999999999456e-01,8.474686000000000163e-01,9.656417999999999946e-01,9.684833999999999943e-01,8.418495000000000283e-01,8.789595999999999520e-01,9.227817125000000731e-01
2.510530000000000200e+03,8.784855000000000302e-01,9.355501000000000511e-01,8.540429000000000492e-01,8.795762999999999776e-01,7.969019000000000519e-01,8.914391000000000398e-01,8.803275999999999879e-01,9.129891999999999452e-01,8.786640750000000999e-01
2.510789999999999964e+03,9.274116999999999500e-01,8.569046000000000163e-01,9.544281000000000015e-01,9.136895999999999907e-01,8.552853999999999735e-01,9.041299999999999892e-01,8.225877000000000328e-01,9.432987999999999928e-01,8.972169875000000072e-01
2.511050000000000182e+03,8.876214000000000048e-01,8.254236000000000351e-01,7.885566000000000519e-01,8.572406999999999666e-01,7.756794999999999662e-01,8.948190999999999784e-01,7.651677000000000062e-01,9.092799999999999772e-01,8.379735750000000261e-01
2.511299999999999727e+03,9.707634000000000540e-01,9.526348000000000038e-01,8.723815000000000319e-01,8.936692000000000524e-01,7.756726999999999927e-01,9.582502000000000519e-01,9.913402999999999521e-01,9.622777999999999610e-01,9.221237375000000958e-01
2.511559999999999945e+03,8.704762000000000333e-01,8.045607999999999649e-01,9.010479999999999601e-01,8.371904999999999486e-01,9.068602000000000052e-01,8.580657000000000423e-01,9.703304999999999847e-01,9.218720000000000248e-01,8.838004875000000649e-01
2.511820000000000164e+03,8.547938999999999954e-01,9.574768000000000168e-01,9.970847000000000460e-01,9.054290999999999867e-01,8.471271000000000218e-01,8.437869999999999537e-01,9.426601000000000008e-01,8.526797999999999877e-01,9.001298125000000150e-01
2.512079999999999927e+03,8.846739999999999604e-01,8.007151999999999603e-01,9.309176000000000117e-01,9.749710999999999794e-01,8.715007999999999644e-01,8.099290999999999574e-01,9.692965999999999527e-01,8.310446000000000222e-01,8.841311249999999067e-01
2.512340000000000146e+03,7.969346999999999959e-01,8.640042000000000000e-01,9.104626999999999581e-01,9.935393999999999615e-01,8.975682000000000382e-01,9.019409000000000454e-01,9.878215000000000190e-01,8.141981000000000357e-01,8.958087125000000484e-01
2.512589999999999691e+03,9.765247999999999706e-01,7.823434999999999695e-01,9.436887000000000469e-01,7.551090000000000302e-01,8.777359000000000133e-01,8.800267000000000506e-01,9.508400999999999659e-01,9.254957000000000322e-01,8.864705499999999683e-01
2.512849999999999909e+03,8.667011000000000021e-01,8.778607999999999967e-01,8.905250000000000110e-01,9.459758999999999807e-01,7.755781999999999954e-01,8.815036000000000538e-01,9.506345000000000489e-01,9.404341000000000506e-01,8.911516499999999619e-01
2.513110000000000127e+03,8.320741999999999861e-01,9.347457000000000127e-01,8.680436000000000263e-01,8.815401999999999960e-01,8.536456000000000044e-01,8.502551000000000414e-01,1.002491000000000021e+00,8.968962999999999797e-01,8.899614624999999668e-01
2.513369999999999891e+03,8.262540999999999913e-01,8.779230999999999563e-01,9.259990999999999639e-01,9.580275000000000318e-01,7.427831000000000294e-01,7.685758000000000312e-01,8.262150000000000327e-01,9.152232000000000145e-01,8.551251125000000064e-01
2.513630000000000109e+03,7.288449000000000177e-01,8.863045999999999980e-01,8.460583000000000409e-01,8.774515999999999982e-01,8.594488999999999601e-01,9.521148999999999862e-01,8.288712000000000302e-01,8.322899000000000269e-01,8.514230375000000350e-01
2.513880000000000109e+03,9.256176000000000403e-01,8.288488000000000522e-01,8.141620999999999997e-01,9.948188999999999504e-01,8.147906999999999789e-01,8.813693000000000222e-01,8.774543000000000204e-01,9.246031999999999584e-01,8.827081125000000306e-01
2.514139999999999873e+03,8.496947000000000250e-01,8.726087999999999623e-01,8.470187000000000133e-01,9.256280999999999537e-01,8.779316000000000342e-01,9.728149000000000379e-01,9.113681999999999617e-01,8.707555000000000156e-01,8.909775625000000421e-01
2.514400000000000091e+03,7.857482999999999551e-01,8.515125000000000055e-01,9.243050999999999906e-01,9.313236000000000292e-01,9.777476999999999974e-01,8.014295999999999642e-01,7.408046999999999827e-01,9.410060000000000091e-01,8.692346874999998807e-01
2.514660000000000309e+03,9.209882000000000346e-01,9.042715000000000058e-01,8.826300999999999730e-01,8.370773999999999715e-01,8.938703000000000065e-01,9.198389000000000149e-01,9.080036000000000218e-01,8.112852999999999870e-01,8.847456624999999741e-01
2.514920000000000073e+03,8.337615000000000443e-01,9.519859999999999989e-01,9.060456000000000065e-01,8.960139999999999771e-01,8.269978000000000051e-01,7.788382000000000360e-01,8.516633000000000120e-01,8.926633999999999958e-01,8.672462250000000372e-01
2.515179999999999836e+03,7.467589999999999506e-01,8.584304000000000379e-01,8.529556999999999833e-01,8.560980999999999730e-01,7.461638000000000437e-01,9.438022000000000356e-01,9.341431000000000040e-01,9.312091999999999592e-01,8.586951874999999568e-01
2.515440000000000055e+03,9.427522000000000402e-01,8.566555000000000142e-01,8.594996000000000302e-01,9.063455999999999735e-01,8.330912999999999791e-01,9.169201000000000157e-01,8.472762000000000349e-01,8.764368999999999632e-01,8.798721750000000341e-01
2.515699999999999818e+03,8.131935999999999609e-01,8.265757000000000243e-01,9.795428000000000468e-01,8.828972000000000486e-01,9.056184999999999929e-01,9.038498000000000365e-01,8.635220000000000118e-01,8.563355999999999746e-01,8.789418999999998316e-01
