energy,s011,s012,s013,mean
2.477650000000000091e+03,4.438777999999999890e-01,3.791790999999999912e-01,3.652400000000000091e-01,3.960989666666667186e-01
2.477900000000000091e+03,4.278550999999999882e-01,4.142050999999999927e-01,4.850056999999999841e-01,4.423553000000000068e-01
2.478139999999999873e+03,3.975240999999999914e-01,4.395912000000000153e-01,4.352976000000000067e-01,4.241376333333333193e-01
2.478389999999999873e+03,4.045099999999999807e-01,4.292058000000000262e-01,4.326514000000000193e-01,4.221223999999999532e-01
2.478630000000000109e+03,4.784723000000000170e-01,4.615137999999999741e-01,4.448091000000000128e-01,4.615984000000000198e-01
2.478880000000000109e+03,4.898449000000000275e-01,3.635673999999999850e-01,4.393010999999999999e-01,4.309044666666666523e-01
2.479119999999999891e+03,4.566233000000000097e-01,4.621776000000000217e-01,5.082834999999999992e-01,4.756948000000000287e-01
2.479369999999999891e+03,5.587434999999999485e-01,5.344567000000000068e-01,5.208209000000000310e-01,5.380070333333333288e-01
2.479620000000000346e+03,5.502850000000000241e-01,5.541213000000000388e-01,5.206522000000000094e-01,5.416861666666666908e-01
2.479860000000000127e+03,6.487387999999999488e-01,6.722875000000000378e-01,7.626846000000000458e-01,6.945702999999999738e-01
2.480109999999999673e+03,8.083850000000000202e-01,6.881720999999999533e-01,7.581936000000000231e-01,7.515835666666665915e-01
2.480349999999999909e+03,9.779377999999999682e-01,9.038846999999999854e-01,9.692954000000000292e-01,9.503726333333334386e-01
2.480599999999999909e+03,1.269738000000000033e+00,1.147346999999999895e+00,1.249495999999999940e+00,1.222193666666666623e+00
2.480850000000000364e+03,1.559299999999999908e+00,1.680347000000000035e+00,1.679151000000000060e+00,1.639599333333333187e+00
2.481090000000000146e+03,2.157392000000000198e+00,1.944774999999999920e+00,2.159499999999999975e+00,2.087222333333333069e+00
2.481339999999999691e+03,2.891919000000000128e+00,2.855288999999999966e+00,2.900252000000000052e+00,2.882486666666666864e+00
2.481579999999999927e+03,4.225439999999999863e+00,4.023924000000000056e+00,4.257329000000000363e+00,4.168897666666667057e+00
2.481829999999999927e+03,4.982656999999999670e+00,4.996317000000000341e+00,4.943151000000000295e+00,4.974041666666667361e+00
2.482079999999999927e+03,5.115604000000000262e+00,5.131249999999999645e+00,5.518896999999999942e+00,5.255250333333332691e+00
2.482320000000000164e+03,4.808964999999999712e+00,5.147016999999999953e+00,4.730197999999999681e+00,4.895393333333332819e+00
2.482570000000000164e+03,4.694429999999999659e+00,4.554030000000000022e+00,4.218765999999999572e+00,4.489075333333333084e+00
2.482819999999999709e+03,3.865416999999999881e+00,3.742923999999999918e+00,3.662030000000000118e+00,3.756790333333333010e+00
2.483059999999999945e+03,3.428417000000000048e+00,2.973421000000000092e+00,2.781467999999999829e+00,3.061101999999999990e+00
2.483309999999999945e+03,2.299120999999999970e+00,2.196877999999999886e+00,2.307052999999999798e+00,2.267683999999999589e+00
2.483560000000000400e+03,2.124779999999999891e+00,1.684193000000000051e+00,1.909380000000000077e+00,1.906117666666666821e+00
2.483809999999999945e+03,1.358206000000000024e+00,1.518027000000000015e+00,1.623143000000000002e+00,1.499792000000000014e+00
2.484049999999999727e+03,1.343998000000000026e+00,1.277109999999999967e+00,1.171853000000000034e+00,1.264320333333333268e+00
2.484300000000000182e+03,1.219016000000000099e+00,1.191432000000000047e+00,1.180082999999999993e+00,1.196843666666666861e+00
2.484550000000000182e+03,1.066162000000000054e+00,1.055857999999999963e+00,9.928985000000000172e-01,1.038306166666666641e+00
2.484799999999999727e+03,1.029355999999999938e+00,1.067830000000000057e+00,1.076840999999999937e+00,1.058008999999999977e+00
2.485039999999999964e+03,8.760367000000000015e-01,8.464336000000000082e-01,1.070953999999999962e+00,9.311414333333333238e-01
2.485289999999999964e+03,9.887894999999999879e-01,8.990637000000000212e-01,8.444237999999999467e-01,9.107589999999999852e-01
2.485539999999999964e+03,9.315259000000000178e-01,9.527482999999999924e-01,8.654538000000000508e-01,9.165760000000000574e-01
2.485789999999999964e+03,8.672847999999999669e-01,9.370922000000000418e-01,8.496346000000000176e-01,8.846705333333333421e-01
2.486029999999999745e+03,8.178581000000000323e-01,8.845250999999999530e-01,7.773086000000000162e-01,8.265639333333333338e-01
2.486279999999999745e+03,8.729392000000000262e-01,8.353658000000000472e-01,7.099853000000000414e-01,8.060967666666667419e-01
2.486530000000000200e+03,6.501268000000000047e-01,6.117574999999999541e-01,8.532239000000000351e-01,7.050360666666666276e-01
2.486780000000000200e+03,7.006809999999999983e-01,7.189375999999999545e-01,6.666879000000000000e-01,6.954354999999999842e-01
2.487029999999999745e+03,7.695956000000000463e-01,8.690757000000000065e-01,7.833658999999999484e-01,8.073457333333333708e-01
2.487280000000000200e+03,8.261342000000000407e-01,7.698876000000000053e-01,6.253412000000000415e-01,7.404543333333334365e-01
2.487519999999999982e+03,7.400328000000000461e-01,6.980758000000000241e-01,6.181206000000000200e-01,6.854097333333334374e-01
2.487769999999999982e+03,8.147746999999999629e-01,7.401301999999999603e-01,7.379153999999999991e-01,7.642734333333333074e-01
2.488019999999999982e+03,7.532024000000000497e-01,6.407538999999999874e-01,6.753867999999999538e-01,6.897810333333334043e-01
2.488269999999999982e+03,6.962030999999999636e-01,8.247404999999999875e-01,7.386352999999999946e-01,7.531929666666665746e-01
2.488519999999999982e+03,7.377637000000000222e-01,8.162161000000000000e-01,6.950220000000000287e-01,7.496672666666667206e-01
2.488769999999999982e+03,7.344481000000000481e-01,7.420997999999999761e-01,7.050575000000000037e-01,7.272018000000000093e-01
2.489019999999999982e+03,8.220652999999999988e-01,6.885474000000000316e-01,8.556198000000000414e-01,7.887441666666666906e-01
2.489269999999999982e+03,8.062127999999999517e-01,6.424370999999999832e-01,8.004626999999999715e-01,7.497042000000000428e-01
2.489519999999999982e+03,8.505051999999999612e-01,9.220076999999999856e-01,7.573931000000000413e-01,8.433019999999999960e-01
2.489769999999999982e+03,9.045377999999999474e-01,8.389007000000000547e-01,8.725376000000000243e-01,8.719920333333334161e-01
2.490009999999999764e+03,9.101103000000000387e-01,9.202139000000000291e-01,9.335063999999999584e-01,9.212768666666667494e-01
2.490260000000000218e+03,8.816591000000000289e-01,8.538578999999999475e-01,8.907395000000000174e-01,8.754188333333333683e-01
2.490510000000000218e+03,8.186837999999999615e-01,7.535975999999999786e-01,9.042751999999999457e-01,8.255188666666666286e-01
2.490759999999999764e+03,9.051367999999999636e-01,1.027230000000000087e+00,1.026728000000000085e+00,9.863649333333333047e-01
2.491010000000000218e+03,9.006728999999999985e-01,1.158388999999999891e+00,9.944638999999999562e-01,1.017841933333333282e+00
2.491260000000000218e+03,1.077210999999999919e+00,9.332129999999999592e-01,1.102834000000000092e+00,1.037752666666666768e+00
2.491509999999999764e+03,1.159697999999999896e+00,9.959504000000000135e-01,1.053762000000000087e+00,1.069803466666666703e+00
2.491760000000000218e+03,1.124133999999999967e+00,1.154698000000000002e+00,1.263827999999999951e+00,1.180886666666666640e+00
2.492010000000000218e+03,1.240615000000000023e+00,1.117860000000000076e+00,1.206685999999999925e+00,1.188387000000000082e+00
2.492259999999999764e+03,1.179982000000000086e+00,1.054740999999999929e+00,1.148493999999999904e+00,1.127738999999999825e+00
2.492509999999999764e+03,1.175222999999999907e+00,1.165883999999999920e+00,1.024872000000000005e+00,1.121993000000000018e+00
2.492760000000000218e+03,1.080181999999999976e+00,1.221869000000000094e+00,1.167607000000000061e+00,1.156552666666666562e+00
2.493019999999999982e+03,1.231635000000000035e+00,1.024038000000000004e+00,1.170484000000000080e+00,1.142052333333333225e+00
2.493269999999999982e+03,1.298297000000000034e+00,1.050451000000000024e+00,1.097603000000000106e+00,1.148783666666666647e+00
2.493519999999999982e+03,1.204768999999999979e+00,1.070476999999999901e+00,1.283034999999999926e+00,1.186093666666666602e+00
2.493769999999999982e+03,1.153105999999999964e+00,1.105329999999999924e+00,1.281881999999999966e+00,1.180105999999999877e+00
2.494019999999999982e+03,1.171669000000000072e+00,1.277131000000000016e+00,1.135717000000000088e+00,1.194839000000000206e+00
2.494270000000000437e+03,1.144482999999999917e+00,1.061895999999999951e+00,1.209516999999999953e+00,1.138632000000000088e+00
2.494519999999999982e+03,1.166158000000000028e+00,1.217071999999999932e+00,1.192015999999999964e+00,1.191748666666666567e+00
2.494769999999999982e+03,1.227384999999999948e+00,1.023979999999999890e+00,1.178058000000000050e+00,1.143140999999999963e+00
2.495019999999999982e+03,1.006834999999999924e+00,1.241171999999999942e+00,1.270202000000000053e+00,1.172736333333333159e+00
2.495269999999999982e+03,1.209424000000000055e+00,1.245349000000000039e+00,1.226839000000000013e+00,1.227204000000000184e+00
2.495530000000000200e+03,1.028847999999999985e+00,1.058411999999999908e+00,1.070766000000000107e+00,1.052675333333333185e+00
2.495779999999999745e+03,1.251767999999999992e+00,1.187864999999999949e+00,1.206825999999999954e+00,1.215486333333333224e+00
2.496030000000000200e+03,1.132908000000000026e+00,1.219956999999999958e+00,1.339971000000000023e+00,1.230945333333333336e+00
2.496280000000000200e+03,1.314629999999999965e+00,1.098732999999999960e+00,1.132127000000000105e+00,1.181829999999999936e+00
2.496529999999999745e+03,1.160609999999999919e+00,1.272385000000000099e+00,1.208139000000000074e+00,1.213711333333333364e+00
2.496789999999999964e+03,1.199964000000000031e+00,1.419227999999999934e+00,1.361428000000000083e+00,1.326873333333333349e+00
2.497039999999999964e+03,1.150698999999999916e+00,1.340260000000000007e+00,1.272312000000000110e+00,1.254423666666666826e+00
2.497289999999999964e+03,1.200096000000000052e+00,1.250704999999999956e+00,1.268270999999999926e+00,1.239690666666666718e+00
2.497539999999999964e+03,1.100748000000000060e+00,1.386857000000000006e+00,1.389783999999999908e+00,1.292462999999999917e+00
2.497789999999999964e+03,1.219100000000000072e+00,1.296526999999999985e+00,1.303479000000000054e+00,1.273035333333333519e+00
2.498050000000000182e+03,1.421999999999999931e+00,1.452167999999999903e+00,1.285471999999999948e+00,1.386546666666666594e+00
2.498300000000000182e+03,1.199136999999999897e+00,1.225270999999999999e+00,1.087647999999999948e+00,1.170685333333333134e+00
2.498549999999999727e+03,1.270688000000000040e+00,1.172563000000000022e+00,1.251163999999999943e+00,1.231471666666666742e+00
2.498800000000000182e+03,1.273246000000000100e+00,1.144659000000000093e+00,1.151934000000000013e+00,1.189946333333333328e+00
2.499059999999999945e+03,1.324578999999999951e+00,1.196021999999999919e+00,1.270671000000000106e+00,1.263757333333333399e+00
2.499309999999999945e+03,1.351350999999999969e+00,1.237988000000000088e+00,1.317155999999999993e+00,1.302164999999999795e+00
2.499559999999999945e+03,1.211192000000000046e+00,1.449108000000000063e+00,1.323539000000000021e+00,1.327946333333333451e+00
2.499820000000000164e+03,1.334095999999999949e+00,1.265355000000000008e+00,1.340486999999999984e+00,1.313312666666666795e+00
2.500070000000000164e+03,1.165021000000000084e+00,1.392708999999999975e+00,1.325601000000000029e+00,1.294443666666666770e+00
2.500319999999999709e+03,1.232914000000000065e+00,1.259306999999999954e+00,1.433464999999999989e+00,1.308562000000000003e+00
2.500579999999999927e+03,1.272108000000000017e+00,1.447195000000000009e+00,1.211981999999999893e+00,1.310428333333333306e+00
2.500829999999999927e+03,1.103418000000000010e+00,1.204366000000000048e+00,1.160951000000000066e+00,1.156244999999999967e+00
2.501079999999999927e+03,1.176662000000000097e+00,1.248172000000000059e+00,1.003049999999999997e+00,1.142627999999999977e+00
2.501339999999999691e+03,1.087356999999999907e+00,1.171559999999999935e+00,1.376519999999999966e+00,1.211812333333333269e+00
2.501590000000000146e+03,1.286429000000000045e+00,1.314154000000000044e+00,1.229651999999999967e+00,1.276745000000000019e+00
2.501849999999999909e+03,1.226962000000000108e+00,1.117364000000000024e+00,1.028415999999999997e+00,1.124247333333333376e+00
2.502099999999999909e+03,1.144465000000000066e+00,1.145950999999999942e+00,1.220399999999999929e+00,1.170271999999999979e+00
2.502349999999999909e+03,1.190852000000000022e+00,1.168789999999999996e+00,1.073916000000000093e+00,1.144519333333333444e+00
2.502609999999999673e+03,1.040763000000000105e+00,1.120052000000000048e+00,1.153040000000000065e+00,1.104618333333333480e+00
2.502860000000000127e+03,1.038731000000000071e+00,9.796004999999999852e-01,1.064991999999999939e+00,1.027774499999999813e+00
2.503119999999999891e+03,1.069744000000000028e+00,1.008664000000000005e+00,1.059798999999999936e+00,1.046068999999999916e+00
2.503369999999999891e+03,1.120579999999999909e+00,9.930596000000000423e-01,1.162600999999999996e+00,1.092080200000000056e+00
2.503620000000000346e+03,1.044496000000000091e+00,1.013665999999999956e+00,1.102346999999999966e+00,1.053503000000000078e+00
2.503880000000000109e+03,9.221683999999999992e-01,8.652379000000000042e-01,1.047387999999999986e+00,9.449314333333332927e-01
2.504130000000000109e+03,9.735087999999999520e-01,9.250587000000000115e-01,9.868618000000000112e-01,9.618097666666667322e-01
2.504389999999999873e+03,1.078827999999999898e+00,8.833092999999999639e-01,9.521039000000000030e-01,9.714137333333332514e-01
2.504640000000000327e+03,9.169851999999999448e-01,8.928903000000000256e-01,9.568189000000000277e-01,9.222314666666666660e-01
2.504900000000000091e+03,1.203462000000000032e+00,1.071490000000000054e+00,9.162924000000000069e-01,1.063748133333333401e+00
2.505150000000000091e+03,9.379258999999999791e-01,1.031457999999999986e+00,9.682454999999999812e-01,9.792098000000000191e-01
2.505409999999999854e+03,7.766594999999999471e-01,7.997906999999999655e-01,1.007100000000000106e+00,8.611834000000001543e-01
2.505660000000000309e+03,8.792950000000000488e-01,8.636198999999999959e-01,9.913049999999999917e-01,9.114066333333333825e-01
2.505920000000000073e+03,7.755931000000000353e-01,7.920954999999999524e-01,7.174036999999999775e-01,7.616974333333331737e-01
2.506180000000000291e+03,8.397843000000000391e-01,1.110953999999999997e+00,1.005374999999999908e+00,9.853711000000000553e-01
2.506429999999999836e+03,1.026159000000000043e+00,9.083210999999999924e-01,8.741058000000000439e-01,9.361953000000000635e-01
2.506690000000000055e+03,9.317900999999999545e-01,8.590273999999999965e-01,7.485460999999999920e-01,8.464545333333332033e-01
2.506940000000000055e+03,8.698417000000000510e-01,1.012475000000000014e+00,1.041304999999999925e+00,9.745405666666666633e-01
2.507200000000000273e+03,8.618392999999999748e-01,8.603094000000000019e-01,9.709826999999999764e-01,8.977104666666666510e-01
2.507449999999999818e+03,7.851000999999999674e-01,7.432183999999999457e-01,7.662887999999999922e-01,7.648690999999999685e-01
2.507710000000000036e+03,9.346347000000000405e-01,9.807552999999999965e-01,8.328986999999999918e-01,9.160962333333332319e-01
2.507969999999999800e+03,8.670769999999999866e-01,9.396314000000000055e-01,7.911377000000000548e-01,8.659487000000000156e-01
2.508220000000000255e+03,6.629852000000000523e-01,9.046952999999999800e-01,8.655897000000000174e-01,8.110900666666666092e-01
2.508480000000000018e+03,7.765532000000000545e-01,7.594153000000000153e-01,9.142902000000000529e-01,8.167529000000000039e-01
2.508739999999999782e+03,8.369990000000000485e-01,9.467290000000000427e-01,6.224634000000000000e-01,8.020637999999999934e-01
2.508989999999999782e+03,9.457119999999999971e-01,8.789782999999999902e-01,8.812805000000000222e-01,9.019902666666665958e-01
2.509250000000000000e+03,6.870083000000000162e-01,8.889253999999999767e-01,9.223478000000000510e-01,8.327605000000000146e-01
2.509510000000000218e+03,8.087978000000000112e-01,9.276020999999999850e-01,8.685612000000000332e-01,8.683203666666665654e-01
2.509760000000000218e+03,7.791523000000000199e-01,6.963616000000000250e-01,7.418439000000000005e-01,7.391192666666667188e-01
2.510019999999999982e+03,9.883380999999999972e-01,8.834353999999999818e-01,7.800194999999999768e-01,8.839310000000000223e-01
2.510279999999999745e+03,8.694570999999999827e-01,8.725030999999999759e-01,8.524382999999999821e-01,8.647994999999998322e-01
2.510530000000000200e+03,7.231996000000000535e-01,8.833010000000000028e-01,7.356563000000000407e-01,7.807189666666666250e-01
2.510789999999999964e+03,8.357567999999999664e-01,5.882560999999999485e-01,9.682454999999999812e-01,7.974194666666666320e-01
2.511050000000000182e+03,8.266109000000000373e-01,8.651489999999999458e-01,7.394385999999999459e-01,8.103994999999999393e-01
2.511299999999999727e+03,7.138873000000000024e-01,6.588644999999999641e-01,8.348607000000000111e-01,7.358708333333333629e-01
2.511559999999999945e+03,7.801979999999999471e-01,8.470642999999999923e-01,7.069668999999999537e-01,7.780763999999998903e-01
2.511820000000000164e+03,8.359720999999999957e-01,8.956425000000000081e-01,9.119298000000000126e-01,8.811814666666665241e-01
2.512079999999999927e+03,8.555445999999999884e-01,8.281327000000000549e-01,7.531290000000000484e-01,8.122687666666666972e-01
2.512340000000000146e+03,9.491536999999999891e-01,9.178391000000000188e-01,7.825598000000000276e-01,8.831841999999999748e-01
2.512589999999999691e+03,8.830620999999999610e-01,7.739496999999999627e-01,8.168695999999999735e-01,8.246271333333332620e-01
2.512849999999999909e+03,8.271055000000000490e-01,8.337550000000000239e-01,7.901169000000000109e-01,8.169924666666666946e-01
2.513110000000000127e+03,9.022847000000000506e-01,9.676259999999999861e-01,8.290311000000000208e-01,8.996472666666667228e-01
2.513369999999999891e+03,7.539753999999999623e-01,9.246855000000000491e-01,8.408982999999999874e-01,8.398530666666667033e-01
2.513630000000000109e+03,8.057341999999999560e-01,7.757838999999999707e-01,6.934293999999999736e-01,7.583158333333331891e-01
2.513880000000000109e+03,8.919907000000000252e-01,8.384137000000000395e-01,8.637318000000000495e-01,8.647120666666667788e-01
2.514139999999999873e+03,8.605791999999999886e-01,8.161561999999999983e-01,8.613022000000000178e-01,8.460125333333333719e-01
2.514400000000000091e+03,8.508004999999999596e-01,7.696383999999999448e-01,7.536614000000000368e-01,7.913667666666666101e-01
2.514660000000000309e+03,9.684684999999999544e-01,8.671640999999999933e-01,8.398305999999999827e-01,8.918210666666666064e-01
2.514920000000000073e+03,7.966240999999999461e-01,6.481192999999999538e-01,6.912283999999999651e-01,7.119906000000000290e-01
2.515179999999999836e+03,9.346910999999999969e-01,8.762229999999999741e-01,7.482048999999999506e-01,8.530396666666666405e-01
2.515440000000000055e+03,9.269285000000000441e-01,7.598692000000000224e-01,8.486523000000000261e-01,8.451499999999999568e-01
2.515699999999999818e+03,1.030794999999999906e+00,7.979256000000000126e-01,8.900673999999999531e-01,9.062626666666666608e-01
