energy,s050,s051,s052,s053,s054,mean
2.503119999999999891e+03,1.066543000000000019e+00,1.042375000000000052e+00,1.117439000000000071e+00,1.012078999999999951e+00,1.095796999999999910e+00,1.066846600000000089e+00
2.503369999999999891e+03,9.202987000000000251e-01,1.064449999999999896e+00,1.014269000000000087e+00,1.107344000000000106e+00,1.115528000000000075e+00,1.044377939999999949e+00
2.503620000000000346e+03,1.169477000000000100e+00,9.664407000000000414e-01,1.128600999999999965e+00,1.096743999999999941e+00,1.070815999999999990e+00,1.086415740000000074e+00
2.503880000000000109e+03,1.050200999999999940e+00,1.002008999999999928e+00,9.262158999999999809e-01,8.820384999999999476e-01,9.352985999999999800e-01,9.591526000000000218e-01
2.504130000000000109e+03,1.074271999999999894e+00,9.591047000000000322e-01,9.110899999999999554e-01,1.047406999999999977e+00,9.887236999999999831e-01,9.961194799999997240e-01
2.504389999999999873e+03,8.482718999999999676e-01,1.003643000000000063e+00,8.767190000000000261e-01,8.932822999999999736e-01,9.714739000000000013e-01,9.186780200000000951e-01
2.504640000000000327e+03,8.898492000000000068e-01,9.278800999999999854e-01,9.569590999999999514e-01,9.084225999999999690e-01,7.857228000000000545e-01,8.937667599999998824e-01
2.504900000000000091e+03,9.143634000000000484e-01,8.680280999999999691e-01,8.676778000000000546e-01,9.657145000000000312e-01,1.084147999999999890e+00,9.399863600000000208e-01
2.505150000000000091e+03,9.919953999999999716e-01,8.769014000000000530e-01,9.039161000000000001e-01,9.489687999999999457e-01,8.291186999999999863e-01,9.101800799999999469e-01
2.505409999999999854e+03,8.010068000000000188e-01,8.267061999999999466e-01,9.127361000000000502e-01,8.393222999999999656e-01,9.205461000000000338e-01,8.600635000000000918e-01
2.505660000000000309e+03,9.407309000000000365e-01,7.583986999999999812e-01,8.090079000000000020e-01,9.700963999999999698e-01,8.711423000000000361e-01,8.698752400000000495e-01
2.505920000000000073e+03,8.080977000000000299e-01,8.231389999999999540e-01,7.798494000000000259e-01,7.520016000000000478e-01,9.816466000000000358e-01,8.289468600000000631e-01
2.506180000000000291e+03,9.561357999999999802e-01,9.429551000000000460e-01,8.593081999999999665e-01,8.842058000000000417e-01,9.591148999999999925e-01,9.203439600000000720e-01
2.506429999999999836e+03,9.417288999999999799e-01,9.577240999999999671e-01,1.012548999999999921e+00,1.037315999999999905e+00,9.588276999999999495e-01,9.816291399999999001e-01
2.506690000000000055e+03,9.559857000000000493e-01,8.498411000000000159e-01,9.661722000000000365e-01,1.076988999999999974e+00,9.062403999999999460e-01,9.510456800000000044e-01
2.506940000000000055e+03,7.342212000000000183e-01,8.212359999999999660e-01,9.174286000000000385e-01,1.033733999999999931e+00,7.720561000000000229e-01,8.557351800000001507e-01
2.507200000000000273e+03,8.976229000000000013e-01,9.770229999999999748e-01,9.524711999999999623e-01,1.035007000000000010e+00,8.784826000000000024e-01,9.481213399999999236e-01
2.507449999999999818e+03,7.842964000000000047e-01,8.542218000000000311e-01,1.057018000000000013e+00,8.917895999999999601e-01,8.932271999999999990e-01,8.961106000000000904e-01
2.507710000000000036e+03,8.877481999999999873e-01,9.176486000000000365e-01,8.577932000000000334e-01,7.990034000000000303e-01,9.324582000000000148e-01,8.789303200000000427e-01
2.507969999999999800e+03,8.047585999999999906e-01,8.818194000000000310e-01,8.493663000000000185e-01,8.458788000000000418e-01,9.149051999999999740e-01,8.593456600000000112e-01
2.508220000000000255e+03,9.167720000000000313e-01,7.470999999999999863e-01,8.592836999999999836e-01,8.371486000000000205e-01,9.301285000000000247e-01,8.580865600000000537e-01
2.508480000000000018e+03,9.441376000000000213e-01,7.613763999999999532e-01,8.088720000000000354e-01,8.615245000000000264e-01,9.323464999999999669e-01,8.616513999999998452e-01
2.508739999999999782e+03,8.654024999999999634e-01,7.137185999999999808e-01,7.803269000000000455e-01,7.558934999999999960e-01,7.365941999999999767e-01,7.703871399999999703e-01
2.508989999999999782e+03,8.859323000000000059e-01,8.353855000000000031e-01,9.430534000000000416e-01,8.097763000000000044e-01,9.143546999999999647e-01,8.777004399999999151e-01
2.509250000000000000e+03,8.872529000000000110e-01,7.629211999999999660e-01,7.888996000000000342e-01,8.921805000000000430e-01,9.049158999999999953e-01,8.472340199999999211e-01
2.509510000000000218e+03,9.416539000000000437e-01,8.343481999999999843e-01,8.356407999999999614e-01,7.553944000000000214e-01,7.557589000000000112e-01,8.245592399999999156e-01
2.509760000000000218e+03,7.558877999999999986e-01,9.494776000000000327e-01,7.985246000000000288e-01,8.374249999999999750e-01,7.482493999999999534e-01,8.179128800000000643e-01
2.510019999999999982e+03,9.011721000000000315e-01,8.651100999999999930e-01,9.096568999999999905e-01,8.676063999999999998e-01,8.898203000000000085e-01,8.866731599999999602e-01
2.510279999999999745e+03,6.727880000000000527e-01,8.508784000000000347e-01,7.756948999999999650e-01,9.352776000000000423e-01,8.759453999999999851e-01,8.221168600000000604e-01
2.510530000000000200e+03,8.564207000000000347e-01,8.320870000000000211e-01,9.356092000000000297e-01,7.926969000000000376e-01,8.945914999999999839e-01,8.622810600000001546e-01
2.510789999999999964e+03,8.286124999999999741e-01,9.194993999999999668e-01,8.764486999999999695e-01,7.262039000000000133e-01,9.531868000000000007e-01,8.607902600000001403e-01
2.511050000000000182e+03,8.470788000000000206e-01,9.289920999999999873e-01,7.889249999999999874e-01,8.321494000000000391e-01,8.411345000000000072e-01,8.476559599999999861e-01
2.511299999999999727e+03,6.060219000000000023e-01,8.275048000000000403e-01,8.929831999999999770e-01,7.335167000000000215e-01,7.397936000000000512e-01,7.599640400000000628e-01
2.511559999999999945e+03,8.036706000000000127e-01,8.558411999999999686e-01,8.223574999999999635e-01,9.430868999999999502e-01,8.718283999999999478e-01,8.593569199999999686e-01
2.511820000000000164e+03,6.763768999999999476e-01,7.613689999999999625e-01,8.175094000000000527e-01,9.266229000000000271e-01,7.559759999999999813e-01,7.875708399999999942e-01
2.512079999999999927e+03,7.817075999999999469e-01,7.337683000000000400e-01,7.495484999999999509e-01,7.821930999999999745e-01,9.164451000000000125e-01,7.927325199999998295e-01
2.512340000000000146e+03,6.332531000000000132e-01,7.602122000000000046e-01,7.055491000000000401e-01,6.374640999999999780e-01,8.205335999999999741e-01,7.114024199999999798e-01
2.512589999999999691e+03,8.864125000000000476e-01,8.837821000000000149e-01,7.627458000000000293e-01,7.963651000000000479e-01,8.486744000000000510e-01,8.355959800000001270e-01
2.512849999999999909e+03,8.126524000000000525e-01,7.937726999999999977e-01,8.991335000000000299e-01,8.312648999999999733e-01,7.670215999999999701e-01,8.207690199999999603e-01
2.513110000000000127e+03,7.664978999999999543e-01,9.052453000000000305e-01,7.316308000000000256e-01,8.038825000000000554e-01,7.611955999999999722e-01,7.936904199999998966e-01
2.513369999999999891e+03,7.801768999999999510e-01,7.728243999999999669e-01,9.108770999999999951e-01,7.732746999999999815e-01,7.876376000000000488e-01,8.049581400000000997e-01
2.513630000000000109e+03,8.070772000000000501e-01,7.172695000000000043e-01,9.041289999999999605e-01,8.665137000000000533e-01,7.647197999999999496e-01,8.119418400000000258e-01
2.513880000000000109e+03,6.903350999999999793e-01,8.361914999999999765e-01,7.487123999999999446e-01,7.399314000000000169e-01,7.515956999999999777e-01,7.533532199999999346e-01
2.514139999999999873e+03,6.737446999999999742e-01,8.948943000000000314e-01,8.944490999999999969e-01,9.052497999999999934e-01,8.054061000000000137e-01,8.347488000000000685e-01
2.514400000000000091e+03,7.631213000000000024e-01,8.637593000000000076e-01,7.714798000000000489e-01,7.627882000000000273e-01,7.990152000000000365e-01,7.920327600000000023e-01
2.514660000000000309e+03,8.862400000000000277e-01,8.745431000000000177e-01,9.594158999999999882e-01,7.839213000000000431e-01,9.560591000000000506e-01,8.920358800000001143e-01
2.514920000000000073e+03,7.911245999999999556e-01,9.207754999999999690e-01,7.760920999999999514e-01,8.123272000000000270e-01,8.936500000000000554e-01,8.387938800000001027e-01
2.515179999999999836e+03,8.471313000000000315e-01,8.768565999999999860e-01,8.276069000000000342e-01,7.887849999999999584e-01,7.923689999999999900e-01,8.265497600000000222e-01
2.515440000000000055e+03,9.657253000000000087e-01,8.887300000000000200e-01,8.589314999999999589e-01,8.515506999999999938e-01,7.652965999999999935e-01,8.660468199999999950e-01
2.515699999999999818e+03,9.610956000000000499e-01,7.801827999999999541e-01,8.468930000000000069e-01,8.781721000000000110e-01,7.503031000000000006e-01,8.433293200000001599e-01
