energy,s034,s035,s036,s037,mean
2.482320000000000164e+03,4.507292999999999772e+00,4.522846999999999618e+00,4.733165999999999762e+00,4.601745000000000196e+00,4.591262750000000281e+00
2.482570000000000164e+03,3.859366000000000074e+00,3.805661000000000183e+00,3.990188999999999986e+00,4.115568999999999811e+00,3.942696250000000013e+00
2.482819999999999709e+03,3.348202000000000123e+00,3.450165000000000148e+00,3.552566000000000113e+00,3.452088999999999963e+00,3.450755500000000531e+00
2.483059999999999945e+03,2.741420000000000190e+00,2.513325000000000031e+00,2.796276000000000206e+00,2.786953000000000014e+00,2.709493500000000221e+00
2.483309999999999945e+03,2.119146000000000196e+00,2.245334999999999859e+00,2.314248000000000083e+00,2.323107999999999951e+00,2.250459250000000022e+00
2.483560000000000400e+03,1.736043000000000003e+00,1.805730999999999975e+00,1.887458000000000080e+00,1.824265999999999943e+00,1.813374500000000111e+00
2.483809999999999945e+03,1.507206000000000046e+00,1.579280999999999935e+00,1.462776000000000076e+00,1.425570000000000004e+00,1.493708250000000071e+00
2.484049999999999727e+03,1.426338000000000106e+00,1.371283999999999947e+00,1.277104000000000017e+00,1.362983000000000056e+00,1.359427249999999976e+00
2.484300000000000182e+03,1.214333000000000107e+00,1.285415999999999892e+00,1.070813000000000015e+00,1.179661000000000071e+00,1.187555750000000021e+00
2.484550000000000182e+03,9.778961999999999932e-01,1.216806999999999972e+00,1.086688000000000098e+00,1.069722999999999979e+00,1.087778550000000122e+00
2.484799999999999727e+03,1.048531000000000102e+00,1.020528000000000102e+00,1.025187000000000070e+00,9.549777000000000404e-01,1.012305924999999940e+00
2.485039999999999964e+03,1.011698999999999904e+00,9.704323999999999728e-01,1.046691999999999956e+00,1.017897999999999969e+00,1.011680350000000006e+00
2.485289999999999964e+03,9.503435999999999551e-01,9.285438000000000303e-01,1.022211999999999898e+00,9.630277000000000420e-01,9.660317749999999259e-01
2.485539999999999964e+03,8.513203000000000298e-01,9.228372000000000241e-01,8.140796999999999617e-01,8.970139000000000307e-01,8.713127750000000393e-01
2.485789999999999964e+03,9.167701000000000322e-01,8.747802999999999551e-01,9.576415000000000344e-01,9.253692000000000029e-01,9.186402750000000061e-01
2.486029999999999745e+03,9.508666999999999536e-01,9.084967999999999932e-01,9.210939999999999683e-01,9.265657000000000476e-01,9.267558000000000185e-01
2.486279999999999745e+03,9.712420999999999971e-01,8.210629999999999873e-01,8.742807000000000217e-01,8.553127000000000368e-01,8.804746249999999552e-01
2.486530000000000200e+03,8.275590999999999919e-01,7.736891000000000185e-01,7.858836999999999628e-01,8.150275999999999632e-01,8.005398750000000119e-01
2.486780000000000200e+03,8.360075000000000145e-01,8.347839999999999705e-01,9.392177000000000442e-01,9.122217000000000242e-01,8.805577249999999578e-01
2.487029999999999745e+03,8.371410000000000240e-01,8.303494000000000153e-01,7.144030000000000102e-01,8.251165999999999778e-01,8.017524999999999791e-01
2.487280000000000200e+03,8.266835000000000155e-01,6.568365000000000453e-01,8.221977000000000313e-01,7.567239000000000049e-01,7.656103999999999132e-01
2.487519999999999982e+03,7.003875000000000517e-01,8.504416999999999671e-01,7.446002000000000454e-01,8.644176000000000082e-01,7.899617499999999071e-01
2.487769999999999982e+03,7.908448999999999618e-01,8.877180000000000071e-01,7.411915999999999505e-01,8.269077999999999706e-01,8.116655749999999170e-01
2.488019999999999982e+03,7.986581999999999848e-01,8.082829999999999737e-01,8.648352999999999735e-01,7.766965000000000119e-01,8.121182499999999305e-01
2.488269999999999982e+03,7.669745000000000035e-01,6.985282999999999909e-01,7.615832000000000157e-01,7.919964000000000448e-01,7.547705999999999582e-01
2.488519999999999982e+03,7.987315999999999860e-01,7.200161999999999951e-01,7.446002000000000454e-01,7.916990000000000416e-01,7.637617499999999060e-01
2.488769999999999982e+03,7.306367000000000278e-01,7.887412999999999785e-01,7.071522000000000086e-01,7.646321999999999841e-01,7.477905999999999720e-01
2.489019999999999982e+03,8.932246000000000352e-01,7.684069000000000038e-01,8.312629000000000268e-01,7.202195000000000125e-01,8.032784749999999363e-01
2.489269999999999982e+03,7.591071000000000346e-01,7.588171999999999695e-01,8.533020999999999523e-01,8.309788000000000174e-01,8.005512999999999657e-01
2.489519999999999982e+03,8.943187000000000220e-01,7.542929999999999913e-01,8.750877999999999712e-01,8.713630999999999460e-01,8.487656500000000381e-01
2.489769999999999982e+03,9.418355000000000476e-01,8.152502000000000359e-01,9.608366999999999880e-01,9.970824000000000353e-01,9.287511999999999990e-01
2.490009999999999764e+03,8.813931999999999878e-01,8.932415999999999690e-01,9.835496000000000238e-01,8.943022000000000471e-01,9.131216499999998959e-01
2.490260000000000218e+03,9.975465000000000027e-01,9.774720000000000075e-01,9.889126999999999779e-01,9.174255000000000049e-01,9.703391750000001093e-01
2.490510000000000218e+03,9.012288999999999994e-01,9.397564999999999946e-01,1.017762000000000056e+00,1.110319999999999974e+00,9.922668500000000336e-01
2.490759999999999764e+03,1.120128999999999930e+00,9.523806000000000216e-01,8.936583999999999639e-01,1.008232999999999935e+00,9.936002500000000737e-01
2.491010000000000218e+03,1.087639000000000022e+00,9.777681999999999762e-01,1.061593999999999927e+00,9.792338000000000431e-01,1.026558749999999964e+00
2.491260000000000218e+03,9.694981999999999767e-01,1.154392000000000085e+00,1.094246000000000052e+00,9.871917000000000053e-01,1.051331975000000085e+00
2.491509999999999764e+03,1.032790000000000097e+00,1.076888000000000067e+00,1.104411999999999949e+00,1.122943000000000024e+00,1.084258249999999979e+00
2.491760000000000218e+03,1.149516999999999900e+00,1.167435000000000000e+00,1.102117000000000013e+00,1.089971999999999941e+00,1.127260249999999964e+00
2.492010000000000218e+03,1.101469999999999949e+00,1.027593999999999896e+00,1.050815000000000055e+00,1.071790000000000020e+00,1.062917249999999925e+00
2.492259999999999764e+03,1.053018999999999927e+00,1.104654000000000025e+00,1.183917000000000108e+00,1.188312999999999953e+00,1.132475750000000003e+00
2.492509999999999764e+03,9.119791999999999899e-01,1.112033000000000049e+00,1.206897000000000109e+00,1.036899999999999933e+00,1.066952300000000076e+00
2.492760000000000218e+03,1.068594000000000044e+00,1.235678000000000054e+00,1.284394000000000036e+00,1.119998000000000049e+00,1.177165999999999935e+00
2.493019999999999982e+03,1.060975999999999919e+00,1.096203000000000038e+00,1.164900000000000047e+00,1.099982999999999933e+00,1.105515500000000095e+00
2.493269999999999982e+03,1.119825999999999988e+00,1.228229000000000015e+00,1.107966999999999924e+00,1.232032000000000016e+00,1.172013500000000041e+00
2.493519999999999982e+03,1.085930999999999980e+00,1.250863000000000058e+00,1.130460000000000020e+00,1.223011999999999988e+00,1.172566500000000067e+00
2.493769999999999982e+03,1.117412000000000072e+00,1.170631999999999895e+00,1.164813000000000098e+00,1.118935999999999931e+00,1.142948250000000110e+00
2.494019999999999982e+03,1.058149000000000006e+00,9.569022999999999834e-01,1.117251999999999912e+00,1.222013999999999934e+00,1.088579324999999987e+00
2.494270000000000437e+03,1.339126999999999956e+00,1.070727999999999902e+00,1.114778000000000047e+00,1.204369999999999941e+00,1.182250749999999906e+00
2.494519999999999982e+03,1.180860000000000021e+00,1.037673999999999985e+00,1.197997999999999896e+00,1.158158999999999939e+00,1.143672749999999905e+00
2.494769999999999982e+03,1.000583999999999918e+00,1.282750000000000057e+00,1.185937999999999937e+00,1.130257000000000067e+00,1.149882250000000106e+00
2.495019999999999982e+03,1.166174999999999962e+00,1.089755999999999947e+00,1.192395000000000094e+00,1.090807000000000082e+00,1.134783249999999910e+00
2.495269999999999982e+03,1.168533999999999962e+00,1.288788000000000045e+00,1.158989999999999965e+00,1.248380000000000045e+00,1.216172999999999949e+00
2.495530000000000200e+03,1.002806000000000086e+00,1.192134000000000027e+00,1.226715000000000000e+00,1.294647000000000103e+00,1.179075499999999943e+00
2.495779999999999745e+03,1.098853999999999997e+00,1.258111999999999897e+00,1.263843000000000050e+00,1.251940999999999971e+00,1.218187499999999979e+00
2.496030000000000200e+03,1.206541000000000086e+00,1.065396000000000010e+00,1.176345999999999892e+00,1.174223999999999934e+00,1.155626749999999925e+00
2.496280000000000200e+03,1.142201999999999940e+00,1.314114000000000004e+00,1.200539999999999941e+00,1.256931999999999938e+00,1.228447000000000067e+00
2.496529999999999745e+03,1.289932999999999996e+00,1.338246999999999964e+00,1.210498999999999992e+00,1.337028000000000105e+00,1.293926750000000014e+00
2.496789999999999964e+03,1.301314000000000082e+00,1.228795000000000082e+00,1.233259000000000105e+00,1.325601000000000029e+00,1.272242250000000130e+00
2.497039999999999964e+03,1.375628999999999991e+00,1.302221999999999991e+00,1.320894999999999930e+00,1.229255999999999904e+00,1.307000500000000009e+00
2.497289999999999964e+03,1.400152000000000063e+00,1.245330999999999966e+00,1.087715999999999905e+00,1.272324000000000011e+00,1.251380750000000042e+00
2.497539999999999964e+03,1.265803999999999929e+00,1.286051999999999973e+00,1.096600999999999937e+00,1.176658999999999899e+00,1.206278999999999879e+00
2.497789999999999964e+03,1.216839000000000004e+00,1.320893000000000095e+00,1.176053000000000015e+00,1.229978999999999933e+00,1.235940999999999956e+00
2.498050000000000182e+03,1.148517000000000010e+00,1.258356000000000030e+00,1.220804999999999918e+00,1.275233999999999979e+00,1.225727999999999929e+00
2.498300000000000182e+03,1.151710999999999929e+00,1.396524000000000099e+00,1.286921999999999899e+00,1.239967999999999959e+00,1.268781249999999972e+00
2.498549999999999727e+03,1.201565999999999912e+00,1.057005999999999890e+00,1.247632999999999992e+00,1.284197000000000033e+00,1.197600500000000068e+00
2.498800000000000182e+03,1.113345999999999947e+00,1.330162000000000067e+00,1.245405000000000095e+00,1.207599000000000089e+00,1.224128000000000105e+00
2.499059999999999945e+03,1.123240000000000016e+00,1.163173999999999930e+00,1.219090000000000007e+00,9.879280000000000284e-01,1.123357999999999857e+00
2.499309999999999945e+03,1.148967000000000072e+00,1.293989000000000056e+00,1.300256999999999996e+00,1.244810999999999890e+00,1.247005999999999837e+00
2.499559999999999945e+03,1.091777999999999915e+00,1.195000000000000062e+00,1.246639000000000053e+00,1.397405999999999926e+00,1.232705750000000045e+00
2.499820000000000164e+03,1.177610999999999963e+00,1.114498999999999906e+00,1.250021000000000049e+00,1.216766999999999932e+00,1.189724500000000074e+00
2.500070000000000164e+03,1.299662000000000095e+00,1.220256999999999925e+00,1.251808999999999950e+00,9.487826999999999789e-01,1.180127674999999821e+00
2.500319999999999709e+03,1.208239000000000063e+00,1.274551999999999907e+00,1.279811999999999950e+00,1.225446999999999953e+00,1.247012499999999857e+00
2.500579999999999927e+03,1.191286999999999985e+00,1.310081000000000051e+00,1.153559999999999919e+00,1.188220999999999972e+00,1.210787250000000093e+00
2.500829999999999927e+03,1.123874000000000040e+00,1.272939999999999960e+00,1.250694999999999890e+00,1.119949000000000083e+00,1.191864499999999882e+00
2.501079999999999927e+03,1.224337000000000009e+00,1.035025000000000084e+00,1.209005000000000107e+00,1.219769000000000103e+00,1.172034000000000242e+00
2.501339999999999691e+03,1.239838999999999913e+00,1.093545999999999907e+00,1.136390000000000011e+00,1.198126000000000024e+00,1.166975249999999908e+00
2.501590000000000146e+03,1.217270000000000074e+00,9.886150000000000215e-01,1.078870999999999913e+00,1.109526999999999930e+00,1.098570749999999929e+00
2.501849999999999909e+03,1.206541000000000086e+00,1.181435000000000013e+00,1.041048999999999891e+00,1.099140000000000006e+00,1.132041250000000110e+00
2.502099999999999909e+03,1.293218999999999896e+00,1.128211999999999993e+00,1.076756000000000046e+00,1.041630000000000056e+00,1.134954250000000053e+00
2.502349999999999909e+03,1.006402999999999937e+00,8.833792999999999784e-01,1.166600999999999999e+00,1.118108000000000102e+00,1.043622824999999921e+00
2.502609999999999673e+03,1.301204000000000027e+00,1.121215999999999990e+00,1.086929000000000034e+00,1.204426999999999914e+00,1.178443999999999825e+00
2.502860000000000127e+03,1.045328000000000035e+00,1.131714000000000109e+00,1.160123999999999933e+00,1.082354000000000038e+00,1.104880000000000084e+00
2.503119999999999891e+03,1.070834000000000064e+00,9.753026000000000195e-01,1.105819000000000107e+00,1.003384000000000054e+00,1.038834899999999895e+00
2.503369999999999891e+03,9.046366999999999603e-01,9.143341000000000385e-01,1.044777999999999984e+00,1.079542999999999919e+00,9.858229499999999756e-01
2.503620000000000346e+03,9.791902999999999579e-01,9.346946999999999894e-01,1.045857999999999954e+00,1.102325999999999917e+00,1.015517250000000038e+00
2.503880000000000109e+03,9.885703000000000129e-01,1.014707999999999943e+00,1.004334999999999978e+00,9.463684999999999459e-01,9.884954500000000532e-01
2.504130000000000109e+03,8.783414999999999973e-01,1.006901999999999964e+00,1.002887000000000084e+00,1.084781999999999913e+00,9.932281249999999062e-01
2.504389999999999873e+03,9.245255999999999474e-01,9.627482000000000539e-01,9.646789000000000058e-01,8.538472000000000284e-01,9.264499750000000367e-01
2.504640000000000327e+03,9.026018999999999570e-01,9.945654000000000439e-01,9.823956000000000355e-01,1.033182999999999963e+00,9.781864749999999997e-01
2.504900000000000091e+03,9.901855999999999991e-01,1.028874000000000066e+00,1.030029000000000083e+00,9.423894999999999911e-01,9.978695250000000350e-01
2.505150000000000091e+03,9.529501000000000221e-01,1.012181999999999915e+00,8.701784000000000185e-01,9.925794999999999479e-01,9.569725000000000037e-01
2.505409999999999854e+03,7.398578999999999573e-01,9.698748000000000369e-01,9.564342000000000121e-01,9.303394000000000386e-01,8.991265749999999279e-01
2.505660000000000309e+03,9.279030999999999807e-01,8.947488999999999582e-01,8.234251000000000209e-01,9.106640999999999764e-01,8.891852999999999563e-01
2.505920000000000073e+03,1.051109999999999989e+00,9.099865999999999788e-01,9.505907999999999580e-01,9.322156000000000331e-01,9.609757500000000174e-01
2.506180000000000291e+03,8.332081999999999544e-01,9.051251999999999631e-01,8.932514999999999761e-01,9.197476999999999459e-01,8.878331499999999599e-01
2.506429999999999836e+03,1.027852999999999906e+00,8.798160000000000425e-01,9.640651999999999555e-01,8.092574000000000156e-01,9.202478999999998965e-01
2.506690000000000055e+03,8.959772000000000292e-01,9.920649999999999746e-01,1.035498999999999947e+00,9.026425000000000143e-01,9.565459249999999081e-01
2.506940000000000055e+03,9.514540999999999693e-01,8.503119000000000094e-01,7.934879999999999711e-01,9.583266000000000284e-01,8.883951499999999113e-01
2.507200000000000273e+03,1.188927999999999985e+00,9.471532000000000284e-01,9.822089000000000514e-01,7.794931000000000498e-01,9.744458000000000286e-01
2.507449999999999818e+03,9.289403000000000521e-01,1.026836000000000082e+00,9.822222000000000453e-01,8.268157999999999896e-01,9.412035749999999590e-01
2.507710000000000036e+03,8.104685999999999835e-01,8.526989999999999847e-01,8.917439999999999811e-01,9.052550000000000319e-01,8.650416499999999953e-01
2.507969999999999800e+03,8.515276999999999985e-01,8.282009999999999650e-01,7.433861000000000496e-01,9.009148999999999630e-01,8.310074250000000218e-01
2.508220000000000255e+03,8.834775000000000267e-01,7.101165000000000393e-01,8.134993999999999836e-01,8.510364000000000262e-01,8.145324499999999635e-01
2.508480000000000018e+03,9.020329000000000264e-01,9.819588000000000205e-01,7.910599999999999854e-01,8.010871000000000519e-01,8.690347000000000488e-01
2.508739999999999782e+03,7.801698999999999717e-01,8.760696999999999512e-01,7.649985000000000257e-01,8.946562000000000126e-01,8.289735750000000181e-01
2.508989999999999782e+03,8.340553000000000550e-01,7.759264000000000161e-01,8.955395000000000438e-01,7.833092999999999861e-01,8.222076249999999975e-01
2.509250000000000000e+03,8.040568000000000159e-01,9.857137999999999733e-01,8.444169999999999732e-01,8.284087999999999452e-01,8.656490999999999492e-01
2.509510000000000218e+03,9.519773000000000263e-01,8.051011999999999613e-01,8.250060000000000171e-01,8.676814999999999944e-01,8.624415000000000830e-01
2.509760000000000218e+03,9.727472999999999814e-01,8.472878000000000354e-01,7.624503000000000252e-01,7.563415999999999473e-01,8.347067500000000528e-01
2.510019999999999982e+03,8.404441999999999746e-01,1.050002000000000102e+00,7.238883999999999874e-01,8.035579999999999945e-01,8.544731500000000146e-01
2.510279999999999745e+03,9.099507999999999486e-01,7.088662999999999492e-01,9.093407000000000018e-01,8.177816999999999448e-01,8.364848749999999056e-01
2.510530000000000200e+03,8.210536999999999974e-01,8.094913999999999721e-01,8.366793000000000147e-01,7.562919999999999643e-01,8.058791000000000704e-01
2.510789999999999964e+03,7.712689999999999824e-01,8.696401000000000270e-01,7.942350999999999717e-01,8.364304000000000183e-01,8.178936500000000276e-01
