energy,s026,s027,s028,s029,s030,s031,mean
2.497789999999999964e+03,1.074370000000000047e+00,1.147502000000000022e+00,1.130487000000000020e+00,1.186074999999999990e+00,1.149292999999999898e+00,1.163975999999999900e+00,1.141950500000000090e+00
2.498050000000000182e+03,1.199044999999999916e+00,1.159497000000000000e+00,1.054484999999999895e+00,1.222215999999999969e+00,1.099107000000000056e+00,1.129885999999999946e+00,1.144039333333333186e+00
2.498300000000000182e+03,1.252893000000000034e+00,1.091326000000000018e+00,1.220232999999999901e+00,1.042488000000000081e+00,1.255976999999999899e+00,1.241908999999999930e+00,1.184137666666666533e+00
2.498549999999999727e+03,1.252617000000000091e+00,1.251551000000000080e+00,1.225160999999999945e+00,1.246164999999999967e+00,1.291336000000000039e+00,1.207316999999999974e+00,1.245691166666666572e+00
2.498800000000000182e+03,1.061190999999999995e+00,1.096761000000000097e+00,1.059687999999999963e+00,1.164174999999999960e+00,1.074310000000000098e+00,1.120311000000000057e+00,1.096072666666666695e+00
2.499059999999999945e+03,1.151499999999999968e+00,1.274739000000000066e+00,1.234231000000000078e+00,1.228040999999999938e+00,1.175402999999999976e+00,1.228931999999999913e+00,1.215474333333333545e+00
2.499309999999999945e+03,1.190633000000000052e+00,1.086452999999999891e+00,1.137216000000000005e+00,1.101798999999999973e+00,1.202506999999999993e+00,1.132792999999999939e+00,1.141900166666666605e+00
2.499559999999999945e+03,1.200838000000000072e+00,1.145304000000000100e+00,1.157334000000000085e+00,1.208760000000000057e+00,1.207365999999999939e+00,1.110193999999999903e+00,1.171632666666666767e+00
2.499820000000000164e+03,1.175842999999999972e+00,1.082352999999999899e+00,1.085031000000000079e+00,1.175648000000000026e+00,1.206221999999999905e+00,1.190010000000000012e+00,1.152517833333333241e+00
2.500070000000000164e+03,1.163084000000000007e+00,1.101450000000000040e+00,1.180406999999999984e+00,1.090492999999999935e+00,1.167435999999999918e+00,1.168198000000000070e+00,1.145178000000000251e+00
2.500319999999999709e+03,1.186172000000000004e+00,1.203014000000000028e+00,1.101623000000000019e+00,1.110047000000000006e+00,1.068143999999999982e+00,1.376597999999999988e+00,1.174266333333333412e+00
2.500579999999999927e+03,1.049114000000000102e+00,1.070731000000000099e+00,1.169925000000000104e+00,1.241729000000000083e+00,1.166884999999999950e+00,1.169885000000000064e+00,1.144711499999999882e+00
2.500829999999999927e+03,1.168655999999999917e+00,1.099277000000000060e+00,1.150281000000000109e+00,1.266645999999999939e+00,1.159311999999999898e+00,9.335271000000000541e-01,1.129616516666666737e+00
2.501079999999999927e+03,1.190430000000000099e+00,1.209154999999999980e+00,1.097244000000000108e+00,1.114406000000000008e+00,1.170400000000000107e+00,1.099793000000000021e+00,1.146904666666666683e+00
2.501339999999999691e+03,1.065261999999999931e+00,1.123998000000000053e+00,1.196771999999999947e+00,1.220755000000000035e+00,1.112565000000000026e+00,1.164951999999999988e+00,1.147383999999999959e+00
2.501590000000000146e+03,1.168250999999999928e+00,1.170557000000000070e+00,1.118236000000000008e+00,1.176436999999999955e+00,1.164852999999999916e+00,1.121774999999999967e+00,1.153351500000000085e+00
2.501849999999999909e+03,1.090929000000000038e+00,1.107855999999999952e+00,1.105062999999999906e+00,9.967154000000000291e-01,1.021816000000000058e+00,1.107564999999999911e+00,1.071657400000000093e+00
2.502099999999999909e+03,1.140128999999999948e+00,9.236562000000000383e-01,1.164860999999999924e+00,1.042837999999999932e+00,1.169561999999999991e+00,1.093579000000000079e+00,1.089104199999999967e+00
2.502349999999999909e+03,1.102848000000000050e+00,1.063644000000000034e+00,1.118699000000000110e+00,1.198990999999999918e+00,1.159631000000000078e+00,1.143987000000000087e+00,1.131300000000000194e+00
2.502609999999999673e+03,1.118482999999999894e+00,1.042103000000000002e+00,1.109517000000000087e+00,1.215802000000000049e+00,1.110519999999999952e+00,1.210304999999999964e+00,1.134454999999999991e+00
2.502860000000000127e+03,1.060307000000000111e+00,9.951459000000000277e-01,1.167006999999999906e+00,9.135556999999999706e-01,9.801153000000000226e-01,1.101345000000000018e+00,1.036245983333333287e+00
2.503119999999999891e+03,1.017088999999999910e+00,1.045288999999999913e+00,9.755599999999999827e-01,1.008331000000000088e+00,1.076637000000000066e+00,9.886034999999999684e-01,1.018584916666666507e+00
2.503369999999999891e+03,9.719200000000000061e-01,1.024043999999999954e+00,9.777221999999999857e-01,1.032475999999999949e+00,8.988469000000000042e-01,1.156603999999999965e+00,1.010268849999999885e+00
2.503620000000000346e+03,9.992121000000000475e-01,1.053582000000000019e+00,1.093388999999999944e+00,9.640727000000000046e-01,1.066186999999999996e+00,1.028799000000000019e+00,1.034206966666666672e+00
2.503880000000000109e+03,1.009803000000000006e+00,9.976665999999999590e-01,9.467337000000000113e-01,8.147071000000000174e-01,9.402034000000000225e-01,1.120697000000000054e+00,9.716351333333332896e-01
2.504130000000000109e+03,1.105520999999999976e+00,1.087819000000000091e+00,1.000499000000000027e+00,1.051121999999999890e+00,1.097005000000000008e+00,9.439961999999999520e-01,1.047660366666666620e+00
2.504389999999999873e+03,1.055628999999999929e+00,1.002488000000000046e+00,1.012485000000000079e+00,1.058146999999999949e+00,9.454816000000000331e-01,1.037973999999999952e+00,1.018700766666666757e+00
2.504640000000000327e+03,1.003811000000000009e+00,9.836262999999999534e-01,9.775226999999999666e-01,9.632650999999999852e-01,9.498780999999999475e-01,9.620275000000000354e-01,9.733551166666666310e-01
2.504900000000000091e+03,9.458626999999999452e-01,8.411684999999999857e-01,9.281255000000000477e-01,9.175997000000000181e-01,9.242249000000000159e-01,9.739128000000000229e-01,9.218156833333334133e-01
2.505150000000000091e+03,1.011101999999999945e+00,9.308705999999999925e-01,9.859183000000000252e-01,9.822438000000000002e-01,9.082152000000000003e-01,9.607535999999999854e-01,9.631839166666668062e-01
2.505409999999999854e+03,9.353411000000000364e-01,1.065449000000000090e+00,9.110863999999999630e-01,9.536746999999999863e-01,8.129821000000000408e-01,8.589828000000000463e-01,9.229193499999999162e-01
2.505660000000000309e+03,8.974383000000000221e-01,9.735844000000000165e-01,9.121755999999999753e-01,9.728672999999999904e-01,9.194594999999999851e-01,9.184297999999999629e-01,9.323258166666666957e-01
2.505920000000000073e+03,1.012143999999999933e+00,8.456884000000000068e-01,8.151766000000000290e-01,9.380986000000000047e-01,9.775949999999999918e-01,9.723475000000000312e-01,9.268416833333331661e-01
2.506180000000000291e+03,8.688470000000000359e-01,8.519723000000000157e-01,9.142192000000000096e-01,8.318567999999999518e-01,9.329051999999999900e-01,8.870021000000000155e-01,8.811337666666666513e-01
2.506429999999999836e+03,9.002934999999999688e-01,9.749035999999999813e-01,8.230437000000000447e-01,8.668392999999999793e-01,8.856701000000000157e-01,8.635838000000000125e-01,8.857223333333332782e-01
2.506690000000000055e+03,9.452897000000000105e-01,8.650307999999999886e-01,9.310156000000000542e-01,9.620298999999999934e-01,8.705547000000000146e-01,8.602161000000000390e-01,9.056894666666667204e-01
2.506940000000000055e+03,8.485051000000000121e-01,9.920065000000000133e-01,9.032299999999999773e-01,8.925104000000000370e-01,9.453941000000000150e-01,8.843798000000000492e-01,9.110043166666667025e-01
2.507200000000000273e+03,9.753777999999999615e-01,8.746891999999999445e-01,9.342994999999999495e-01,9.727544000000000191e-01,8.807922000000000251e-01,7.792888000000000037e-01,9.028669833333332617e-01
2.507449999999999818e+03,9.610919999999999463e-01,9.106488000000000360e-01,9.390068000000000303e-01,8.888049999999999562e-01,1.042960000000000109e+00,9.389412000000000313e-01,9.469089666666667959e-01
2.507710000000000036e+03,9.547839000000000187e-01,8.242804000000000242e-01,8.183472000000000524e-01,1.003740000000000077e+00,9.151006000000000418e-01,8.244652000000000092e-01,8.901195499999999816e-01
2.507969999999999800e+03,8.977494999999999781e-01,8.934334000000000442e-01,8.635332000000000008e-01,9.035199999999999898e-01,9.157634999999999525e-01,9.692779000000000256e-01,9.072129166666665911e-01
2.508220000000000255e+03,9.198944999999999483e-01,8.513996000000000342e-01,9.419670999999999461e-01,8.136143999999999599e-01,9.669885000000000286e-01,1.002671000000000090e+00,9.160891833333333345e-01
2.508480000000000018e+03,8.212673000000000334e-01,9.682823000000000402e-01,8.149878999999999873e-01,8.273972000000000548e-01,7.763096999999999914e-01,7.897646999999999862e-01,8.330015166666666637e-01
2.508739999999999782e+03,8.077372999999999914e-01,8.783296999999999910e-01,9.118304999999999882e-01,8.690423999999999927e-01,8.192234000000000460e-01,8.829297000000000395e-01,8.615154999999999896e-01
2.508989999999999782e+03,8.652261999999999453e-01,8.926766999999999896e-01,8.845948000000000144e-01,8.840424999999999534e-01,8.406989999999999741e-01,8.490151999999999699e-01,8.693757333333334003e-01
2.509250000000000000e+03,8.276691999999999938e-01,8.696528999999999510e-01,8.295088999999999935e-01,9.669765000000000166e-01,8.322937999999999725e-01,8.835123999999999755e-01,8.682689499999999283e-01
2.509510000000000218e+03,9.611760000000000304e-01,8.149184999999999901e-01,8.614357000000000264e-01,8.895235000000000225e-01,9.222550000000000470e-01,8.615983999999999865e-01,8.851511833333334245e-01
2.509760000000000218e+03,8.247054000000000329e-01,8.156649999999999734e-01,9.342240000000000544e-01,1.027446000000000081e+00,9.236307999999999740e-01,8.668295999999999779e-01,8.987501333333333120e-01
2.510019999999999982e+03,9.260642000000000040e-01,9.412243999999999611e-01,9.771237000000000394e-01,9.575584000000000318e-01,9.393591999999999498e-01,9.987066999999999473e-01,9.566727666666666741e-01
2.510279999999999745e+03,8.725469000000000142e-01,7.464096999999999538e-01,8.800168999999999908e-01,9.079736999999999947e-01,7.964470000000000161e-01,7.908353000000000188e-01,8.323715833333333869e-01
2.510530000000000200e+03,8.676762999999999559e-01,8.773940000000000072e-01,7.912301999999999946e-01,8.227474999999999650e-01,8.284540000000000237e-01,8.563604999999999690e-01,8.406437500000000229e-01
2.510789999999999964e+03,8.481592999999999494e-01,8.902428999999999482e-01,7.615897000000000361e-01,9.334073999999999982e-01,7.370858000000000132e-01,8.677985999999999756e-01,8.397139500000001533e-01
2.511050000000000182e+03,8.894803999999999489e-01,9.514913000000000398e-01,8.500851999999999853e-01,8.735138999999999543e-01,8.706671999999999745e-01,8.402943000000000495e-01,8.792553833333333069e-01
2.511299999999999727e+03,8.657597000000000209e-01,8.653682999999999792e-01,9.186731000000000202e-01,8.539769000000000387e-01,8.360273999999999761e-01,7.761582000000000203e-01,8.526606000000001018e-01
2.511559999999999945e+03,8.797095000000000331e-01,8.557814000000000254e-01,7.752694999999999448e-01,8.963168999999999720e-01,9.150692999999999744e-01,8.106284000000000267e-01,8.554624999999999035e-01
2.511820000000000164e+03,9.750615999999999728e-01,9.188193000000000055e-01,9.103907999999999445e-01,8.411680999999999742e-01,9.600092999999999543e-01,8.870767000000000513e-01,9.154209666666667244e-01
2.512079999999999927e+03,8.456795999999999758e-01,8.830335999999999741e-01,8.115099999999999536e-01,7.448373000000000355e-01,8.863642999999999939e-01,8.647899999999999476e-01,8.393691333333332949e-01
2.512340000000000146e+03,8.761776000000000009e-01,9.145959999999999646e-01,8.882236999999999494e-01,9.724635000000000362e-01,8.514304999999999790e-01,9.171356000000000508e-01,9.033378166666666820e-01
2.512589999999999691e+03,7.787311000000000094e-01,8.805486999999999620e-01,8.508670999999999873e-01,8.583119000000000165e-01,8.640318999999999638e-01,8.325491999999999893e-01,8.441733166666666177e-01
2.512849999999999909e+03,7.684760999999999953e-01,8.858304000000000178e-01,9.720012000000000096e-01,8.422488000000000197e-01,8.542385000000000117e-01,8.760655000000000525e-01,8.664767500000000178e-01
2.513110000000000127e+03,9.130430000000000490e-01,8.164217000000000279e-01,9.151519999999999655e-01,7.572364000000000317e-01,8.119876999999999789e-01,9.217366000000000170e-01,8.559295666666666413e-01
2.513369999999999891e+03,8.638578999999999564e-01,7.641978000000000382e-01,8.691248000000000307e-01,9.319583999999999646e-01,9.243500000000000050e-01,7.677287000000000416e-01,8.535362666666667097e-01
2.513630000000000109e+03,7.520613000000000437e-01,9.582148000000000332e-01,8.858781999999999490e-01,8.522132999999999514e-01,8.211433000000000204e-01,8.703600000000000225e-01,8.566451499999999664e-01
2.513880000000000109e+03,9.519090000000000051e-01,7.893331999999999571e-01,9.977540000000000298e-01,7.967140999999999806e-01,8.274034000000000111e-01,8.161034999999999817e-01,8.632028666666665684e-01
2.514139999999999873e+03,8.176217999999999542e-01,8.928198000000000523e-01,8.493302999999999825e-01,8.548379999999999868e-01,8.814737999999999740e-01,8.689573000000000436e-01,8.608401666666666285e-01
2.514400000000000091e+03,9.207341999999999471e-01,8.386734000000000133e-01,8.292015000000000358e-01,8.846066000000000207e-01,8.651952000000000531e-01,8.314852999999999827e-01,8.616493666666665829e-01
2.514660000000000309e+03,9.050652999999999615e-01,8.940521000000000162e-01,7.917262999999999940e-01,9.360973999999999684e-01,9.045942000000000149e-01,8.500993000000000022e-01,8.802724333333333817e-01
2.514920000000000073e+03,8.980409999999999782e-01,7.449677999999999578e-01,8.171825000000000339e-01,9.462874999999999481e-01,9.407225000000000170e-01,7.871491000000000460e-01,8.557250666666665895e-01
2.515179999999999836e+03,8.263551999999999564e-01,8.682775000000000354e-01,8.084040999999999588e-01,8.491729000000000083e-01,9.588022999999999962e-01,8.808698000000000361e-01,8.653136333333334429e-01
2.515440000000000055e+03,8.980310999999999710e-01,8.975545000000000329e-01,8.778977999999999504e-01,8.479792999999999914e-01,8.595042000000000515e-01,7.322353000000000334e-01,8.522003666666666533e-01
2.515699999999999818e+03,8.925035000000000052e-01,9.604184999999999528e-01,8.561406000000000294e-01,8.195765000000000411e-01,8.011186000000000140e-01,8.635431999999999553e-01,8.655501499999999071e-01
