energy,s038,s039,mean
2.468649999999999636e+03,3.921662000000000203e-01,3.170209999999999972e-01,3.545936000000000088e-01
2.468889999999999873e+03,3.212498999999999771e-01,3.203721999999999959e-01,3.208110499999999865e-01
2.469139999999999873e+03,2.201906999999999892e-01,1.880980999999999903e-01,2.041444000000000036e-01
2.469380000000000109e+03,2.051938000000000095e-01,8.938957000000000153e-02,1.472916850000000055e-01
2.469619999999999891e+03,1.629126999999999936e-01,1.536453000000000124e-01,1.582790000000000030e-01
2.469860000000000127e+03,2.358648000000000133e-01,1.644459000000000060e-01,2.001553500000000096e-01
2.470099999999999909e+03,3.414080999999999921e-01,1.924455999999999944e-01,2.669268499999999933e-01
2.470349999999999909e+03,4.090890999999999833e-01,4.364175000000000137e-01,4.227532999999999985e-01
2.470590000000000146e+03,6.568195999999999479e-01,5.805010999999999921e-01,6.186603499999999700e-01
2.470829999999999927e+03,7.054660000000000375e-01,5.668824000000000085e-01,6.361742000000000230e-01
2.471070000000000164e+03,6.935187999999999908e-01,6.816010999999999598e-01,6.875599500000000308e-01
2.471320000000000164e+03,8.056664999999999521e-01,6.534132000000000273e-01,7.295398499999999897e-01
2.471560000000000400e+03,6.282847999999999766e-01,6.623063000000000144e-01,6.452955499999999400e-01
2.471800000000000182e+03,7.378363000000000005e-01,6.392130000000000312e-01,6.885246499999999603e-01
2.472039999999999964e+03,6.305226999999999915e-01,6.069341999999999793e-01,6.187284499999999854e-01
2.472289999999999964e+03,5.716501000000000499e-01,5.496792999999999818e-01,5.606647000000000158e-01
2.472529999999999745e+03,5.735061999999999660e-01,5.655637000000000025e-01,5.695349499999999843e-01
2.472769999999999982e+03,5.560194000000000525e-01,6.160459000000000351e-01,5.860326500000000438e-01
2.473019999999999982e+03,6.274859999999999882e-01,5.568454999999999933e-01,5.921657499999999352e-01
2.473259999999999764e+03,5.607488999999999946e-01,5.818250999999999840e-01,5.712869999999999893e-01
2.473500000000000000e+03,6.519266999999999701e-01,5.304801999999999573e-01,5.912034499999999637e-01
2.473750000000000000e+03,7.003205999999999598e-01,5.529652999999999929e-01,6.266429499999999209e-01
2.473990000000000236e+03,7.155865000000000142e-01,5.274381000000000208e-01,6.215123000000000175e-01
2.474230000000000018e+03,5.844607000000000552e-01,5.343337999999999699e-01,5.593972499999999570e-01
2.474479999999999563e+03,6.243552999999999464e-01,5.510477999999999765e-01,5.877015500000000170e-01
2.474720000000000255e+03,5.781817000000000206e-01,5.765643999999999769e-01,5.773730500000000543e-01
2.474960000000000036e+03,5.007895999999999459e-01,3.939902000000000126e-01,4.473899000000000070e-01
2.475210000000000036e+03,4.799095999999999917e-01,4.688797000000000104e-01,4.743946500000000288e-01
2.475449999999999818e+03,5.060782999999999809e-01,3.732538000000000245e-01,4.396660500000000305e-01
2.475699999999999818e+03,4.726502000000000203e-01,4.069323000000000246e-01,4.397912500000000224e-01
2.475940000000000055e+03,3.491385000000000183e-01,4.672127999999999837e-01,4.081756500000000010e-01
2.476190000000000055e+03,4.358298999999999923e-01,4.171877999999999975e-01,4.265088499999999949e-01
2.476430000000000291e+03,4.338451999999999864e-01,5.027230000000000310e-01,4.682840999999999809e-01
2.476670000000000073e+03,5.338154000000000510e-01,5.707685999999999593e-01,5.522920000000000051e-01
2.476919999999999618e+03,6.229455999999999882e-01,5.599634000000000000e-01,5.914544999999999941e-01
2.477159999999999854e+03,6.178647999999999918e-01,6.456568000000000307e-01,6.317608000000000112e-01
2.477409999999999854e+03,6.370896000000000337e-01,6.221866000000000341e-01,6.296380999999999784e-01
2.477650000000000091e+03,7.389464999999999506e-01,6.762839000000000489e-01,7.076151999999999997e-01
2.477900000000000091e+03,7.768675000000000441e-01,5.887381000000000419e-01,6.828028000000000430e-01
2.478139999999999873e+03,7.810202000000000533e-01,6.857750999999999708e-01,7.333976500000000120e-01
2.478389999999999873e+03,6.602497999999999978e-01,6.961568999999999674e-01,6.782033499999999826e-01
2.478630000000000109e+03,7.372372000000000369e-01,7.202106000000000341e-01,7.287239000000000910e-01
2.478880000000000109e+03,6.815539999999999932e-01,6.732531000000000487e-01,6.774035499999999654e-01
2.479119999999999891e+03,8.065358000000000249e-01,6.919030999999999931e-01,7.492194500000000090e-01
2.479369999999999891e+03,7.741303000000000489e-01,7.422237999999999891e-01,7.581770500000000190e-01
2.479620000000000346e+03,7.849555999999999756e-01,7.606479000000000434e-01,7.728017499999999540e-01
2.479860000000000127e+03,8.866773999999999489e-01,7.318021000000000109e-01,8.092397499999999244e-01
2.480109999999999673e+03,9.233590000000000408e-01,7.922122000000000330e-01,8.577856000000000369e-01
2.480349999999999909e+03,1.103853999999999891e+00,1.018898000000000081e+00,1.061376000000000097e+00
2.480599999999999909e+03,1.347866999999999926e+00,1.198671999999999960e+00,1.273269500000000054e+00
2.480850000000000364e+03,1.464666999999999941e+00,1.597774999999999945e+00,1.531220999999999943e+00
2.481090000000000146e+03,1.588580000000000103e+00,1.845696000000000003e+00,1.717138000000000053e+00
2.481339999999999691e+03,2.355182000000000109e+00,2.466174000000000088e+00,2.410677999999999876e+00
2.481579999999999927e+03,2.800371999999999861e+00,3.263907000000000114e+00,3.032139499999999988e+00
2.481829999999999927e+03,3.556859000000000215e+00,3.799157000000000117e+00,3.678008000000000166e+00
2.482079999999999927e+03,3.827916000000000096e+00,4.056324000000000041e+00,3.942120000000000068e+00
2.482320000000000164e+03,3.457292999999999950e+00,3.839700999999999809e+00,3.648496999999999879e+00
2.482570000000000164e+03,3.368510999999999811e+00,3.437946000000000168e+00,3.403228499999999990e+00
2.482819999999999709e+03,2.808142999999999834e+00,3.025205000000000144e+00,2.916673999999999989e+00
2.483059999999999945e+03,2.342846999999999902e+00,2.181305000000000049e+00,2.262075999999999976e+00
2.483309999999999945e+03,1.965880999999999990e+00,1.973508999999999958e+00,1.969694999999999974e+00
2.483560000000000400e+03,1.518553000000000042e+00,1.630948000000000064e+00,1.574750499999999942e+00
2.483809999999999945e+03,1.356378000000000084e+00,1.282026000000000110e+00,1.319202000000000208e+00
2.484049999999999727e+03,1.166056999999999899e+00,1.277180999999999900e+00,1.221619000000000010e+00
2.484300000000000182e+03,1.117210999999999954e+00,1.143605999999999900e+00,1.130408499999999927e+00
2.484550000000000182e+03,1.018372999999999973e+00,1.111863000000000046e+00,1.065118000000000009e+00
2.484799999999999727e+03,1.016275999999999957e+00,9.659849999999999826e-01,9.911304999999999144e-01
2.485039999999999964e+03,1.021733000000000002e+00,1.001244999999999941e+00,1.011489000000000082e+00
2.485289999999999964e+03,1.051072000000000006e+00,8.749213000000000129e-01,9.629966500000000096e-01
2.485539999999999964e+03,8.542425000000000157e-01,9.281930000000000458e-01,8.912177500000000308e-01
2.485789999999999964e+03,9.506544000000000105e-01,9.887759000000000409e-01,9.697151500000000812e-01
2.486029999999999745e+03,8.708065000000000389e-01,8.051196999999999937e-01,8.379631000000000718e-01
2.486279999999999745e+03,7.938074000000000519e-01,8.461950999999999778e-01,8.200012500000000149e-01
2.486530000000000200e+03,8.105769999999999920e-01,7.696074000000000526e-01,7.900922000000000223e-01
2.486780000000000200e+03,8.538548000000000249e-01,7.893143000000000242e-01,8.215845500000000801e-01
2.487029999999999745e+03,8.829299000000000452e-01,8.522832999999999659e-01,8.676066000000000056e-01
2.487280000000000200e+03,8.641162999999999483e-01,8.496179999999999843e-01,8.568671500000000218e-01
2.487519999999999982e+03,8.104947000000000124e-01,6.786765999999999632e-01,7.445856499999999878e-01
2.487769999999999982e+03,7.495486000000000093e-01,8.297183999999999671e-01,7.896334999999999882e-01
2.488019999999999982e+03,8.732088999999999546e-01,9.180437999999999654e-01,8.956263499999999045e-01
2.488269999999999982e+03,8.486683000000000421e-01,8.583781000000000327e-01,8.535232000000000374e-01
2.488519999999999982e+03,8.162863000000000202e-01,8.298978999999999662e-01,8.230920999999999932e-01
2.488769999999999982e+03,9.037583000000000144e-01,8.885998000000000507e-01,8.961790499999999771e-01
2.489019999999999982e+03,7.957750999999999575e-01,9.491427999999999532e-01,8.724589499999999553e-01
2.489269999999999982e+03,9.534913999999999890e-01,8.342580000000000551e-01,8.938747000000000220e-01
2.489519999999999982e+03,8.883925000000000294e-01,8.052127000000000034e-01,8.468025999999999609e-01
2.489769999999999982e+03,8.819960000000000022e-01,9.559554999999999580e-01,9.189757499999999801e-01
2.490009999999999764e+03,9.797765000000000502e-01,9.256805999999999646e-01,9.527285500000000074e-01
2.490260000000000218e+03,9.565751000000000115e-01,1.044958999999999971e+00,1.000767049999999880e+00
2.490510000000000218e+03,8.898726999999999610e-01,1.080630999999999897e+00,9.852518499999999291e-01
2.490759999999999764e+03,8.482100999999999669e-01,1.067496999999999918e+00,9.578535499999999425e-01
2.491010000000000218e+03,8.990358000000000516e-01,1.118243000000000098e+00,1.008639400000000075e+00
2.491260000000000218e+03,1.019617999999999913e+00,1.107104000000000088e+00,1.063361000000000001e+00
2.491509999999999764e+03,1.081833000000000045e+00,1.028329000000000049e+00,1.055080999999999936e+00
2.491760000000000218e+03,1.055501000000000023e+00,1.068580000000000085e+00,1.062040500000000165e+00
2.492010000000000218e+03,1.120722999999999914e+00,1.052283000000000079e+00,1.086502999999999997e+00
2.492259999999999764e+03,1.095666000000000029e+00,1.123421000000000003e+00,1.109543500000000016e+00
2.492509999999999764e+03,1.164153999999999911e+00,1.200514000000000081e+00,1.182333999999999996e+00
2.492760000000000218e+03,1.182714999999999961e+00,1.185971000000000108e+00,1.184343000000000146e+00
2.493019999999999982e+03,1.128352999999999939e+00,1.127169000000000088e+00,1.127761000000000013e+00
2.493269999999999982e+03,1.116241999999999956e+00,1.160614999999999952e+00,1.138428499999999843e+00
2.493519999999999982e+03,1.080106000000000011e+00,1.137744000000000089e+00,1.108925000000000161e+00
2.493769999999999982e+03,1.123296000000000072e+00,1.084605000000000041e+00,1.103950500000000057e+00
2.494019999999999982e+03,1.057228000000000057e+00,1.185073999999999961e+00,1.121151000000000009e+00
2.494270000000000437e+03,1.045627000000000084e+00,1.028196000000000110e+00,1.036911499999999986e+00
2.494519999999999982e+03,1.088834999999999997e+00,1.193667999999999951e+00,1.141251500000000085e+00
2.494769999999999982e+03,1.178768000000000038e+00,1.008415999999999979e+00,1.093592000000000120e+00
2.495019999999999982e+03,1.129064000000000068e+00,1.088241000000000014e+00,1.108652500000000041e+00
2.495269999999999982e+03,1.052952000000000110e+00,1.170584000000000069e+00,1.111768000000000089e+00
2.495530000000000200e+03,1.156624000000000096e+00,1.182766999999999902e+00,1.169695499999999999e+00
2.495779999999999745e+03,1.167354999999999920e+00,1.191581000000000001e+00,1.179467999999999961e+00
2.496030000000000200e+03,1.026267000000000040e+00,1.126033000000000062e+00,1.076150000000000162e+00
2.496280000000000200e+03,1.277206000000000063e+00,1.251166999999999918e+00,1.264186500000000102e+00
2.496529999999999745e+03,1.192881999999999998e+00,1.170319000000000109e+00,1.181600500000000054e+00
2.496789999999999964e+03,1.186056999999999917e+00,1.307382999999999962e+00,1.246719999999999828e+00
2.497039999999999964e+03,1.121286999999999923e+00,1.264332999999999929e+00,1.192809999999999926e+00
2.497289999999999964e+03,1.196800000000000086e+00,1.335310999999999915e+00,1.266055500000000000e+00
2.497539999999999964e+03,1.226733000000000073e+00,1.111669999999999936e+00,1.169201500000000005e+00
2.497789999999999964e+03,1.207648999999999972e+00,1.155137999999999998e+00,1.181393499999999985e+00
2.498050000000000182e+03,1.280353999999999992e+00,1.154884999999999939e+00,1.217619500000000077e+00
2.498300000000000182e+03,1.143731000000000053e+00,1.107768000000000086e+00,1.125749499999999959e+00
2.498549999999999727e+03,1.185910000000000020e+00,1.186503000000000085e+00,1.186206499999999942e+00
2.498800000000000182e+03,1.106062000000000101e+00,1.124398000000000009e+00,1.115229999999999944e+00
2.499059999999999945e+03,1.133399000000000045e+00,1.162342999999999904e+00,1.147870999999999864e+00
2.499309999999999945e+03,9.898147000000000473e-01,1.184714999999999963e+00,1.087264849999999949e+00
2.499559999999999945e+03,1.104052999999999951e+00,1.131728999999999985e+00,1.117890999999999968e+00
2.499820000000000164e+03,1.204042999999999974e+00,1.097007999999999983e+00,1.150525500000000090e+00
2.500070000000000164e+03,1.076241000000000003e+00,1.136023000000000005e+00,1.106132000000000115e+00
2.500319999999999709e+03,1.158714999999999939e+00,1.202395000000000103e+00,1.180555000000000021e+00
2.500579999999999927e+03,1.154233000000000064e+00,1.206163000000000096e+00,1.180198000000000080e+00
2.500829999999999927e+03,1.086127000000000065e+00,1.104444999999999899e+00,1.095285999999999982e+00
2.501079999999999927e+03,1.256694999999999895e+00,1.136965999999999921e+00,1.196830499999999908e+00
2.501339999999999691e+03,1.086308999999999969e+00,1.137431999999999999e+00,1.111870499999999984e+00
2.501590000000000146e+03,1.110333000000000014e+00,1.139459000000000000e+00,1.124896000000000118e+00
2.501849999999999909e+03,1.043536000000000019e+00,1.016412000000000093e+00,1.029974000000000167e+00
2.502099999999999909e+03,1.160230000000000095e+00,1.013255000000000017e+00,1.086742500000000167e+00
2.502349999999999909e+03,1.034337999999999980e+00,1.103993000000000002e+00,1.069165499999999991e+00
2.502609999999999673e+03,1.087007999999999974e+00,1.098309999999999897e+00,1.092658999999999825e+00
2.502860000000000127e+03,1.058156000000000097e+00,9.601958999999999911e-01,1.009175949999999933e+00
2.503119999999999891e+03,1.135455000000000103e+00,9.698731999999999909e-01,1.052664100000000102e+00
2.503369999999999891e+03,1.116117999999999943e+00,9.975692000000000448e-01,1.056843600000000105e+00
2.503620000000000346e+03,1.124141999999999975e+00,1.099612999999999952e+00,1.111877499999999852e+00
2.503880000000000109e+03,9.866076999999999764e-01,1.027371999999999952e+00,1.006989850000000075e+00
2.504130000000000109e+03,9.160578999999999805e-01,1.091723999999999917e+00,1.003890949999999949e+00
2.504389999999999873e+03,9.053265999999999813e-01,8.788494000000000028e-01,8.920879999999999921e-01
2.504640000000000327e+03,1.057392000000000110e+00,1.005538000000000043e+00,1.031465000000000076e+00
2.504900000000000091e+03,9.072297000000000278e-01,1.096594999999999986e+00,1.001912350000000007e+00
2.505150000000000091e+03,9.255792999999999937e-01,8.553539999999999477e-01,8.904666500000000262e-01
2.505409999999999854e+03,1.014836999999999989e+00,8.968015999999999766e-01,9.558192999999999273e-01
2.505660000000000309e+03,9.014029000000000069e-01,8.380864000000000091e-01,8.697446500000000080e-01
2.505920000000000073e+03,1.003206999999999960e+00,1.019555999999999907e+00,1.011381499999999933e+00
2.506180000000000291e+03,9.309361999999999915e-01,7.904773999999999967e-01,8.607067999999999941e-01
2.506429999999999836e+03,8.735907000000000533e-01,9.333439999999999515e-01,9.034673500000000024e-01
2.506690000000000055e+03,8.392585000000000184e-01,8.856886000000000481e-01,8.624735500000000332e-01
2.506940000000000055e+03,8.813029000000000002e-01,9.323869999999999658e-01,9.068449499999999830e-01
2.507200000000000273e+03,8.199104000000000392e-01,9.520340000000000469e-01,8.859722000000000985e-01
2.507449999999999818e+03,9.255676000000000458e-01,7.521537000000000361e-01,8.388606499999999855e-01
2.507710000000000036e+03,9.096262000000000514e-01,7.906503000000000281e-01,8.501382500000000952e-01
2.507969999999999800e+03,8.966922000000000503e-01,8.448059999999999459e-01,8.707491000000000536e-01
2.508220000000000255e+03,9.383135999999999699e-01,9.259332000000000118e-01,9.321234000000000464e-01
2.508480000000000018e+03,8.941664000000000279e-01,7.721995999999999860e-01,8.331830000000000069e-01
2.508739999999999782e+03,8.941782000000000341e-01,8.448658000000000001e-01,8.695220000000000171e-01
2.508989999999999782e+03,8.548004999999999631e-01,8.959508000000000472e-01,8.753756500000000607e-01
2.509250000000000000e+03,9.216849999999999765e-01,9.630073999999999579e-01,9.423462000000000227e-01
2.509510000000000218e+03,8.776201000000000141e-01,8.452779000000000265e-01,8.614490000000000203e-01
2.509760000000000218e+03,9.133031999999999817e-01,8.553340000000000387e-01,8.843186000000000657e-01
2.510019999999999982e+03,8.846332999999999558e-01,9.148534999999999862e-01,8.997433999999999710e-01
2.510279999999999745e+03,7.855195000000000372e-01,9.443506999999999874e-01,8.649351000000000678e-01
2.510530000000000200e+03,8.832881999999999678e-01,8.760312000000000099e-01,8.796596999999999333e-01
2.510789999999999964e+03,8.809386999999999635e-01,7.836448000000000302e-01,8.322917499999999968e-01
2.511050000000000182e+03,1.077674000000000021e+00,9.154183999999999655e-01,9.965462000000000486e-01
2.511299999999999727e+03,8.878287000000000262e-01,8.593218999999999719e-01,8.735752999999999435e-01
2.511559999999999945e+03,8.926979999999999915e-01,9.556164999999999798e-01,9.241572499999999302e-01
2.511820000000000164e+03,1.001551000000000080e+00,9.568128999999999662e-01,9.791819500000000787e-01
2.512079999999999927e+03,9.037817999999999685e-01,9.067313999999999652e-01,9.052565999999999669e-01
2.512340000000000146e+03,1.026326000000000072e+00,8.769219000000000319e-01,9.516239500000001073e-01
2.512589999999999691e+03,9.257613999999999566e-01,8.913780000000000037e-01,9.085696999999999246e-01
2.512849999999999909e+03,8.364684999999999482e-01,8.267008999999999608e-01,8.315846999999999545e-01
2.513110000000000127e+03,8.085858000000000212e-01,8.030060999999999449e-01,8.057959500000000386e-01
2.513369999999999891e+03,8.980901000000000023e-01,7.949239999999999640e-01,8.465070500000000386e-01
2.513630000000000109e+03,9.757529999999999815e-01,8.873303000000000162e-01,9.315416499999999989e-01
2.513880000000000109e+03,8.639871000000000079e-01,8.928468999999999989e-01,8.784170000000000034e-01
2.514139999999999873e+03,8.892735999999999974e-01,8.507877999999999830e-01,8.700307000000000457e-01
2.514400000000000091e+03,8.222245999999999722e-01,8.022882999999999543e-01,8.122564500000000187e-01
2.514660000000000309e+03,8.800459000000000476e-01,8.709067999999999810e-01,8.754763500000000143e-01
2.514920000000000073e+03,8.901076999999999462e-01,8.718571999999999989e-01,8.809824499999999725e-01
2.515179999999999836e+03,8.401925000000000088e-01,8.198218000000000449e-01,8.300071500000000269e-01
2.515440000000000055e+03,8.387592999999999854e-01,9.089580000000000437e-01,8.738586500000000701e-01
2.515699999999999818e+03,8.466711999999999572e-01,9.303198999999999774e-01,8.884955500000000228e-01
