energy,s055,s056,s057,mean
2.476430000000000291e+03,3.862457000000000251e-01,4.798483000000000054e-01,3.980837999999999877e-01,4.213926000000000616e-01
2.476670000000000073e+03,5.420966999999999869e-01,5.514761999999999720e-01,5.347022000000000164e-01,5.427583666666665474e-01
2.476919999999999618e+03,4.269775000000000098e-01,4.958991999999999845e-01,5.518482999999999583e-01,4.915749999999999287e-01
2.477159999999999854e+03,5.508676000000000128e-01,4.431415000000000215e-01,5.757354999999999556e-01,5.232481999999999411e-01
2.477409999999999854e+03,6.119265000000000398e-01,6.093195999999999612e-01,5.904751999999999779e-01,6.039071000000000300e-01
2.477650000000000091e+03,6.500021999999999744e-01,6.451643999999999712e-01,5.698769999999999669e-01,6.216811999999999339e-01
2.477900000000000091e+03,6.381596999999999964e-01,6.491504999999999637e-01,7.261693999999999649e-01,6.711598666666666047e-01
2.478139999999999873e+03,6.142311999999999772e-01,6.639275999999999511e-01,6.052990000000000315e-01,6.278192666666666533e-01
2.478389999999999873e+03,6.974860999999999978e-01,7.032201999999999620e-01,6.798516999999999477e-01,6.935193333333332655e-01
2.478630000000000109e+03,6.819448000000000176e-01,7.464747000000000465e-01,6.109689999999999843e-01,6.797961666666666458e-01
2.478880000000000109e+03,7.038278999999999508e-01,6.512554999999999872e-01,5.689349999999999685e-01,6.413394666666666355e-01
2.479119999999999891e+03,6.694383999999999890e-01,6.993308000000000302e-01,7.017987999999999449e-01,6.901893333333332103e-01
2.479369999999999891e+03,7.177443000000000017e-01,6.934453999999999896e-01,8.318569999999999576e-01,7.476822333333332793e-01
2.479620000000000346e+03,7.715509999999999868e-01,7.388472000000000373e-01,7.691284000000000454e-01,7.598422000000000232e-01
2.479860000000000127e+03,8.604933000000000165e-01,8.895151999999999504e-01,8.059300000000000352e-01,8.519795000000000007e-01
2.480109999999999673e+03,9.989111999999999991e-01,9.386368999999999962e-01,9.509995999999999450e-01,9.628492333333332764e-01
2.480349999999999909e+03,1.067266999999999966e+00,1.039849999999999941e+00,8.924351999999999840e-01,9.998507333333331859e-01
2.480599999999999909e+03,1.295422999999999991e+00,1.155338999999999894e+00,1.266334999999999988e+00,1.239032333333333291e+00
2.480850000000000364e+03,1.495797999999999961e+00,1.439545000000000075e+00,1.644371999999999945e+00,1.526571666666666660e+00
2.481090000000000146e+03,1.978857000000000088e+00,1.900730999999999948e+00,1.995103999999999989e+00,1.958230666666666453e+00
2.481339999999999691e+03,2.608092000000000077e+00,2.679523000000000099e+00,2.762945999999999902e+00,2.683520333333333507e+00
2.481579999999999927e+03,3.213458999999999843e+00,3.370730000000000004e+00,3.605491999999999919e+00,3.396560333333333404e+00
2.481829999999999927e+03,4.215028000000000219e+00,3.850315999999999850e+00,4.192078000000000415e+00,4.085807333333333347e+00
2.482079999999999927e+03,4.367653999999999925e+00,4.080186999999999564e+00,4.288324000000000247e+00,4.245388333333333541e+00
2.482320000000000164e+03,4.171585000000000321e+00,4.221206999999999709e+00,4.252417000000000336e+00,4.215069666666667381e+00
2.482570000000000164e+03,3.756216999999999917e+00,3.748388999999999971e+00,3.842690999999999857e+00,3.782432333333332952e+00
2.482819999999999709e+03,3.135682000000000080e+00,3.011852999999999891e+00,3.130361999999999867e+00,3.092632333333332983e+00
2.483059999999999945e+03,2.265455000000000219e+00,2.737023000000000206e+00,2.656493999999999911e+00,2.552990666666666630e+00
2.483309999999999945e+03,2.066984000000000155e+00,2.026835000000000164e+00,2.204028000000000098e+00,2.099282333333333472e+00
2.483560000000000400e+03,1.560670000000000002e+00,1.588197999999999999e+00,1.549552999999999958e+00,1.566140333333333245e+00
2.483809999999999945e+03,1.412660000000000027e+00,1.442757000000000067e+00,1.417863000000000095e+00,1.424426666666666508e+00
2.484049999999999727e+03,1.314170000000000060e+00,1.338991000000000042e+00,1.358451999999999993e+00,1.337204333333333217e+00
2.484300000000000182e+03,1.225600999999999940e+00,1.199421999999999988e+00,1.143575000000000008e+00,1.189532666666666572e+00
2.484550000000000182e+03,1.166482999999999937e+00,9.571340000000000403e-01,1.278772999999999938e+00,1.134129999999999860e+00
2.484799999999999727e+03,1.086089000000000082e+00,9.932691000000000159e-01,1.223246999999999973e+00,1.100868366666666764e+00
2.485039999999999964e+03,1.007055000000000033e+00,1.061287000000000091e+00,9.922725000000000017e-01,1.020204833333333339e+00
2.485289999999999964e+03,9.274892999999999610e-01,9.691950999999999761e-01,1.043218999999999896e+00,9.799677999999998335e-01
2.485539999999999964e+03,8.621056000000000274e-01,1.053315000000000001e+00,9.183622000000000174e-01,9.445942666666665710e-01
2.485789999999999964e+03,8.354614999999999680e-01,9.354795000000000194e-01,9.111806999999999546e-01,8.940405666666667583e-01
2.486029999999999745e+03,9.440359000000000389e-01,8.928842999999999641e-01,9.393945999999999685e-01,9.254382666666666202e-01
2.486279999999999745e+03,7.624461999999999628e-01,8.577652999999999528e-01,8.212827999999999795e-01,8.138314333333332984e-01
2.486530000000000200e+03,7.518745000000000012e-01,8.498778000000000166e-01,7.687597999999999931e-01,7.901707000000000036e-01
2.486780000000000200e+03,8.093485000000000262e-01,9.127362999999999449e-01,9.707282000000000410e-01,8.976043333333333374e-01
2.487029999999999745e+03,8.877886000000000388e-01,8.404660000000000464e-01,8.836973000000000189e-01,8.706506333333333680e-01
2.487280000000000200e+03,8.047644999999999937e-01,8.627616000000000174e-01,8.754577000000000053e-01,8.476612666666666351e-01
2.487519999999999982e+03,8.716971999999999499e-01,8.533315999999999679e-01,7.299649000000000276e-01,8.183312333333333521e-01
2.487769999999999982e+03,7.934909999999999464e-01,8.511722000000000454e-01,7.707395000000000218e-01,8.051342333333333379e-01
2.488019999999999982e+03,8.878139000000000447e-01,8.566947000000000312e-01,7.709306000000000214e-01,8.384797333333334768e-01
2.488269999999999982e+03,9.097665999999999809e-01,8.080205999999999777e-01,8.940666999999999920e-01,8.706179666666665762e-01
2.488519999999999982e+03,8.057128999999999541e-01,8.577533000000000518e-01,8.824208000000000052e-01,8.486289999999999667e-01
2.488769999999999982e+03,8.173593999999999582e-01,8.411494999999999944e-01,7.729648999999999548e-01,8.104912666666667098e-01
2.489019999999999982e+03,9.564854999999999885e-01,8.428128999999999760e-01,9.127577000000000051e-01,9.040186999999999529e-01
2.489269999999999982e+03,9.454080000000000261e-01,9.818491000000000302e-01,8.428407999999999456e-01,9.233659666666667043e-01
2.489519999999999982e+03,8.738405999999999674e-01,8.123211999999999655e-01,8.936912999999999663e-01,8.599510333333332257e-01
2.489769999999999982e+03,8.450024999999999897e-01,1.103749000000000091e+00,9.467535000000000256e-01,9.651683333333332948e-01
2.490009999999999764e+03,9.475767000000000495e-01,9.951925999999999828e-01,8.920801999999999898e-01,9.449498333333333777e-01
2.490260000000000218e+03,9.451108000000000287e-01,9.009411999999999976e-01,9.368824000000000041e-01,9.276448000000000471e-01
2.490510000000000218e+03,9.640853999999999813e-01,9.537527000000000088e-01,1.119661999999999935e+00,1.012500033333333382e+00
2.490759999999999764e+03,9.630990999999999858e-01,9.645013000000000059e-01,1.080524999999999958e+00,1.002708466666666576e+00
2.491010000000000218e+03,1.092810999999999977e+00,9.392599999999999838e-01,9.540237999999999774e-01,9.953649333333333127e-01
2.491260000000000218e+03,1.019214000000000064e+00,1.081096999999999975e+00,1.021503999999999968e+00,1.040605000000000002e+00
2.491509999999999764e+03,1.149051000000000045e+00,1.057917999999999914e+00,1.097960000000000047e+00,1.101642999999999928e+00
2.491760000000000218e+03,1.153059999999999974e+00,1.184512000000000009e+00,1.007249999999999979e+00,1.114940666666666580e+00
2.492010000000000218e+03,1.121186999999999934e+00,1.220320000000000071e+00,9.765580000000000371e-01,1.106021666666666681e+00
2.492259999999999764e+03,1.139928000000000052e+00,9.278218000000000298e-01,1.234981000000000106e+00,1.100910266666666582e+00
2.492509999999999764e+03,1.092008000000000090e+00,1.051204000000000027e+00,1.111661000000000010e+00,1.084957666666666709e+00
2.492760000000000218e+03,1.141723000000000043e+00,1.202217000000000091e+00,1.118781000000000025e+00,1.154240333333333313e+00
2.493019999999999982e+03,1.074138999999999955e+00,1.057137999999999911e+00,9.688714000000000492e-01,1.033382800000000046e+00
2.493269999999999982e+03,1.156196000000000002e+00,1.176914999999999933e+00,1.215996999999999995e+00,1.183035999999999754e+00
2.493519999999999982e+03,9.394519000000000064e-01,1.098710999999999993e+00,1.043328000000000033e+00,1.027163633333333381e+00
2.493769999999999982e+03,1.076054999999999984e+00,1.132257000000000069e+00,1.227355999999999892e+00,1.145222666666666722e+00
2.494019999999999982e+03,1.062588000000000088e+00,1.202979000000000021e+00,1.116870000000000029e+00,1.127478999999999898e+00
2.494270000000000437e+03,1.054443999999999937e+00,1.185365000000000002e+00,1.113920000000000021e+00,1.117909666666666801e+00
2.494519999999999982e+03,1.170415999999999901e+00,9.939284000000000452e-01,1.097420999999999980e+00,1.087255133333333346e+00
2.494769999999999982e+03,1.231721999999999984e+00,1.268154000000000003e+00,1.145540999999999920e+00,1.215138999999999969e+00
2.495019999999999982e+03,1.104432000000000080e+00,1.140840000000000076e+00,1.011687000000000003e+00,1.085652999999999979e+00
2.495269999999999982e+03,1.191729999999999956e+00,1.142206999999999972e+00,1.082942000000000071e+00,1.138959666666666593e+00
2.495530000000000200e+03,1.220340999999999898e+00,1.216371000000000091e+00,1.237506999999999913e+00,1.224739666666666560e+00
2.495779999999999745e+03,1.140730999999999939e+00,1.018437999999999954e+00,1.136597999999999997e+00,1.098588999999999816e+00
2.496030000000000200e+03,1.095498000000000083e+00,1.189078999999999997e+00,1.141137999999999986e+00,1.141905000000000170e+00
2.496280000000000200e+03,1.155469000000000079e+00,1.139963000000000060e+00,1.238709000000000060e+00,1.178047000000000066e+00
2.496529999999999745e+03,1.241781000000000024e+00,1.215233000000000008e+00,1.123976000000000086e+00,1.193663333333333298e+00
2.496789999999999964e+03,1.208833000000000046e+00,1.120546999999999960e+00,1.121080999999999994e+00,1.150153666666666519e+00
2.497039999999999964e+03,1.235281000000000073e+00,1.265903999999999918e+00,1.289258999999999933e+00,1.263481333333333234e+00
2.497289999999999964e+03,1.147799999999999931e+00,1.277825999999999906e+00,1.181481999999999921e+00,1.202369333333333179e+00
2.497539999999999964e+03,1.141755000000000075e+00,1.151976000000000111e+00,1.190090000000000092e+00,1.161273666666666760e+00
2.497789999999999964e+03,1.181272000000000100e+00,1.119210000000000038e+00,1.179051999999999989e+00,1.159844666666666635e+00
2.498050000000000182e+03,1.162644999999999929e+00,1.154298999999999964e+00,1.134392999999999985e+00,1.150445666666666478e+00
2.498300000000000182e+03,1.262380999999999975e+00,1.357680999999999916e+00,1.221089000000000091e+00,1.280383666666666587e+00
2.498549999999999727e+03,1.069625000000000048e+00,1.232188000000000061e+00,1.171521999999999952e+00,1.157778333333333354e+00
2.498800000000000182e+03,1.237544999999999895e+00,1.351898999999999962e+00,1.063110999999999917e+00,1.217518333333333258e+00
2.499059999999999945e+03,1.145429000000000030e+00,1.196803000000000061e+00,1.209232000000000085e+00,1.183821333333333392e+00
2.499309999999999945e+03,1.264296000000000086e+00,1.179788000000000059e+00,1.326824999999999921e+00,1.256969666666666763e+00
2.499559999999999945e+03,1.134312999999999905e+00,1.288901000000000074e+00,1.223546999999999940e+00,1.215586999999999973e+00
2.499820000000000164e+03,1.239284000000000052e+00,1.153815000000000035e+00,1.293471000000000037e+00,1.228856666666666930e+00
2.500070000000000164e+03,1.194417000000000062e+00,1.219673000000000007e+00,1.192526999999999893e+00,1.202205666666666728e+00
2.500319999999999709e+03,1.200790999999999942e+00,1.154063000000000061e+00,1.235397999999999996e+00,1.196750666666666740e+00
2.500579999999999927e+03,1.078357000000000010e+00,1.228299000000000030e+00,1.222018000000000049e+00,1.176224666666666918e+00
2.500829999999999927e+03,1.320089000000000068e+00,1.160836999999999897e+00,1.176984000000000030e+00,1.219303333333333406e+00
2.501079999999999927e+03,1.188188999999999940e+00,1.136800000000000033e+00,1.259133000000000058e+00,1.194707333333333343e+00
2.501339999999999691e+03,1.133863999999999983e+00,1.182055999999999996e+00,1.178069000000000033e+00,1.164663000000000004e+00
2.501590000000000146e+03,1.066818000000000044e+00,1.111569999999999947e+00,1.141942999999999930e+00,1.106776999999999900e+00
2.501849999999999909e+03,1.051623999999999892e+00,1.083455999999999975e+00,1.160757000000000039e+00,1.098612333333333302e+00
2.502099999999999909e+03,1.153869000000000034e+00,1.132662000000000058e+00,1.208290000000000086e+00,1.164940333333333244e+00
2.502349999999999909e+03,1.159825000000000106e+00,1.162941999999999920e+00,9.299330999999999570e-01,1.084233366666666587e+00
2.502609999999999673e+03,1.096344999999999903e+00,9.802461999999999565e-01,1.154913999999999996e+00,1.077168399999999915e+00
2.502860000000000127e+03,1.099209000000000103e+00,9.280032999999999754e-01,9.228266999999999998e-01,9.833463333333333223e-01
2.503119999999999891e+03,1.093898000000000037e+00,1.159634000000000054e+00,9.338378000000000512e-01,1.062456599999999973e+00
2.503369999999999891e+03,9.570102000000000331e-01,9.934022000000000130e-01,1.065684999999999993e+00,1.005365800000000087e+00
2.503620000000000346e+03,1.061101999999999990e+00,1.033076000000000105e+00,1.021093999999999946e+00,1.038424000000000014e+00
2.503880000000000109e+03,9.891993999999999509e-01,9.042377999999999805e-01,9.356672999999999796e-01,9.430348333333332667e-01
2.504130000000000109e+03,9.156404000000000210e-01,9.138553000000000370e-01,1.000669000000000031e+00,9.433882333333333259e-01
2.504389999999999873e+03,8.824522000000000199e-01,9.170188000000000228e-01,1.031851999999999991e+00,9.437743333333333817e-01
2.504640000000000327e+03,9.085398999999999559e-01,9.752015000000000544e-01,9.640381999999999563e-01,9.492598666666666185e-01
2.504900000000000091e+03,9.100004999999999900e-01,9.980476000000000347e-01,1.029749999999999943e+00,9.792660333333333966e-01
2.505150000000000091e+03,9.557014000000000342e-01,9.836878999999999484e-01,9.451424999999999965e-01,9.615105999999999931e-01
2.505409999999999854e+03,8.971905999999999493e-01,9.492283000000000248e-01,9.356946000000000430e-01,9.273711666666666353e-01
2.505660000000000309e+03,9.390410000000000146e-01,8.983402999999999805e-01,9.582629999999999759e-01,9.318814333333333977e-01
2.505920000000000073e+03,9.615247000000000099e-01,8.120429999999999593e-01,8.146679000000000004e-01,8.627451999999999899e-01
2.506180000000000291e+03,8.864735000000000253e-01,9.514057999999999682e-01,8.458307999999999938e-01,8.945700333333332921e-01
2.506429999999999836e+03,1.014718000000000009e+00,8.381794999999999662e-01,9.726190999999999587e-01,9.418388666666667186e-01
2.506690000000000055e+03,9.128393999999999675e-01,9.426592999999999778e-01,9.082179999999999698e-01,9.212388999999999717e-01
2.506940000000000055e+03,9.494228999999999585e-01,1.030445000000000055e+00,9.290593000000000323e-01,9.696424000000000154e-01
2.507200000000000273e+03,7.731569999999999832e-01,8.497567999999999788e-01,7.629981999999999598e-01,7.953040000000001220e-01
2.507449999999999818e+03,8.477086999999999817e-01,9.816797000000000439e-01,8.026805999999999663e-01,8.773563333333332936e-01
2.507710000000000036e+03,8.177767000000000230e-01,8.937492999999999688e-01,7.829384000000000343e-01,8.314881333333333790e-01
2.507969999999999800e+03,9.158363999999999949e-01,8.790991999999999695e-01,8.336249999999999494e-01,8.761868666666666750e-01
2.508220000000000255e+03,8.247569999999999624e-01,8.970458000000000043e-01,8.850012000000000434e-01,8.689346666666666330e-01
2.508480000000000018e+03,9.512059000000000486e-01,8.947897000000000212e-01,9.400431000000000203e-01,9.286795666666667337e-01
2.508739999999999782e+03,8.394700999999999969e-01,9.045583999999999847e-01,8.944353999999999916e-01,8.794879666666667317e-01
2.508989999999999782e+03,9.570229000000000097e-01,7.894993000000000150e-01,9.202327000000000146e-01,8.889182999999999391e-01
2.509250000000000000e+03,8.589757999999999560e-01,8.734073999999999449e-01,9.484943000000000124e-01,8.936258333333332304e-01
2.509510000000000218e+03,9.267368999999999746e-01,8.756817000000000073e-01,8.456738000000000310e-01,8.826974666666665970e-01
2.509760000000000218e+03,7.810097999999999763e-01,9.309912999999999661e-01,8.743655000000000177e-01,8.621221999999999497e-01
2.510019999999999982e+03,7.614471999999999907e-01,8.555635999999999797e-01,8.337615999999999916e-01,8.169241333333333577e-01
2.510279999999999745e+03,8.768692000000000153e-01,8.552551000000000458e-01,7.866452000000000444e-01,8.395898333333334795e-01
2.510530000000000200e+03,9.237714999999999677e-01,8.368185999999999680e-01,8.246959999999999846e-01,8.617620333333332328e-01
2.510789999999999964e+03,8.054472999999999772e-01,8.890251999999999599e-01,1.012062999999999935e+00,9.021784999999998833e-01
2.511050000000000182e+03,8.715897000000000228e-01,7.948100999999999638e-01,8.967973000000000194e-01,8.543990333333333353e-01
2.511299999999999727e+03,8.869793000000000260e-01,8.167609999999999593e-01,7.624725999999999448e-01,8.220709666666666804e-01
2.511559999999999945e+03,9.260730000000000350e-01,8.674131000000000480e-01,1.021360000000000046e+00,9.382820333333333762e-01
2.511820000000000164e+03,8.773433999999999955e-01,8.297959999999999781e-01,8.388337000000000154e-01,8.486576999999999593e-01
2.512079999999999927e+03,9.211601999999999846e-01,8.736251000000000433e-01,9.570273999999999726e-01,9.172709000000000001e-01
2.512340000000000146e+03,8.633385000000000087e-01,7.604473000000000482e-01,7.810747999999999580e-01,8.016202000000000050e-01
2.512589999999999691e+03,8.750736000000000070e-01,8.557147999999999977e-01,7.735178999999999805e-01,8.347687666666666617e-01
2.512849999999999909e+03,7.742381999999999875e-01,8.132587999999999484e-01,7.578373999999999944e-01,7.817781333333333471e-01
2.513110000000000127e+03,8.433585999999999583e-01,8.739093999999999474e-01,8.477217000000000224e-01,8.549965666666666797e-01
2.513369999999999891e+03,8.401340000000000474e-01,8.327478000000000380e-01,9.204989000000000088e-01,8.644602333333333277e-01
2.513630000000000109e+03,8.910890999999999673e-01,7.436741000000000046e-01,8.475032999999999594e-01,8.274221666666666808e-01
2.513880000000000109e+03,8.461406000000000205e-01,7.795914999999999928e-01,9.696700999999999793e-01,8.651340666666667012e-01
2.514139999999999873e+03,8.604806000000000399e-01,9.099658999999999942e-01,7.925706000000000140e-01,8.543390333333333864e-01
2.514400000000000091e+03,9.102092000000000516e-01,8.514021000000000505e-01,9.502555000000000307e-01,9.039556000000000813e-01
2.514660000000000309e+03,7.747882000000000380e-01,8.609046000000000198e-01,8.865986000000000145e-01,8.407638000000000611e-01
2.514920000000000073e+03,8.075906999999999947e-01,7.935640999999999945e-01,8.203133999999999704e-01,8.071560666666667272e-01
2.515179999999999836e+03,9.176320999999999506e-01,7.351938000000000084e-01,9.192428000000000266e-01,8.573562333333333285e-01
2.515440000000000055e+03,8.103601000000000276e-01,8.583944000000000019e-01,7.458500999999999603e-01,8.048681999999999226e-01
2.515699999999999818e+03,9.221591999999999567e-01,8.929447999999999830e-01,9.016237000000000279e-01,9.055758999999999892e-01
