energy,s048,s049,mean
2.493019999999999982e+03,1.157461000000000073e+00,1.168379999999999974e+00,1.162920500000000024e+00
2.493269999999999982e+03,1.170339999999999936e+00,1.084626000000000090e+00,1.127483000000000013e+00
2.493519999999999982e+03,1.249654999999999960e+00,1.013862999999999959e+00,1.131758999999999959e+00
2.493769999999999982e+03,9.930761000000000172e-01,1.158006000000000091e+00,1.075541049999999998e+00
2.494019999999999982e+03,1.089318999999999926e+00,1.089579999999999993e+00,1.089449499999999960e+00
2.494270000000000437e+03,1.270623000000000058e+00,1.130136999999999947e+00,1.200380000000000003e+00
2.494519999999999982e+03,1.175224000000000046e+00,9.764977000000000240e-01,1.075860849999999980e+00
2.494769999999999982e+03,1.208140999999999909e+00,1.116440000000000099e+00,1.162290500000000115e+00
2.495019999999999982e+03,1.277255999999999947e+00,1.268067999999999973e+00,1.272661999999999960e+00
2.495269999999999982e+03,1.206985999999999892e+00,1.012442000000000064e+00,1.109713999999999867e+00
2.495530000000000200e+03,1.073226999999999931e+00,1.216461999999999932e+00,1.144844500000000043e+00
2.495779999999999745e+03,1.096141999999999950e+00,1.027979999999999894e+00,1.062060999999999922e+00
2.496030000000000200e+03,1.245726000000000111e+00,1.063007999999999953e+00,1.154367000000000143e+00
2.496280000000000200e+03,1.246113999999999944e+00,1.240285000000000082e+00,1.243199500000000013e+00
2.496529999999999745e+03,1.154859000000000080e+00,1.311460000000000070e+00,1.233159500000000186e+00
2.496789999999999964e+03,1.120719000000000021e+00,9.798987999999999587e-01,1.050308900000000101e+00
2.497039999999999964e+03,1.210053000000000045e+00,1.204930999999999974e+00,1.207492000000000010e+00
2.497289999999999964e+03,1.259311999999999987e+00,1.168908000000000058e+00,1.214110000000000023e+00
2.497539999999999964e+03,1.297914000000000012e+00,1.289811000000000041e+00,1.293862499999999915e+00
2.497789999999999964e+03,1.328780000000000072e+00,1.302459999999999951e+00,1.315620000000000012e+00
2.498050000000000182e+03,1.157099000000000100e+00,1.251411999999999969e+00,1.204255499999999923e+00
2.498300000000000182e+03,1.088370999999999977e+00,1.089153000000000038e+00,1.088762000000000008e+00
2.498549999999999727e+03,1.154962999999999962e+00,1.113722000000000101e+00,1.134342500000000031e+00
2.498800000000000182e+03,1.192280999999999924e+00,1.281517000000000017e+00,1.236898999999999971e+00
2.499059999999999945e+03,1.164258000000000015e+00,1.155435999999999908e+00,1.159847000000000072e+00
2.499309999999999945e+03,1.149086999999999970e+00,1.178452000000000055e+00,1.163769499999999901e+00
2.499559999999999945e+03,1.135623000000000049e+00,1.146452000000000027e+00,1.141037499999999927e+00
2.499820000000000164e+03,1.271984000000000004e+00,1.283754000000000062e+00,1.277868999999999922e+00
2.500070000000000164e+03,1.165713999999999917e+00,1.179321000000000064e+00,1.172517500000000101e+00
2.500319999999999709e+03,1.263144999999999962e+00,1.313517000000000046e+00,1.288330999999999893e+00
2.500579999999999927e+03,1.252729999999999899e+00,1.124157999999999991e+00,1.188444000000000056e+00
2.500829999999999927e+03,1.054240000000000066e+00,1.110211999999999977e+00,1.082225999999999910e+00
2.501079999999999927e+03,1.116816999999999949e+00,1.189540000000000042e+00,1.153178500000000106e+00
2.501339999999999691e+03,1.134959000000000051e+00,1.108006999999999964e+00,1.121483000000000008e+00
2.501590000000000146e+03,1.123898000000000064e+00,1.082413000000000070e+00,1.103155500000000178e+00
2.501849999999999909e+03,1.304840000000000000e+00,1.161337000000000064e+00,1.233088500000000032e+00
2.502099999999999909e+03,1.203643999999999936e+00,1.074291000000000107e+00,1.138967500000000133e+00
2.502349999999999909e+03,1.096227999999999980e+00,1.035449999999999982e+00,1.065838999999999981e+00
2.502609999999999673e+03,1.068661000000000083e+00,1.035636000000000001e+00,1.052148499999999931e+00
2.502860000000000127e+03,1.030721999999999916e+00,1.051166999999999963e+00,1.040944499999999939e+00
2.503119999999999891e+03,9.836257999999999946e-01,1.132582999999999895e+00,1.058104399999999945e+00
2.503369999999999891e+03,1.087698999999999971e+00,1.096281999999999979e+00,1.091990500000000086e+00
2.503620000000000346e+03,1.060589000000000004e+00,1.088788000000000089e+00,1.074688500000000158e+00
2.503880000000000109e+03,1.012872999999999912e+00,9.988377999999999979e-01,1.005855399999999955e+00
2.504130000000000109e+03,8.890715000000000146e-01,1.052564000000000055e+00,9.708177500000000348e-01
2.504389999999999873e+03,1.003740999999999994e+00,1.059536999999999951e+00,1.031638999999999973e+00
2.504640000000000327e+03,8.613581999999999628e-01,9.634833999999999898e-01,9.124208000000000318e-01
2.504900000000000091e+03,8.668628999999999918e-01,1.034945000000000004e+00,9.509039500000000533e-01
2.505150000000000091e+03,9.163196000000000119e-01,1.094705000000000039e+00,1.005512299999999914e+00
2.505409999999999854e+03,1.003034999999999899e+00,9.448628000000000027e-01,9.739488999999998953e-01
2.505660000000000309e+03,8.866163000000000238e-01,8.826956000000000246e-01,8.846559499999999687e-01
2.505920000000000073e+03,8.695507000000000097e-01,7.709717999999999849e-01,8.202612499999999418e-01
2.506180000000000291e+03,8.317039999999999988e-01,1.037018999999999913e+00,9.343614999999999560e-01
2.506429999999999836e+03,7.444884999999999975e-01,9.122183999999999848e-01,8.283534500000000467e-01
2.506690000000000055e+03,9.488657000000000341e-01,8.688504999999999701e-01,9.088581000000000021e-01
2.506940000000000055e+03,9.886568000000000023e-01,8.540269999999999806e-01,9.213419000000000469e-01
2.507200000000000273e+03,8.862544999999999451e-01,9.658130000000000326e-01,9.260337499999999888e-01
2.507449999999999818e+03,1.125431999999999988e+00,9.466875999999999625e-01,1.036059799999999864e+00
2.507710000000000036e+03,8.477272000000000141e-01,7.563889999999999780e-01,8.020580999999999960e-01
2.507969999999999800e+03,8.383648000000000211e-01,8.826412999999999620e-01,8.605030499999999360e-01
2.508220000000000255e+03,9.772338000000000413e-01,9.978361000000000036e-01,9.875349500000000225e-01
2.508480000000000018e+03,9.705487999999999893e-01,8.795197000000000154e-01,9.250342499999999468e-01
2.508739999999999782e+03,9.655179000000000400e-01,9.141519000000000172e-01,9.398349000000000286e-01
2.508989999999999782e+03,8.286639000000000088e-01,8.301960000000000450e-01,8.294299499999999714e-01
2.509250000000000000e+03,8.507449000000000261e-01,8.661716000000000415e-01,8.584582499999999783e-01
2.509510000000000218e+03,7.561820000000000208e-01,9.374626999999999821e-01,8.468223500000000570e-01
2.509760000000000218e+03,8.477333000000000229e-01,7.382878000000000496e-01,7.930105499999999807e-01
2.510019999999999982e+03,8.606517999999999669e-01,9.385187000000000390e-01,8.995852500000000029e-01
2.510279999999999745e+03,8.851345999999999936e-01,9.103392999999999624e-01,8.977369499999999780e-01
2.510530000000000200e+03,8.194401999999999520e-01,8.256301000000000334e-01,8.225351499999999927e-01
2.510789999999999964e+03,7.095380000000000020e-01,7.854847000000000357e-01,7.475113500000000188e-01
2.511050000000000182e+03,7.469504999999999617e-01,7.941970999999999892e-01,7.705737999999999754e-01
2.511299999999999727e+03,8.428021999999999458e-01,8.225240999999999802e-01,8.326631499999999075e-01
2.511559999999999945e+03,8.375818000000000429e-01,8.662879999999999470e-01,8.519349000000000505e-01
2.511820000000000164e+03,8.304979000000000111e-01,6.481540000000000079e-01,7.393259500000000095e-01
2.512079999999999927e+03,7.445125999999999689e-01,7.143846000000000362e-01,7.294486000000000026e-01
2.512340000000000146e+03,9.299134999999999485e-01,8.282857999999999610e-01,8.790996499999998992e-01
2.512589999999999691e+03,7.838547999999999627e-01,8.167546999999999446e-01,8.003047500000000092e-01
2.512849999999999909e+03,8.266255999999999604e-01,8.720807999999999893e-01,8.493531999999999194e-01
2.513110000000000127e+03,9.076016000000000084e-01,7.911454999999999460e-01,8.493735499999999217e-01
2.513369999999999891e+03,8.604450000000000154e-01,9.311806999999999723e-01,8.958128499999999939e-01
2.513630000000000109e+03,7.183791999999999955e-01,7.385595999999999828e-01,7.284694000000000447e-01
2.513880000000000109e+03,8.992367999999999473e-01,8.218252000000000335e-01,8.605309999999999349e-01
2.514139999999999873e+03,8.235907000000000089e-01,1.013506000000000018e+00,9.185483500000000134e-01
2.514400000000000091e+03,7.399708999999999870e-01,8.477451000000000292e-01,7.938579999999999526e-01
2.514660000000000309e+03,8.904412000000000438e-01,8.631277000000000532e-01,8.767844500000000485e-01
2.514920000000000073e+03,9.418965000000000254e-01,8.444836999999999483e-01,8.931900999999999868e-01
2.515179999999999836e+03,8.329273000000000371e-01,8.470229000000000230e-01,8.399750999999999745e-01
2.515440000000000055e+03,9.250979000000000285e-01,9.690199000000000451e-01,9.470589000000000368e-01
2.515699999999999818e+03,6.819789000000000545e-01,7.221186000000000549e-01,7.020487500000001102e-01
