energy,s026,s027,s028,s029,s030,mean
2.478139999999999873e+03,7.998718999999999690e-01,6.495052000000000048e-01,7.708051999999999682e-01,7.167858999999999758e-01,7.897914000000000323e-01,7.453519199999999456e-01
2.478389999999999873e+03,7.860215999999999870e-01,7.429597000000000007e-01,7.586819000000000202e-01,7.802067999999999781e-01,7.046746000000000398e-01,7.545089200000000274e-01
2.478630000000000109e+03,7.909705000000000208e-01,7.053169000000000244e-01,7.212946999999999553e-01,7.791822999999999944e-01,6.733784999999999910e-01,7.340285800000000416e-01
2.478880000000000109e+03,7.178643000000000107e-01,7.229176000000000490e-01,6.709874999999999590e-01,7.769470000000000542e-01,7.876102999999999854e-01,7.352653399999999895e-01
2.479119999999999891e+03,7.511301000000000228e-01,6.898404999999999676e-01,7.479711999999999472e-01,6.869283000000000472e-01,7.658806999999999698e-01,7.283501599999999687e-01
2.479369999999999891e+03,7.292499999999999538e-01,7.500497000000000414e-01,8.340054000000000078e-01,8.009568000000000243e-01,8.723697000000000257e-01,7.973263200000000328e-01
2.479620000000000346e+03,7.889188000000000311e-01,8.261283999999999850e-01,8.543089000000000377e-01,7.530369000000000090e-01,8.497171000000000030e-01,8.144220200000000798e-01
2.479860000000000127e+03,8.015107000000000204e-01,8.339976999999999530e-01,9.044889000000000401e-01,9.220772000000000412e-01,7.431387000000000409e-01,8.410426400000000635e-01
2.480109999999999673e+03,8.010256000000000043e-01,9.612922000000000411e-01,9.331869999999999887e-01,9.312979000000000118e-01,8.388039000000000467e-01,8.931213199999999963e-01
2.480349999999999909e+03,1.127785000000000037e+00,1.079572999999999894e+00,1.029509999999999925e+00,9.841874999999999929e-01,1.066224000000000061e+00,1.057455900000000115e+00
2.480599999999999909e+03,1.333639999999999937e+00,1.312202000000000091e+00,1.267959000000000058e+00,1.232715000000000005e+00,1.323301000000000061e+00,1.293963399999999986e+00
2.480850000000000364e+03,1.619634000000000018e+00,1.572357000000000005e+00,1.554591999999999974e+00,1.592243999999999993e+00,1.569263999999999992e+00,1.581618199999999863e+00
2.481090000000000146e+03,1.918803999999999954e+00,1.978985999999999912e+00,2.108613000000000071e+00,2.191732000000000014e+00,1.987977000000000105e+00,2.037222400000000100e+00
2.481339999999999691e+03,2.442556000000000171e+00,2.765877999999999837e+00,2.370992999999999906e+00,2.494234000000000062e+00,2.627804999999999946e+00,2.540293200000000251e+00
2.481579999999999927e+03,3.463565000000000005e+00,3.525568999999999953e+00,3.423105000000000064e+00,3.484106999999999843e+00,3.478458999999999968e+00,3.474960999999999522e+00
2.481829999999999927e+03,3.864504999999999857e+00,4.119577999999999740e+00,4.104845000000000077e+00,3.933368000000000198e+00,4.314269000000000354e+00,4.067313000000000400e+00
2.482079999999999927e+03,4.320911999999999864e+00,4.713483000000000089e+00,4.346104999999999663e+00,4.190657999999999994e+00,4.443916999999999895e+00,4.403014999999999901e+00
2.482320000000000164e+03,3.908697999999999784e+00,4.085417999999999772e+00,4.000126999999999988e+00,3.630507000000000151e+00,4.079330999999999818e+00,3.940816200000000435e+00
2.482570000000000164e+03,3.660531000000000201e+00,3.615302999999999933e+00,3.415827999999999864e+00,3.544287999999999883e+00,3.743403999999999954e+00,3.595870800000000145e+00
2.482819999999999709e+03,3.078178999999999998e+00,3.130844000000000182e+00,3.184039999999999981e+00,3.046114999999999906e+00,3.195364000000000093e+00,3.126908400000000032e+00
2.483059999999999945e+03,2.374136000000000024e+00,2.329489000000000143e+00,2.554213999999999984e+00,2.506987000000000076e+00,2.626360000000000028e+00,2.478237200000000140e+00
2.483309999999999945e+03,1.855936000000000030e+00,2.137074999999999836e+00,1.927775000000000016e+00,2.088375000000000092e+00,2.153363999999999834e+00,2.032504999999999562e+00
2.483560000000000400e+03,1.635221999999999953e+00,1.739190999999999931e+00,1.748429999999999929e+00,1.490151000000000003e+00,1.567396000000000011e+00,1.636077999999999921e+00
2.483809999999999945e+03,1.449489999999999945e+00,1.496809000000000056e+00,1.363077000000000094e+00,1.399540000000000006e+00,1.534893999999999981e+00,1.448761999999999883e+00
2.484049999999999727e+03,1.296067000000000080e+00,1.226550999999999947e+00,1.397385000000000099e+00,1.321031000000000066e+00,1.378381000000000078e+00,1.323883000000000143e+00
2.484300000000000182e+03,1.133029000000000064e+00,1.223778000000000032e+00,1.191745000000000054e+00,1.217127999999999988e+00,1.237714999999999899e+00,1.200678999999999830e+00
2.484550000000000182e+03,1.147180000000000089e+00,1.089593999999999951e+00,1.120711999999999930e+00,1.199551000000000034e+00,1.203665999999999903e+00,1.152140599999999848e+00
2.484799999999999727e+03,1.115369999999999973e+00,1.128899000000000097e+00,1.209103000000000039e+00,1.153759999999999897e+00,1.014955999999999969e+00,1.124417599999999906e+00
2.485039999999999964e+03,9.822473999999999927e-01,9.110903000000000196e-01,1.091779999999999973e+00,1.134120999999999935e+00,1.067735000000000101e+00,1.037394740000000093e+00
2.485289999999999964e+03,1.031573000000000073e+00,9.822792000000000190e-01,1.047296999999999922e+00,9.758449000000000151e-01,9.419653999999999527e-01,9.957919000000000631e-01
2.485539999999999964e+03,1.011357999999999979e+00,9.094556999999999780e-01,9.828514999999999890e-01,9.173936999999999786e-01,9.546278999999999737e-01,9.551373599999999353e-01
2.485789999999999964e+03,9.447537000000000296e-01,9.169526000000000066e-01,9.041006000000000320e-01,8.495620000000000394e-01,8.487791000000000086e-01,8.928296000000001120e-01
2.486029999999999745e+03,1.007358999999999893e+00,9.977074000000000220e-01,9.203542000000000112e-01,9.003027000000000113e-01,7.526374999999999593e-01,9.156721599999999572e-01
2.486279999999999745e+03,8.621953999999999452e-01,9.914520000000000000e-01,8.584258999999999640e-01,9.403989000000000376e-01,8.540942000000000256e-01,9.013132799999998834e-01
2.486530000000000200e+03,8.276645000000000252e-01,8.475981999999999683e-01,8.409940999999999667e-01,8.501674000000000175e-01,8.933548999999999518e-01,8.519558200000000303e-01
2.486780000000000200e+03,8.301357000000000319e-01,9.977350000000000385e-01,8.856378999999999779e-01,9.070152999999999688e-01,9.067022999999999611e-01,9.054452399999999290e-01
2.487029999999999745e+03,7.726693000000000033e-01,8.314044999999999908e-01,7.295821000000000112e-01,9.173736999999999586e-01,9.044615999999999767e-01,8.310982399999999881e-01
2.487280000000000200e+03,7.801746000000000514e-01,8.669919999999999849e-01,8.764534000000000491e-01,9.027576000000000489e-01,8.120941999999999883e-01,8.476943599999999801e-01
2.487519999999999982e+03,7.633877000000000024e-01,8.051276000000000543e-01,8.771295999999999538e-01,7.965592999999999702e-01,7.655828999999999551e-01,8.015574199999999649e-01
2.487769999999999982e+03,8.952318000000000220e-01,8.873720999999999970e-01,7.822388999999999593e-01,7.510875999999999664e-01,7.795408000000000337e-01,8.190942400000000845e-01
2.488019999999999982e+03,9.546253000000000100e-01,7.498428000000000315e-01,7.562318000000000096e-01,7.812114000000000003e-01,7.800245999999999569e-01,8.043871800000002015e-01
2.488269999999999982e+03,8.769569000000000392e-01,7.380423000000000400e-01,8.916693999999999454e-01,8.785081999999999613e-01,8.278311999999999893e-01,8.426016000000000616e-01
2.488519999999999982e+03,7.538635000000000197e-01,7.795887000000000233e-01,9.046695999999999627e-01,7.539217000000000279e-01,8.194713999999999610e-01,8.023029800000001099e-01
2.488769999999999982e+03,8.889850999999999726e-01,8.699784000000000406e-01,7.972740999999999856e-01,9.734566000000000052e-01,9.303078000000000181e-01,8.920004000000000266e-01
2.489019999999999982e+03,8.746169000000000304e-01,8.215350999999999626e-01,8.158908000000000271e-01,8.061791999999999847e-01,9.612905000000000477e-01,8.559025000000000105e-01
2.489269999999999982e+03,8.598225999999999924e-01,9.612024999999999597e-01,9.040671000000000124e-01,9.193095999999999490e-01,9.016477000000000519e-01,9.092098999999999043e-01
2.489519999999999982e+03,9.151323999999999570e-01,9.773617999999999473e-01,9.427330000000000432e-01,9.964619000000000115e-01,9.704690999999999734e-01,9.604316400000000309e-01
2.489769999999999982e+03,9.190521999999999858e-01,9.593196999999999974e-01,9.852412999999999865e-01,9.325086999999999682e-01,9.436626000000000181e-01,9.479568999999999912e-01
2.490009999999999764e+03,9.737786000000000497e-01,9.976315000000000044e-01,9.282801000000000524e-01,9.349836000000000258e-01,8.465905000000000236e-01,9.362528600000000756e-01
2.490260000000000218e+03,9.487390999999999464e-01,8.475567999999999991e-01,9.355902000000000385e-01,9.472180000000000044e-01,9.287073000000000134e-01,9.215622800000000669e-01
2.490510000000000218e+03,9.677742999999999762e-01,8.994140000000000468e-01,9.539391000000000398e-01,9.397069999999999590e-01,1.014396999999999993e+00,9.550462800000000252e-01
2.490759999999999764e+03,1.103302000000000005e+00,1.014721999999999902e+00,1.029651000000000094e+00,9.759514000000000244e-01,1.047314999999999996e+00,1.034188280000000182e+00
2.491010000000000218e+03,1.102470000000000061e+00,9.893760000000000332e-01,1.131691000000000003e+00,1.012620999999999993e+00,9.483226999999999629e-01,1.036896140000000077e+00
2.491260000000000218e+03,1.029101000000000043e+00,1.131208999999999909e+00,1.052149999999999919e+00,1.074006999999999934e+00,9.274641000000000135e-01,1.042786219999999986e+00
2.491509999999999764e+03,1.091307000000000027e+00,1.059965000000000046e+00,1.071711000000000080e+00,1.222962000000000105e+00,1.003967999999999972e+00,1.089982600000000135e+00
2.491760000000000218e+03,9.889333999999999625e-01,1.060551000000000021e+00,1.080078000000000094e+00,1.250844000000000067e+00,1.063603000000000076e+00,1.088801880000000111e+00
2.492010000000000218e+03,1.107582999999999984e+00,1.061986000000000097e+00,1.075714000000000059e+00,1.144079999999999986e+00,1.174670000000000103e+00,1.112806600000000090e+00
2.492259999999999764e+03,1.188725000000000032e+00,1.131202000000000041e+00,1.039096000000000020e+00,1.139909000000000061e+00,1.111231000000000080e+00,1.122032600000000047e+00
2.492509999999999764e+03,1.090422000000000002e+00,1.155086000000000057e+00,9.998816000000000370e-01,1.226607999999999921e+00,1.246119999999999894e+00,1.143623519999999782e+00
2.492760000000000218e+03,1.110840000000000050e+00,1.066372000000000098e+00,1.044987000000000110e+00,1.172414000000000067e+00,1.091258000000000061e+00,1.097174199999999988e+00
2.493019999999999982e+03,1.133421999999999930e+00,1.174210999999999894e+00,1.169626999999999972e+00,1.027217999999999964e+00,1.029263000000000039e+00,1.106748200000000182e+00
2.493269999999999982e+03,1.173373999999999917e+00,1.133037000000000072e+00,1.199054999999999982e+00,1.174517000000000033e+00,1.050553999999999988e+00,1.146107399999999998e+00
2.493519999999999982e+03,1.000764999999999905e+00,1.025611999999999968e+00,1.139637000000000011e+00,1.057706999999999953e+00,1.129015000000000102e+00,1.070547200000000032e+00
2.493769999999999982e+03,1.227516999999999969e+00,1.212963999999999931e+00,1.179200000000000026e+00,1.183491000000000071e+00,1.098716999999999944e+00,1.180377800000000033e+00
2.494019999999999982e+03,1.112414000000000014e+00,1.162471999999999950e+00,1.180465000000000098e+00,1.201759999999999939e+00,1.118965999999999905e+00,1.155215400000000114e+00
2.494270000000000437e+03,1.142879999999999896e+00,1.051660999999999957e+00,1.122131999999999907e+00,1.197948000000000013e+00,1.063819000000000070e+00,1.115688000000000013e+00
2.494519999999999982e+03,1.030038999999999927e+00,1.046681999999999890e+00,1.163656000000000024e+00,1.115766000000000036e+00,1.251776999999999918e+00,1.121583999999999914e+00
2.494769999999999982e+03,1.086980999999999975e+00,1.128525999999999918e+00,1.113261999999999974e+00,1.284208000000000016e+00,1.146925999999999890e+00,1.151980599999999688e+00
2.495019999999999982e+03,1.105577000000000032e+00,1.117788000000000004e+00,1.212785000000000002e+00,1.160425999999999958e+00,1.173575999999999953e+00,1.154030400000000123e+00
2.495269999999999982e+03,1.171465999999999896e+00,1.080923999999999996e+00,1.227411999999999948e+00,1.219362999999999975e+00,1.198358000000000034e+00,1.179504600000000014e+00
2.495530000000000200e+03,1.064262000000000041e+00,1.174817999999999918e+00,1.110074999999999923e+00,1.023732000000000086e+00,1.040437000000000056e+00,1.082664799999999872e+00
2.495779999999999745e+03,1.238070000000000004e+00,1.184679999999999955e+00,1.179173000000000027e+00,1.054273999999999933e+00,1.118935999999999931e+00,1.155026599999999792e+00
2.496030000000000200e+03,1.142894000000000077e+00,1.106249000000000038e+00,1.012955000000000050e+00,1.128446000000000060e+00,1.198245999999999922e+00,1.117758000000000029e+00
2.496280000000000200e+03,1.232774000000000036e+00,1.197446000000000010e+00,1.095957000000000070e+00,1.157639000000000085e+00,1.123424999999999896e+00,1.161448200000000153e+00
2.496529999999999745e+03,1.291576999999999975e+00,1.221611999999999920e+00,1.073123000000000049e+00,1.298551000000000011e+00,1.273306000000000049e+00,1.231633799999999779e+00
2.496789999999999964e+03,1.109274000000000093e+00,1.142403000000000057e+00,1.096332000000000084e+00,1.077852000000000032e+00,1.141194000000000042e+00,1.113410999999999929e+00
2.497039999999999964e+03,1.299639999999999906e+00,1.258145000000000069e+00,1.221165999999999974e+00,1.235762000000000027e+00,1.200210999999999917e+00,1.242984799999999890e+00
2.497289999999999964e+03,1.133861000000000008e+00,1.253889999999999949e+00,1.262261999999999995e+00,1.277036000000000060e+00,1.200234000000000023e+00,1.225456599999999785e+00
2.497539999999999964e+03,1.283528000000000002e+00,1.196383999999999892e+00,1.174466999999999928e+00,1.184023000000000048e+00,1.231298000000000004e+00,1.213939999999999797e+00
2.497789999999999964e+03,1.175654999999999895e+00,1.206949999999999967e+00,1.221206000000000014e+00,1.010977999999999932e+00,1.316853999999999969e+00,1.186328599999999955e+00
2.498050000000000182e+03,1.197043000000000079e+00,1.248412999999999995e+00,1.108120999999999912e+00,1.140800000000000036e+00,1.132916000000000034e+00,1.165458599999999789e+00
2.498300000000000182e+03,1.051426999999999889e+00,1.024866999999999972e+00,1.212985999999999898e+00,1.206144000000000105e+00,1.202876000000000056e+00,1.139659999999999895e+00
2.498549999999999727e+03,1.196839999999999904e+00,1.122352999999999934e+00,1.221379999999999910e+00,1.315847999999999907e+00,1.151869000000000032e+00,1.201657999999999671e+00
2.498800000000000182e+03,1.271001999999999965e+00,1.118125999999999953e+00,1.167666000000000093e+00,1.116597999999999979e+00,1.256787000000000099e+00,1.186035799999999973e+00
2.499059999999999945e+03,1.110205000000000108e+00,1.055660999999999961e+00,1.148954999999999949e+00,1.262612999999999985e+00,1.181727999999999890e+00,1.151832399999999978e+00
2.499309999999999945e+03,1.151788999999999952e+00,1.249881999999999938e+00,1.129534999999999956e+00,1.221125999999999934e+00,1.273506999999999945e+00,1.205167799999999900e+00
2.499559999999999945e+03,1.232242999999999977e+00,1.081261999999999945e+00,1.176020000000000065e+00,1.126038000000000094e+00,1.054200999999999944e+00,1.133952800000000094e+00
2.499820000000000164e+03,1.137432999999999916e+00,1.182431999999999928e+00,1.166835999999999984e+00,1.186970999999999998e+00,1.151445000000000052e+00,1.165023399999999931e+00
2.500070000000000164e+03,1.157982999999999985e+00,1.179410999999999987e+00,1.173450000000000104e+00,1.187329999999999997e+00,1.161278000000000032e+00,1.171890400000000110e+00
2.500319999999999709e+03,1.269166000000000016e+00,1.127518999999999938e+00,1.123998999999999970e+00,1.352730999999999906e+00,1.201014999999999944e+00,1.214885999999999910e+00
2.500579999999999927e+03,1.215068999999999955e+00,1.216819000000000095e+00,1.069474999999999953e+00,1.055153000000000008e+00,1.249476999999999949e+00,1.161198599999999859e+00
2.500829999999999927e+03,1.084764999999999979e+00,1.081083000000000016e+00,1.154363999999999946e+00,1.278818999999999928e+00,1.191225999999999896e+00,1.158051400000000175e+00
2.501079999999999927e+03,1.182890999999999915e+00,1.174838000000000049e+00,1.198264999999999914e+00,1.280755000000000088e+00,1.103272999999999948e+00,1.188004400000000071e+00
2.501339999999999691e+03,1.066778999999999922e+00,1.139850999999999948e+00,1.207543000000000033e+00,9.989833000000000185e-01,1.183729999999999949e+00,1.119377259999999819e+00
2.501590000000000146e+03,1.100090000000000012e+00,1.011652999999999913e+00,1.032040999999999986e+00,9.741750999999999605e-01,1.120276000000000050e+00,1.047647019999999873e+00
2.501849999999999909e+03,1.162276000000000087e+00,1.090470000000000050e+00,1.089109000000000105e+00,1.179426000000000085e+00,9.715038999999999758e-01,1.098556980000000127e+00
2.502099999999999909e+03,9.777377000000000429e-01,1.045646999999999993e+00,1.086913000000000018e+00,9.775612999999999664e-01,1.103884000000000087e+00,1.038348599999999955e+00
2.502349999999999909e+03,1.179653000000000063e+00,1.149410000000000043e+00,1.221700999999999926e+00,9.954239999999999755e-01,1.067652999999999963e+00,1.122768199999999883e+00
2.502609999999999673e+03,1.094597000000000042e+00,9.406569000000000180e-01,1.284942000000000029e+00,1.086886000000000019e+00,1.136579000000000006e+00,1.108732180000000067e+00
2.502860000000000127e+03,1.039962999999999971e+00,1.116891000000000078e+00,1.008148999999999962e+00,1.029538999999999982e+00,1.007333000000000034e+00,1.040375000000000050e+00
2.503119999999999891e+03,9.548284999999999689e-01,1.100829000000000057e+00,1.102082000000000006e+00,9.997882000000000158e-01,9.382582000000000422e-01,1.019157180000000107e+00
2.503369999999999891e+03,1.031395999999999979e+00,1.085828000000000015e+00,9.320490000000000164e-01,1.101582000000000061e+00,1.168550999999999895e+00,1.063881199999999971e+00
2.503620000000000346e+03,1.038540000000000019e+00,1.129409000000000107e+00,1.054332000000000047e+00,1.071344999999999992e+00,8.929454000000000002e-01,1.037314279999999922e+00
