energy,s048,s049,s050,s051,s052,s053,s054,mean
2.482819999999999709e+03,3.517271000000000036e+00,3.492046000000000205e+00,3.543035000000000156e+00,3.636483999999999828e+00,3.450022000000000144e+00,3.401196999999999804e+00,3.431931000000000065e+00,3.495997999999999717e+00
2.483059999999999945e+03,2.774760000000000115e+00,2.668341999999999992e+00,2.905715999999999966e+00,2.534971999999999781e+00,2.868679000000000201e+00,2.689853999999999967e+00,2.932552999999999965e+00,2.767839428571428062e+00
2.483309999999999945e+03,2.354858000000000118e+00,2.038139000000000145e+00,2.271342999999999890e+00,2.094561000000000117e+00,2.102154000000000078e+00,2.440566000000000013e+00,2.017567000000000110e+00,2.188455428571428829e+00
2.483560000000000400e+03,1.603868999999999989e+00,1.660598999999999936e+00,1.806418000000000079e+00,1.804710999999999954e+00,1.817576000000000080e+00,1.613685000000000036e+00,1.773937000000000097e+00,1.725827857142857136e+00
2.483809999999999945e+03,1.512818999999999914e+00,1.406403000000000070e+00,1.383696000000000037e+00,1.474248000000000003e+00,1.400678000000000090e+00,1.573058999999999985e+00,1.428746000000000071e+00,1.454235571428571516e+00
2.484049999999999727e+03,1.501198000000000032e+00,1.311196000000000028e+00,1.512450000000000072e+00,1.194685999999999915e+00,1.259627999999999970e+00,1.360851000000000033e+00,1.186949999999999950e+00,1.332422714285714349e+00
2.484300000000000182e+03,1.092141000000000028e+00,1.059778000000000109e+00,1.165637000000000034e+00,1.195837000000000039e+00,1.260845999999999911e+00,1.104813000000000045e+00,1.199289000000000049e+00,1.154048714285714317e+00
2.484550000000000182e+03,1.097779000000000060e+00,1.023616000000000081e+00,1.139833000000000096e+00,1.050621999999999945e+00,1.163664999999999949e+00,1.152889999999999970e+00,1.053202999999999889e+00,1.097372571428571364e+00
2.484799999999999727e+03,1.173202000000000078e+00,1.102238000000000051e+00,1.059004000000000056e+00,1.061126000000000014e+00,1.091771999999999965e+00,9.010717999999999783e-01,1.041541999999999968e+00,1.061422257142857095e+00
2.485039999999999964e+03,1.025916000000000050e+00,9.727464999999999584e-01,9.880449000000000037e-01,9.347419000000000144e-01,9.335329999999999462e-01,1.008799999999999919e+00,8.862132000000000343e-01,9.642850714285715608e-01
2.485289999999999964e+03,9.855800999999999590e-01,9.844633999999999885e-01,9.104583000000000537e-01,8.623237000000000263e-01,9.394156999999999647e-01,9.832775000000000265e-01,1.016926999999999914e+00,9.546350999999999587e-01
2.485539999999999964e+03,9.061590999999999951e-01,9.606101999999999697e-01,9.328980000000000050e-01,9.439022999999999719e-01,8.072165000000000035e-01,1.009886000000000061e+00,8.809820000000000428e-01,9.202363000000000071e-01
2.485789999999999964e+03,9.173559999999999492e-01,8.279286000000000145e-01,9.274597999999999454e-01,7.901679999999999815e-01,9.185820999999999570e-01,9.230920000000000236e-01,9.427708999999999673e-01,8.924796285714284849e-01
2.486029999999999745e+03,8.530872000000000455e-01,8.372732999999999981e-01,7.654606000000000465e-01,7.897045999999999788e-01,7.780508999999999897e-01,8.882537000000000349e-01,8.911588000000000287e-01,8.289984428571429698e-01
2.486279999999999745e+03,9.536147000000000373e-01,7.344477999999999840e-01,8.063816999999999791e-01,9.053143000000000162e-01,9.059527000000000552e-01,7.733653000000000333e-01,8.887467000000000006e-01,8.525461714285713644e-01
2.486530000000000200e+03,8.326710000000000500e-01,8.335464000000000206e-01,7.451592999999999689e-01,8.630033000000000287e-01,7.992000999999999689e-01,9.114208000000000309e-01,8.065400000000000347e-01,8.273629857142857924e-01
2.486780000000000200e+03,8.019353000000000176e-01,8.711037999999999837e-01,7.783196999999999477e-01,8.190627000000000324e-01,7.458500999999999603e-01,8.624424000000000534e-01,8.194785999999999460e-01,8.140275142857141821e-01
2.487029999999999745e+03,7.773482000000000447e-01,8.017374999999999918e-01,7.007119000000000542e-01,8.048277999999999821e-01,7.648205000000000142e-01,7.716439999999999966e-01,7.578825000000000145e-01,7.684246285714285696e-01
2.487280000000000200e+03,8.566397000000000039e-01,7.870432000000000539e-01,7.521200000000000108e-01,7.238816999999999613e-01,8.347668000000000310e-01,8.158551000000000553e-01,7.719559000000000282e-01,7.917517714285714492e-01
2.487519999999999982e+03,8.580708000000000224e-01,7.415507999999999544e-01,8.066082999999999448e-01,7.552124999999999533e-01,7.939334000000000113e-01,6.594628000000000156e-01,7.643410999999999955e-01,7.684542428571428108e-01
2.487769999999999982e+03,8.268387999999999849e-01,7.454427000000000136e-01,7.563402000000000180e-01,6.858760000000000412e-01,7.063300000000000134e-01,7.747933999999999655e-01,8.504087999999999647e-01,7.637185571428570796e-01
2.488019999999999982e+03,8.672109000000000067e-01,8.464597999999999844e-01,7.260123000000000548e-01,7.114641999999999911e-01,8.025733999999999924e-01,8.946714999999999529e-01,6.482291000000000025e-01,7.852316000000000296e-01
2.488269999999999982e+03,7.527970000000000494e-01,7.568776999999999866e-01,8.065799999999999637e-01,8.135556999999999928e-01,7.862702000000000302e-01,9.035933999999999910e-01,8.957190999999999903e-01,8.164847285714286196e-01
2.488519999999999982e+03,7.144456000000000140e-01,7.229440999999999784e-01,7.776682000000000317e-01,7.794242000000000115e-01,8.099511999999999823e-01,9.416449999999999543e-01,7.170395999999999992e-01,7.804454142857142340e-01
2.488769999999999982e+03,8.167206999999999661e-01,8.496915000000000440e-01,8.251321999999999823e-01,8.788679999999999826e-01,7.688399000000000205e-01,9.446480999999999906e-01,7.535363000000000477e-01,8.339195285714285921e-01
2.489019999999999982e+03,8.725325000000000442e-01,8.028032999999999975e-01,8.792311000000000432e-01,1.004332999999999920e+00,9.093109999999999804e-01,8.362064000000000163e-01,8.009376999999999747e-01,8.721935714285713459e-01
2.489269999999999982e+03,9.383979000000000070e-01,8.559419000000000333e-01,8.537607000000000390e-01,8.282386000000000470e-01,8.129939999999999944e-01,8.191899999999999737e-01,8.397752000000000550e-01,8.497569000000000372e-01
2.489519999999999982e+03,8.071561999999999903e-01,9.428079000000000320e-01,7.521978999999999749e-01,8.497493000000000407e-01,9.223310999999999593e-01,9.708271000000000539e-01,8.824307999999999597e-01,8.753571857142857793e-01
2.489769999999999982e+03,9.545424000000000131e-01,8.695498000000000394e-01,8.640493999999999675e-01,8.122426000000000368e-01,9.769432999999999589e-01,8.238366000000000300e-01,8.122920999999999614e-01,8.733508857142856519e-01
2.490009999999999764e+03,9.025851000000000290e-01,9.336077000000000403e-01,9.095590999999999537e-01,9.214029000000000247e-01,9.857860999999999985e-01,1.047096999999999944e+00,8.755867000000000511e-01,9.393749428571428473e-01
2.490260000000000218e+03,9.258992999999999807e-01,9.281549000000000049e-01,9.077463000000000060e-01,9.811001000000000305e-01,9.676871999999999696e-01,8.973594999999999766e-01,9.420429000000000164e-01,9.357128857142856804e-01
2.490510000000000218e+03,9.092010999999999843e-01,1.024269000000000096e+00,9.550191000000000097e-01,1.007244999999999946e+00,1.027371000000000034e+00,9.065353000000000439e-01,1.024092999999999920e+00,9.791047857142857191e-01
2.490759999999999764e+03,1.095585999999999949e+00,1.002898000000000067e+00,1.089360000000000106e+00,9.368427999999999756e-01,9.831790999999999725e-01,1.132646999999999959e+00,1.021374000000000004e+00,1.037412414285714402e+00
2.491010000000000218e+03,1.058694000000000024e+00,1.047352000000000061e+00,1.076896999999999993e+00,8.547388999999999681e-01,1.012186999999999948e+00,1.053760000000000030e+00,9.954676999999999554e-01,1.014156657142857076e+00
2.491260000000000218e+03,1.093679999999999986e+00,1.067609000000000030e+00,1.069596999999999909e+00,1.070432999999999968e+00,1.062861999999999973e+00,9.471083999999999614e-01,1.005773000000000028e+00,1.045294628571428408e+00
2.491509999999999764e+03,1.066173000000000037e+00,1.053390000000000049e+00,1.080430999999999919e+00,1.070024000000000086e+00,1.084500000000000020e+00,9.439914000000000360e-01,1.058262999999999954e+00,1.050967485714285887e+00
2.491760000000000218e+03,1.121351999999999904e+00,1.125761000000000012e+00,1.205233999999999916e+00,9.955667000000000266e-01,1.190628999999999937e+00,1.066419999999999924e+00,1.173091000000000106e+00,1.125436242857142943e+00
2.492010000000000218e+03,1.182644000000000029e+00,1.123532999999999893e+00,1.131952000000000069e+00,1.143037000000000081e+00,1.054845999999999950e+00,1.162495000000000056e+00,1.132776000000000005e+00,1.133040428571428393e+00
2.492259999999999764e+03,1.008613999999999900e+00,1.023479000000000028e+00,1.170530000000000070e+00,1.144157000000000091e+00,1.127294000000000018e+00,1.041142999999999930e+00,1.177829999999999933e+00,1.099006714285714281e+00
2.492509999999999764e+03,1.191899000000000042e+00,1.094308999999999976e+00,1.216436000000000073e+00,1.150536999999999921e+00,1.127054000000000000e+00,1.251319000000000070e+00,1.174846999999999975e+00,1.172342999999999913e+00
2.492760000000000218e+03,1.184312000000000031e+00,1.174574000000000007e+00,1.203335999999999961e+00,1.217470999999999970e+00,1.208501999999999965e+00,1.134827000000000030e+00,1.176452000000000053e+00,1.185639142857142891e+00
2.493019999999999982e+03,1.160868999999999929e+00,1.040427999999999908e+00,1.085841000000000056e+00,1.164585999999999899e+00,1.148968999999999907e+00,1.070823999999999998e+00,1.104165999999999981e+00,1.110811857142857129e+00
2.493269999999999982e+03,1.109796000000000005e+00,1.287878999999999996e+00,1.187453000000000092e+00,1.136973999999999929e+00,1.183732000000000006e+00,1.178727000000000080e+00,1.143373999999999890e+00,1.175419285714285778e+00
2.493519999999999982e+03,1.156381000000000103e+00,1.134190999999999949e+00,1.222248999999999919e+00,1.263327000000000089e+00,1.256353000000000053e+00,1.155559999999999921e+00,1.246818999999999900e+00,1.204982857142857133e+00
2.493769999999999982e+03,1.263222999999999985e+00,1.147372000000000059e+00,1.148060999999999998e+00,1.163729000000000013e+00,1.285616000000000092e+00,1.187508999999999926e+00,1.198960999999999943e+00,1.199210142857143113e+00
2.494019999999999982e+03,1.115534999999999943e+00,1.173605000000000009e+00,1.150652999999999926e+00,1.251996000000000109e+00,1.210989000000000093e+00,1.214431999999999956e+00,1.128622999999999932e+00,1.177976142857142694e+00
2.494270000000000437e+03,1.233371999999999913e+00,1.187624999999999931e+00,1.219289000000000067e+00,1.163465999999999889e+00,1.192695000000000061e+00,1.084745000000000070e+00,1.123256000000000032e+00,1.172063999999999995e+00
