energy,s034,s035,s036,s037,s038,s039,mean
2.498549999999999727e+03,1.153588999999999976e+00,1.186817000000000011e+00,1.186606000000000050e+00,1.168895000000000017e+00,1.035751000000000088e+00,1.091212000000000071e+00,1.137145000000000072e+00
2.498800000000000182e+03,1.239926000000000084e+00,1.085582000000000047e+00,1.242579000000000100e+00,1.143378999999999923e+00,1.188914000000000026e+00,1.191249000000000002e+00,1.181938166666666623e+00
2.499059999999999945e+03,1.123423000000000060e+00,1.114473000000000047e+00,9.581271000000000093e-01,1.096600999999999937e+00,1.172441999999999984e+00,1.213934000000000069e+00,1.113166683333333351e+00
2.499309999999999945e+03,1.104983999999999966e+00,1.094198000000000004e+00,1.145512000000000086e+00,9.862663000000000402e-01,1.156487000000000043e+00,1.159729999999999928e+00,1.107862883333333270e+00
2.499559999999999945e+03,1.182601000000000013e+00,1.166622000000000048e+00,1.189591999999999983e+00,1.144554000000000071e+00,9.827839000000000436e-01,1.261030000000000095e+00,1.154530483333333413e+00
2.499820000000000164e+03,1.159038000000000013e+00,1.145925000000000082e+00,1.084071000000000007e+00,1.256931000000000020e+00,1.218642999999999921e+00,1.127979999999999983e+00,1.165431333333333264e+00
2.500070000000000164e+03,1.268987000000000087e+00,1.145416999999999907e+00,1.219052000000000024e+00,1.128414999999999946e+00,1.083720000000000017e+00,1.102200999999999986e+00,1.157965333333333513e+00
2.500319999999999709e+03,1.105210999999999943e+00,1.067655999999999938e+00,1.167365999999999904e+00,9.428954000000000502e-01,1.110875000000000057e+00,1.049180000000000001e+00,1.073863899999999871e+00
2.500579999999999927e+03,1.182164999999999910e+00,1.070686999999999944e+00,1.122049000000000074e+00,1.219856999999999969e+00,1.176299999999999901e+00,1.159089000000000036e+00,1.155024499999999898e+00
2.500829999999999927e+03,1.101577999999999946e+00,1.129888999999999921e+00,1.080578000000000038e+00,9.945182000000000189e-01,1.086726999999999999e+00,1.213351999999999986e+00,1.101107033333333263e+00
2.501079999999999927e+03,1.070546999999999915e+00,1.166050999999999949e+00,1.267131999999999925e+00,1.144220999999999933e+00,1.096740999999999966e+00,1.145699999999999941e+00,1.148398666666666568e+00
2.501339999999999691e+03,1.061349000000000098e+00,1.130695000000000006e+00,1.071836000000000011e+00,1.094702999999999982e+00,1.136818000000000106e+00,1.121162999999999910e+00,1.102760666666666722e+00
2.501590000000000146e+03,1.045793999999999890e+00,1.125995999999999997e+00,1.108235000000000081e+00,1.187961999999999962e+00,1.070581999999999923e+00,1.005330000000000057e+00,1.090649833333333207e+00
2.501849999999999909e+03,1.048211999999999922e+00,1.103080000000000060e+00,1.107839999999999936e+00,1.136282999999999932e+00,1.130308000000000090e+00,1.142690999999999901e+00,1.111402333333333381e+00
2.502099999999999909e+03,1.144986000000000059e+00,1.164482999999999935e+00,1.084430999999999923e+00,9.755068999999999546e-01,9.430538000000000531e-01,1.023473000000000077e+00,1.055988949999999926e+00
2.502349999999999909e+03,1.009627000000000052e+00,1.082737000000000060e+00,1.056543999999999928e+00,1.057636000000000021e+00,9.796728999999999576e-01,1.085010000000000030e+00,1.045204483333333156e+00
2.502609999999999673e+03,9.988886999999999627e-01,9.329981999999999998e-01,1.067865999999999982e+00,1.117478999999999889e+00,1.202261999999999942e+00,1.112125000000000030e+00,1.071936483333333356e+00
2.502860000000000127e+03,9.955996999999999764e-01,1.031970999999999972e+00,1.039890999999999899e+00,1.034923000000000037e+00,9.597554000000000363e-01,1.058629000000000042e+00,1.020128183333333327e+00
2.503119999999999891e+03,9.699872000000000494e-01,9.008215000000000527e-01,1.014572000000000029e+00,9.691843999999999459e-01,9.952347999999999750e-01,1.047296000000000005e+00,9.828493166666666392e-01
2.503369999999999891e+03,1.009190999999999949e+00,9.737660999999999678e-01,1.025293000000000010e+00,1.106826000000000088e+00,1.097061999999999982e+00,9.807278000000000384e-01,1.032144316666666617e+00
2.503620000000000346e+03,1.092319000000000040e+00,8.817981000000000291e-01,9.566191000000000555e-01,9.215712000000000348e-01,8.413642000000000065e-01,1.029449999999999976e+00,9.538535999999999682e-01
2.503880000000000109e+03,1.029416000000000109e+00,1.035342999999999902e+00,9.194485000000000019e-01,9.739168000000000269e-01,9.116286999999999585e-01,9.816403000000000212e-01,9.752322166666665959e-01
2.504130000000000109e+03,9.364957000000000420e-01,1.006761000000000017e+00,9.798816000000000193e-01,1.022825000000000095e+00,1.012644000000000100e+00,8.848363999999999674e-01,9.739072833333334289e-01
2.504389999999999873e+03,7.985227999999999771e-01,8.900793999999999651e-01,9.198962000000000527e-01,1.086125000000000007e+00,8.549219000000000124e-01,9.273373000000000310e-01,9.128137666666665817e-01
2.504640000000000327e+03,9.512410000000000032e-01,9.787993000000000388e-01,8.821541999999999994e-01,9.594681999999999933e-01,8.109410999999999703e-01,9.388351999999999808e-01,9.202398333333331459e-01
2.504900000000000091e+03,1.008431000000000077e+00,1.000005000000000033e+00,9.224527000000000143e-01,9.245187999999999739e-01,9.624211000000000293e-01,1.198336999999999986e+00,1.002694266666666723e+00
2.505150000000000091e+03,1.002275999999999945e+00,8.716386999999999885e-01,8.969458000000000153e-01,8.787030000000000118e-01,8.616352999999999929e-01,9.269471999999999712e-01,9.063576666666666171e-01
2.505409999999999854e+03,9.730491000000000001e-01,1.004925999999999986e+00,9.555470000000000352e-01,8.074654999999999472e-01,9.774066999999999616e-01,1.000471000000000110e+00,9.531442166666667104e-01
2.505660000000000309e+03,8.791282000000000263e-01,9.236693999999999738e-01,9.491673000000000471e-01,9.191766999999999577e-01,8.260969999999999702e-01,9.050620000000000331e-01,9.003834333333333717e-01
2.505920000000000073e+03,1.005737000000000103e+00,8.011177000000000437e-01,8.879860000000000531e-01,1.049458999999999920e+00,1.016618999999999939e+00,8.115837999999999663e-01,9.287504166666665784e-01
2.506180000000000291e+03,1.052642000000000078e+00,9.980767999999999862e-01,9.301932000000000533e-01,1.039604999999999890e+00,9.118055000000000465e-01,1.000205999999999928e+00,9.887547500000000156e-01
2.506429999999999836e+03,9.348880000000000523e-01,9.073113999999999901e-01,9.756932999999999856e-01,9.859457999999999833e-01,9.681585999999999803e-01,1.027241999999999988e+00,9.665398500000000892e-01
2.506690000000000055e+03,8.229940999999999507e-01,8.819717000000000251e-01,9.805884999999999740e-01,9.950586999999999627e-01,8.096181000000000072e-01,9.188344000000000511e-01,9.015109166666666063e-01
2.506940000000000055e+03,8.562094000000000094e-01,9.619640999999999886e-01,9.020766999999999536e-01,9.070283000000000095e-01,1.180110999999999910e+00,9.092141999999999724e-01,9.527672833333332703e-01
2.507200000000000273e+03,9.262359000000000009e-01,8.017562000000000300e-01,8.943480000000000318e-01,8.882056000000000395e-01,9.314478999999999953e-01,9.328514999999999446e-01,8.958075166666666922e-01
2.507449999999999818e+03,9.280032000000000281e-01,9.377029000000000059e-01,9.782028000000000389e-01,9.907472999999999974e-01,9.641501999999999573e-01,9.628295999999999522e-01,9.602726666666666633e-01
2.507710000000000036e+03,9.099627000000000132e-01,8.919390000000000374e-01,8.947897999999999685e-01,9.868445000000000134e-01,9.582621000000000056e-01,8.274918999999999469e-01,9.115483333333332938e-01
2.507969999999999800e+03,8.394513999999999587e-01,9.055695999999999746e-01,9.421277999999999597e-01,8.853900000000000103e-01,9.367661999999999933e-01,8.311416000000000359e-01,8.900744333333333591e-01
2.508220000000000255e+03,8.440106000000000552e-01,9.744602999999999460e-01,9.101116000000000206e-01,8.794760999999999829e-01,1.075474000000000041e+00,9.135383000000000253e-01,9.328451499999999008e-01
2.508480000000000018e+03,8.940943999999999559e-01,9.146628999999999454e-01,8.686996999999999636e-01,8.868165999999999549e-01,1.011287999999999965e+00,9.342135999999999774e-01,9.182958666666666270e-01
2.508739999999999782e+03,9.212164999999999937e-01,9.051666999999999907e-01,9.446373000000000131e-01,8.531429999999999847e-01,1.021551000000000098e+00,8.529341999999999757e-01,9.164414500000001018e-01
2.508989999999999782e+03,8.863566000000000500e-01,1.083425000000000082e+00,8.200068000000000357e-01,9.336756000000000499e-01,8.532779999999999809e-01,8.569278000000000173e-01,9.056116333333332769e-01
2.509250000000000000e+03,9.026298999999999850e-01,8.981126999999999860e-01,9.758936000000000277e-01,8.882307000000000397e-01,9.711648999999999976e-01,8.158748999999999585e-01,9.086511166666665362e-01
2.509510000000000218e+03,8.953461999999999810e-01,8.166016999999999859e-01,8.339855000000000462e-01,1.039843999999999991e+00,8.347752000000000505e-01,8.640354999999999563e-01,8.807646833333332426e-01
2.509760000000000218e+03,8.584062000000000081e-01,8.530429999999999957e-01,9.474000999999999673e-01,8.613132000000000010e-01,9.068277999999999617e-01,8.476183000000000467e-01,8.791014333333332376e-01
2.510019999999999982e+03,8.762748000000000204e-01,9.127226999999999979e-01,8.125019999999999465e-01,8.094892000000000198e-01,8.352534000000000347e-01,8.649809999999999999e-01,8.518705166666666884e-01
2.510279999999999745e+03,8.458453000000000221e-01,9.153012999999999844e-01,9.434415000000000440e-01,8.704323000000000476e-01,8.006516000000000188e-01,8.950120000000000298e-01,8.784473333333333578e-01
2.510530000000000200e+03,8.932352999999999543e-01,8.866454000000000280e-01,7.815697000000000338e-01,8.406489000000000322e-01,8.337928000000000006e-01,9.052008000000000276e-01,8.568488166666666794e-01
2.510789999999999964e+03,8.487599999999999589e-01,8.483011999999999775e-01,8.849110000000000031e-01,8.384304000000000201e-01,9.831048999999999483e-01,7.775659000000000320e-01,8.635122333333332678e-01
2.511050000000000182e+03,8.685247999999999857e-01,1.072249000000000008e+00,9.286027000000000031e-01,8.776848999999999901e-01,8.870019999999999571e-01,8.359351999999999894e-01,9.116664333333331927e-01
2.511299999999999727e+03,8.056286000000000280e-01,8.464973999999999554e-01,8.803575000000000150e-01,8.355645999999999907e-01,9.347227000000000174e-01,1.021436999999999928e+00,8.873679666666666188e-01
2.511559999999999945e+03,7.999034999999999895e-01,7.561223999999999723e-01,8.641874000000000500e-01,8.662718000000000362e-01,8.445996999999999533e-01,9.606344999999999468e-01,8.486198833333333802e-01
2.511820000000000164e+03,9.576103999999999727e-01,7.722634999999999916e-01,8.360178000000000331e-01,8.630037999999999876e-01,7.773546000000000067e-01,9.134921000000000291e-01,8.532903666666666886e-01
2.512079999999999927e+03,9.237138999999999767e-01,8.784570999999999907e-01,7.653406999999999849e-01,9.673053000000000345e-01,7.875720000000000498e-01,7.945385000000000364e-01,8.528212499999999752e-01
2.512340000000000146e+03,8.336894999999999722e-01,8.714218000000000242e-01,8.117126000000000063e-01,9.201131999999999644e-01,1.071884999999999977e+00,7.954310999999999465e-01,8.840422000000000002e-01
2.512589999999999691e+03,9.555793000000000204e-01,9.615797000000000372e-01,8.833971000000000462e-01,8.936418999999999890e-01,8.059764999999999846e-01,8.799765999999999977e-01,8.966918499999999570e-01
2.512849999999999909e+03,8.937017000000000433e-01,8.841350000000000042e-01,9.474884000000000084e-01,9.356427999999999967e-01,9.261361000000000177e-01,7.787361999999999895e-01,8.943067000000000100e-01
2.513110000000000127e+03,8.543133000000000532e-01,8.762999999999999678e-01,9.572435000000000249e-01,8.750326999999999966e-01,7.442330999999999808e-01,8.599824000000000357e-01,8.611841666666665285e-01
2.513369999999999891e+03,7.689093999999999651e-01,8.153806000000000109e-01,8.744195999999999636e-01,8.435713000000000239e-01,8.745184000000000291e-01,8.157425999999999844e-01,8.320903166666666628e-01
2.513630000000000109e+03,9.527014000000000316e-01,8.750168999999999864e-01,8.678337999999999886e-01,9.263664999999999816e-01,8.256778000000000173e-01,9.525548000000000348e-01,9.000251999999999697e-01
2.513880000000000109e+03,8.039349999999999552e-01,9.975872000000000073e-01,8.993904999999999816e-01,8.736751999999999851e-01,7.378209999999999491e-01,9.090753999999999779e-01,8.702473833333334019e-01
2.514139999999999873e+03,8.202511999999999581e-01,7.900781000000000054e-01,8.916087999999999791e-01,8.545821999999999585e-01,8.834651999999999505e-01,8.711630999999999680e-01,8.518580999999999515e-01
2.514400000000000091e+03,8.745260000000000256e-01,9.300538999999999890e-01,7.924086000000000185e-01,9.604298000000000002e-01,8.624671000000000420e-01,7.820420999999999623e-01,8.669879166666666359e-01
2.514660000000000309e+03,9.689991999999999495e-01,8.661282000000000147e-01,9.136284000000000072e-01,8.625009999999999621e-01,9.451365999999999934e-01,9.380285999999999902e-01,9.157370000000000232e-01
2.514920000000000073e+03,9.714108000000000187e-01,9.178178999999999643e-01,9.208387000000000100e-01,9.080842000000000080e-01,8.354040000000000354e-01,7.746170000000000000e-01,8.880287666666665247e-01
2.515179999999999836e+03,9.699932999999999472e-01,9.686274999999999746e-01,9.226235999999999882e-01,8.601568000000000547e-01,8.304983000000000226e-01,8.750177999999999567e-01,9.044862166666667314e-01
2.515440000000000055e+03,8.212574999999999736e-01,8.288191000000000308e-01,8.441530000000000422e-01,8.290032999999999985e-01,8.962698000000000054e-01,9.203286999999999995e-01,8.566385666666667120e-01
2.515699999999999818e+03,8.100834999999999564e-01,9.132310000000000150e-01,7.839612999999999721e-01,8.713435999999999959e-01,8.038674999999999571e-01,8.334491000000000538e-01,8.359893333333333620e-01
