energy,s028,s029,s030,s031,mean
2.481829999999999927e+03,4.230540999999999663e+00,4.319382000000000055e+00,3.985549999999999926e+00,4.250487999999999822e+00,4.196490250000000088e+00
2.482079999999999927e+03,4.431353999999999793e+00,4.336157000000000039e+00,4.267916999999999739e+00,4.084158000000000399e+00,4.279896499999999548e+00
2.482320000000000164e+03,4.125689000000000384e+00,3.918903999999999943e+00,3.832657000000000203e+00,4.225643999999999956e+00,4.025723499999999788e+00
2.482570000000000164e+03,3.747017000000000042e+00,3.702868000000000048e+00,3.596655999999999853e+00,3.602825000000000166e+00,3.662341500000000138e+00
2.482819999999999709e+03,3.135899999999999910e+00,2.937933999999999823e+00,2.895957000000000114e+00,3.263453999999999855e+00,3.058311250000000037e+00
2.483059999999999945e+03,2.432154999999999845e+00,2.525050999999999934e+00,2.596623000000000125e+00,2.526387999999999856e+00,2.520054249999999829e+00
2.483309999999999945e+03,2.111803999999999792e+00,2.038602000000000025e+00,2.051042999999999950e+00,1.922793999999999892e+00,2.031060749999999970e+00
2.483560000000000400e+03,1.801889999999999992e+00,1.724598999999999993e+00,1.622735000000000039e+00,1.593811000000000089e+00,1.685758750000000195e+00
2.483809999999999945e+03,1.465778999999999943e+00,1.473740999999999968e+00,1.381453999999999960e+00,1.423551999999999929e+00,1.436131499999999894e+00
2.484049999999999727e+03,1.209319999999999951e+00,1.255527000000000060e+00,1.201934000000000058e+00,1.205786999999999942e+00,1.218141999999999836e+00
2.484300000000000182e+03,1.171064000000000105e+00,9.411433999999999633e-01,1.122322999999999960e+00,1.214798000000000044e+00,1.112332099999999935e+00
2.484550000000000182e+03,1.100138999999999978e+00,1.066176999999999930e+00,1.002199999999999980e+00,1.212409000000000070e+00,1.095231250000000101e+00
2.484799999999999727e+03,1.036588000000000065e+00,1.142446000000000073e+00,1.123415999999999970e+00,1.092908999999999908e+00,1.098839750000000004e+00
2.485039999999999964e+03,9.414825999999999473e-01,1.019007999999999914e+00,1.023117999999999972e+00,1.140163000000000038e+00,1.030942900000000106e+00
2.485289999999999964e+03,1.051771000000000011e+00,8.984594000000000191e-01,8.639759000000000189e-01,1.068289000000000044e+00,9.706238250000001067e-01
2.485539999999999964e+03,8.941278999999999755e-01,9.968287999999999593e-01,9.880172000000000399e-01,9.283578000000000108e-01,9.518329250000000519e-01
2.485789999999999964e+03,9.485244999999999926e-01,8.592322999999999489e-01,1.016040000000000054e+00,1.050529000000000046e+00,9.685814500000000660e-01
2.486029999999999745e+03,8.169836999999999794e-01,9.392388000000000403e-01,8.600516999999999745e-01,7.950410999999999451e-01,8.528288250000000126e-01
2.486279999999999745e+03,8.038334999999999786e-01,9.548347000000000362e-01,8.484173000000000409e-01,8.439988000000000490e-01,8.627710750000000539e-01
2.486530000000000200e+03,9.101264999999999494e-01,7.935497000000000245e-01,7.787688000000000388e-01,8.402859999999999774e-01,8.306827499999999143e-01
2.486780000000000200e+03,8.575734000000000412e-01,7.832291000000000114e-01,7.733761999999999581e-01,7.918416999999999817e-01,8.015050999999999704e-01
2.487029999999999745e+03,8.075839000000000212e-01,7.225487000000000437e-01,7.632891000000000536e-01,8.047731000000000190e-01,7.745486999999999789e-01
2.487280000000000200e+03,7.823676999999999992e-01,9.301903000000000254e-01,8.304289999999999727e-01,7.634045999999999887e-01,8.265978999999999965e-01
2.487519999999999982e+03,8.093008999999999897e-01,8.335242000000000484e-01,8.105906000000000500e-01,9.099874999999999492e-01,8.408507999999998983e-01
2.487769999999999982e+03,7.466574000000000266e-01,8.578092999999999968e-01,8.086020999999999903e-01,7.234237000000000029e-01,7.841231250000000319e-01
2.488019999999999982e+03,8.217231000000000396e-01,8.687911000000000383e-01,7.009492000000000500e-01,8.794893999999999767e-01,8.177381999999999707e-01
2.488269999999999982e+03,8.492971999999999744e-01,7.187035999999999980e-01,9.168608999999999787e-01,7.995946000000000442e-01,8.211140750000001098e-01
2.488519999999999982e+03,6.543959999999999777e-01,9.211201999999999446e-01,8.336421999999999999e-01,9.020932999999999868e-01,8.278129249999999217e-01
2.488769999999999982e+03,8.106381000000000281e-01,8.421343000000000023e-01,7.906796999999999853e-01,8.974579000000000306e-01,8.352275000000000116e-01
2.489019999999999982e+03,7.893700000000000161e-01,8.825543999999999611e-01,8.887262000000000217e-01,8.475998999999999617e-01,8.520626249999999624e-01
2.489269999999999982e+03,8.730101999999999585e-01,9.331656999999999869e-01,7.886649000000000020e-01,9.452920999999999685e-01,8.850332250000000345e-01
2.489519999999999982e+03,8.497877999999999821e-01,9.019665999999999517e-01,9.426383000000000401e-01,9.208876999999999757e-01,9.038200999999999041e-01
2.489769999999999982e+03,9.649503000000000386e-01,9.279766000000000403e-01,8.536584000000000394e-01,9.634690000000000198e-01,9.275135749999999790e-01
2.490009999999999764e+03,9.573228999999999767e-01,9.758210000000000495e-01,9.263225000000000486e-01,8.747871000000000397e-01,9.335633750000000841e-01
2.490260000000000218e+03,7.437709999999999599e-01,9.270926000000000444e-01,9.240509000000000084e-01,1.056734000000000062e+00,9.129121250000000742e-01
2.490510000000000218e+03,8.382754999999999512e-01,8.871324999999999905e-01,1.012181999999999915e+00,9.687143999999999755e-01,9.265761000000000136e-01
2.490759999999999764e+03,9.478282000000000096e-01,1.066105000000000080e+00,9.859826999999999897e-01,9.845401000000000291e-01,9.961140000000001660e-01
2.491010000000000218e+03,1.095477999999999952e+00,9.298811999999999633e-01,1.041403000000000079e+00,1.087618999999999891e+00,1.038595300000000110e+00
2.491260000000000218e+03,1.028848999999999902e+00,1.002995000000000081e+00,1.144150000000000000e+00,9.692501000000000033e-01,1.036311025000000052e+00
2.491509999999999764e+03,1.219249000000000027e+00,1.038958999999999966e+00,1.041528000000000009e+00,1.035603000000000051e+00,1.083834749999999847e+00
2.491760000000000218e+03,9.344327999999999523e-01,1.004432999999999909e+00,1.058607000000000076e+00,1.066227999999999954e+00,1.015925199999999862e+00
2.492010000000000218e+03,1.104918000000000067e+00,1.145902999999999894e+00,1.170751000000000097e+00,1.139903000000000111e+00,1.140368750000000153e+00
2.492259999999999764e+03,9.406835000000000058e-01,1.204088999999999965e+00,1.172442999999999902e+00,1.057099000000000011e+00,1.093578625000000137e+00
2.492509999999999764e+03,1.119642000000000026e+00,1.182895000000000030e+00,1.207195000000000018e+00,1.087663999999999964e+00,1.149348999999999954e+00
2.492760000000000218e+03,1.240366999999999997e+00,1.086019999999999985e+00,1.086333999999999911e+00,1.106116000000000099e+00,1.129709249999999887e+00
2.493019999999999982e+03,1.265781000000000045e+00,1.171834000000000042e+00,1.165121000000000073e+00,1.155742999999999965e+00,1.189619750000000087e+00
2.493269999999999982e+03,1.180771999999999933e+00,1.178704999999999892e+00,1.148535000000000084e+00,1.145245000000000068e+00,1.163314249999999994e+00
2.493519999999999982e+03,1.031214999999999993e+00,1.263462000000000085e+00,1.179653000000000063e+00,1.134128999999999943e+00,1.152114749999999965e+00
2.493769999999999982e+03,1.191872999999999960e+00,1.228769999999999918e+00,1.146803999999999935e+00,1.209411000000000014e+00,1.194214499999999957e+00
2.494019999999999982e+03,1.182820999999999900e+00,1.123723999999999945e+00,1.134978000000000042e+00,1.173310000000000075e+00,1.153708249999999991e+00
2.494270000000000437e+03,1.029039000000000037e+00,1.117642999999999942e+00,1.037452000000000041e+00,1.124092000000000091e+00,1.077056500000000083e+00
2.494519999999999982e+03,1.217081000000000079e+00,1.214682999999999957e+00,1.185610999999999970e+00,1.121607000000000021e+00,1.184745500000000007e+00
2.494769999999999982e+03,1.117237000000000036e+00,1.192374999999999963e+00,1.208609999999999962e+00,1.163637999999999950e+00,1.170464999999999867e+00
2.495019999999999982e+03,1.182733999999999952e+00,1.140570000000000084e+00,1.179770999999999903e+00,1.113132000000000010e+00,1.154051750000000043e+00
2.495269999999999982e+03,1.204801999999999929e+00,1.278145000000000087e+00,1.054438999999999904e+00,1.155988999999999933e+00,1.173343749999999908e+00
2.495530000000000200e+03,1.265298999999999952e+00,1.056632000000000016e+00,1.134543999999999997e+00,1.158101999999999965e+00,1.153644250000000149e+00
2.495779999999999745e+03,1.237249999999999961e+00,1.118749999999999911e+00,1.180514999999999981e+00,1.098503999999999925e+00,1.158754749999999945e+00
2.496030000000000200e+03,1.245398999999999923e+00,1.075700000000000101e+00,1.211197999999999997e+00,1.188785999999999898e+00,1.180270750000000035e+00
2.496280000000000200e+03,1.158088000000000006e+00,1.219368999999999925e+00,1.221778999999999948e+00,1.330160999999999927e+00,1.232349249999999952e+00
2.496529999999999745e+03,1.076283000000000101e+00,1.194005999999999901e+00,1.199122000000000021e+00,1.132543999999999995e+00,1.150488750000000060e+00
2.496789999999999964e+03,1.284612000000000087e+00,1.044794999999999918e+00,1.297492000000000090e+00,1.245600999999999958e+00,1.218124999999999902e+00
2.497039999999999964e+03,1.176048999999999900e+00,1.307927999999999980e+00,1.251592999999999956e+00,1.074441999999999897e+00,1.202503000000000100e+00
2.497289999999999964e+03,1.207057000000000047e+00,1.178690000000000015e+00,1.214726999999999890e+00,1.291380999999999890e+00,1.222963749999999905e+00
2.497539999999999964e+03,1.169219999999999926e+00,1.259803999999999924e+00,1.213391000000000108e+00,1.172960000000000003e+00,1.203843750000000101e+00
2.497789999999999964e+03,1.173508999999999913e+00,1.254628999999999994e+00,1.128473000000000059e+00,1.183823000000000070e+00,1.185108499999999898e+00
2.498050000000000182e+03,1.137105000000000032e+00,1.228517999999999999e+00,1.290472999999999981e+00,1.199016999999999999e+00,1.213778250000000059e+00
2.498300000000000182e+03,1.153759999999999897e+00,1.281889000000000056e+00,1.269719000000000042e+00,1.285711999999999966e+00,1.247770000000000046e+00
2.498549999999999727e+03,1.318912000000000084e+00,1.035336999999999952e+00,1.148285000000000000e+00,1.130773000000000028e+00,1.158326750000000072e+00
2.498800000000000182e+03,1.130981000000000014e+00,1.241238999999999981e+00,1.289695999999999954e+00,1.271039000000000030e+00,1.233238749999999939e+00
2.499059999999999945e+03,1.248990999999999962e+00,1.078567000000000053e+00,1.010785999999999962e+00,1.077865000000000073e+00,1.104052250000000068e+00
2.499309999999999945e+03,1.277158999999999933e+00,1.277217999999999964e+00,1.357585999999999959e+00,1.173570000000000002e+00,1.271383249999999965e+00
2.499559999999999945e+03,1.135032000000000041e+00,1.181859999999999911e+00,1.198029000000000011e+00,1.214625999999999983e+00,1.182386750000000042e+00
2.499820000000000164e+03,1.171095999999999915e+00,1.147434000000000065e+00,1.138935000000000031e+00,1.152068000000000092e+00,1.152383249999999970e+00
2.500070000000000164e+03,1.136883000000000088e+00,1.317385999999999946e+00,1.193526000000000087e+00,1.154039000000000037e+00,1.200458500000000095e+00
2.500319999999999709e+03,1.311142000000000030e+00,1.105194999999999927e+00,1.229363999999999901e+00,1.322608999999999924e+00,1.242077499999999946e+00
2.500579999999999927e+03,1.253311999999999982e+00,1.165257999999999905e+00,1.117450999999999972e+00,1.125170999999999921e+00,1.165297999999999945e+00
2.500829999999999927e+03,1.161378999999999939e+00,1.282127000000000017e+00,1.080308999999999964e+00,1.322921000000000014e+00,1.211683999999999983e+00
2.501079999999999927e+03,1.082534000000000107e+00,1.243942000000000103e+00,1.008019999999999916e+00,1.065595999999999988e+00,1.100023000000000195e+00
2.501339999999999691e+03,1.055323999999999929e+00,1.110017999999999949e+00,1.260969000000000007e+00,1.204812999999999912e+00,1.157780999999999949e+00
2.501590000000000146e+03,1.159416999999999920e+00,1.225392000000000037e+00,1.080473999999999934e+00,1.105863000000000040e+00,1.142786499999999927e+00
2.501849999999999909e+03,1.242337000000000025e+00,1.163532999999999928e+00,1.089145000000000030e+00,1.098683000000000076e+00,1.148424500000000181e+00
2.502099999999999909e+03,1.165731000000000073e+00,1.079344000000000081e+00,1.112347999999999892e+00,1.075758999999999910e+00,1.108295499999999878e+00
2.502349999999999909e+03,1.019188999999999901e+00,1.111375999999999920e+00,9.888666000000000400e-01,1.059568999999999983e+00,1.044750150000000044e+00
2.502609999999999673e+03,1.132697000000000065e+00,1.077611000000000097e+00,1.150754000000000055e+00,1.015120000000000022e+00,1.094045500000000004e+00
2.502860000000000127e+03,9.760906999999999778e-01,1.125634999999999941e+00,9.740980000000000194e-01,1.083698000000000050e+00,1.039880424999999997e+00
2.503119999999999891e+03,1.071647000000000016e+00,9.281994000000000078e-01,1.166201000000000043e+00,9.826799999999999979e-01,1.037181850000000072e+00
2.503369999999999891e+03,1.056937999999999933e+00,1.049625000000000030e+00,9.640832999999999764e-01,9.380228999999999928e-01,1.002167299999999983e+00
2.503620000000000346e+03,1.204628000000000032e+00,8.888646000000000047e-01,9.517970999999999515e-01,1.052359000000000044e+00,1.024412175000000147e+00
2.503880000000000109e+03,9.187349999999999683e-01,9.422070000000000167e-01,9.987363999999999686e-01,1.094322999999999935e+00,9.885003500000000276e-01
2.504130000000000109e+03,9.606301999999999897e-01,1.004691000000000001e+00,9.937454999999999483e-01,9.627398000000000344e-01,9.804516250000000488e-01
2.504389999999999873e+03,8.342085999999999668e-01,8.695960999999999830e-01,9.649721999999999467e-01,1.061117000000000088e+00,9.324734750000001071e-01
2.504640000000000327e+03,8.904961999999999600e-01,8.271133000000000512e-01,9.272114000000000189e-01,9.453740000000000476e-01,8.975487250000000472e-01
2.504900000000000091e+03,9.157758000000000287e-01,1.043214000000000086e+00,8.845452000000000314e-01,1.107596999999999943e+00,9.877830000000000776e-01
2.505150000000000091e+03,9.720476000000000116e-01,1.044580000000000064e+00,8.885155999999999610e-01,8.370718000000000325e-01,9.355537499999999618e-01
2.505409999999999854e+03,1.034863000000000088e+00,9.538429000000000491e-01,8.852497000000000282e-01,1.030275999999999970e+00,9.760579000000000338e-01
2.505660000000000309e+03,9.876030000000000086e-01,9.729892999999999459e-01,9.947397000000000045e-01,9.037598999999999494e-01,9.647729750000000326e-01
2.505920000000000073e+03,9.367906999999999762e-01,1.000760000000000094e+00,8.544945999999999930e-01,8.034932999999999659e-01,8.988846499999999518e-01
2.506180000000000291e+03,7.809355999999999520e-01,9.685044999999999904e-01,8.758342000000000072e-01,9.838109999999999911e-01,9.022713250000000684e-01
2.506429999999999836e+03,9.792159999999999753e-01,9.977270999999999779e-01,9.099013000000000240e-01,8.463424999999999976e-01,9.332967250000000492e-01
2.506690000000000055e+03,8.996110999999999969e-01,8.057965000000000266e-01,9.740585000000000493e-01,9.457609000000000155e-01,9.063067499999999388e-01
2.506940000000000055e+03,8.829084000000000376e-01,7.615169000000000521e-01,1.042035000000000045e+00,8.759997999999999951e-01,8.906150250000000046e-01
2.507200000000000273e+03,7.879220999999999586e-01,8.467915000000000303e-01,7.751407999999999632e-01,9.625017000000000156e-01,8.430890250000000474e-01
2.507449999999999818e+03,8.151954999999999618e-01,8.005643000000000065e-01,9.116263999999999479e-01,9.344440000000000524e-01,8.654575500000000199e-01
2.507710000000000036e+03,9.696976000000000484e-01,8.885914999999999786e-01,8.494180999999999537e-01,1.005090000000000039e+00,9.281992999999999494e-01
2.507969999999999800e+03,7.715311000000000252e-01,9.599735000000000351e-01,7.578570999999999502e-01,8.903151000000000259e-01,8.449191999999999814e-01
2.508220000000000255e+03,9.169467999999999508e-01,9.340857000000000188e-01,9.042255999999999627e-01,9.939820000000000322e-01,9.373100249999999356e-01
2.508480000000000018e+03,9.249222999999999750e-01,8.085993999999999682e-01,9.634314999999999962e-01,7.600713000000000052e-01,8.642561249999999307e-01
2.508739999999999782e+03,1.019528999999999908e+00,8.532813999999999677e-01,9.022504000000000079e-01,8.139395999999999853e-01,8.972500999999999394e-01
2.508989999999999782e+03,7.854851000000000472e-01,9.241458999999999646e-01,8.761174000000000461e-01,9.014235999999999915e-01,8.717930000000000401e-01
2.509250000000000000e+03,7.788705000000000211e-01,8.849477000000000038e-01,8.676236000000000503e-01,8.420642999999999878e-01,8.433765250000000435e-01
2.509510000000000218e+03,9.426615000000000411e-01,8.297438000000000313e-01,9.444555999999999507e-01,7.953683999999999754e-01,8.780573249999999996e-01
2.509760000000000218e+03,7.797171000000000518e-01,8.001042999999999905e-01,8.205459999999999976e-01,7.958520999999999512e-01,7.990548750000000533e-01
2.510019999999999982e+03,8.406491999999999853e-01,8.854722999999999900e-01,8.567662000000000333e-01,8.819074999999999553e-01,8.661988000000000465e-01
2.510279999999999745e+03,9.300969000000000042e-01,7.953824000000000449e-01,9.069186000000000192e-01,7.998773000000000133e-01,8.580687999999999649e-01
2.510530000000000200e+03,8.871809999999999974e-01,8.148018999999999679e-01,8.151336999999999611e-01,9.250542999999999960e-01,8.605427249999999528e-01
2.510789999999999964e+03,8.314314000000000426e-01,9.965772000000000519e-01,8.560221000000000080e-01,8.156360000000000277e-01,8.749166750000000325e-01
