energy,s014,s015,s016,mean
2.468889999999999873e+03,1.200274000000000063e-01,1.904560999999999893e-01,1.468155999999999906e-01,1.524330333333333287e-01
2.469139999999999873e+03,1.505180000000000129e-01,1.356914999999999927e-01,1.310197999999999918e-01,1.390764333333333325e-01
2.469380000000000109e+03,1.018218000000000040e-01,1.531453000000000120e-01,1.127390999999999949e-01,1.225687333333333323e-01
2.469619999999999891e+03,9.259319000000000577e-02,1.429022000000000070e-01,1.105561999999999934e-01,1.153505300000000067e-01
2.469860000000000127e+03,9.898986999999999370e-02,7.190444999999999476e-02,1.080969999999999986e-01,9.299710666666666237e-02
2.470099999999999909e+03,9.478275999999999368e-02,1.317587000000000064e-01,1.483095000000000108e-01,1.249503200000000036e-01
2.470349999999999909e+03,1.722377999999999965e-01,2.162329000000000057e-01,1.994242999999999988e-01,1.959650000000000281e-01
2.470590000000000146e+03,2.864033000000000273e-01,2.890299000000000063e-01,3.274369999999999781e-01,3.009567333333333372e-01
2.470829999999999927e+03,2.353542000000000134e-01,2.846999000000000057e-01,3.210298999999999792e-01,2.803613333333333513e-01
2.471070000000000164e+03,3.189290000000000180e-01,3.882243000000000221e-01,3.252319000000000182e-01,3.441284000000000565e-01
2.471320000000000164e+03,2.996282000000000112e-01,4.172255000000000269e-01,3.893945999999999796e-01,3.687494333333333763e-01
2.471560000000000400e+03,2.996251999999999804e-01,4.132276999999999756e-01,3.658404000000000100e-01,3.595644333333332665e-01
2.471800000000000182e+03,3.151300000000000212e-01,4.153913000000000189e-01,3.251982999999999957e-01,3.519065333333333268e-01
2.472039999999999964e+03,3.276570999999999789e-01,4.375340999999999814e-01,3.643472999999999851e-01,3.765128333333333521e-01
2.472289999999999964e+03,3.655970000000000053e-01,3.893022999999999900e-01,3.952649999999999775e-01,3.833880999999999539e-01
2.472529999999999745e+03,3.218474000000000057e-01,3.238707000000000114e-01,3.774181999999999815e-01,3.410454333333333143e-01
2.472769999999999982e+03,3.386312000000000211e-01,3.973341000000000234e-01,2.971214999999999828e-01,3.443622666666666388e-01
2.473019999999999982e+03,3.467013999999999929e-01,4.013300000000000201e-01,3.384552000000000116e-01,3.621621999999999897e-01
2.473259999999999764e+03,4.100043999999999911e-01,4.106124999999999914e-01,4.191893999999999898e-01,4.132687666666666204e-01
2.473500000000000000e+03,3.599991000000000163e-01,3.604138000000000064e-01,4.021653000000000033e-01,3.741927333333333050e-01
2.473750000000000000e+03,2.747781000000000251e-01,4.477954000000000101e-01,3.763325000000000142e-01,3.663019999999999610e-01
2.473990000000000236e+03,4.050383000000000178e-01,4.293762999999999885e-01,3.620360000000000245e-01,3.988168666666666584e-01
2.474230000000000018e+03,3.466615000000000113e-01,3.648239999999999816e-01,3.252700000000000036e-01,3.455851666666666655e-01
2.474479999999999563e+03,3.270934999999999815e-01,3.906600000000000072e-01,2.597604000000000024e-01,3.258379666666666452e-01
2.474720000000000255e+03,2.801543000000000228e-01,3.629755000000000065e-01,3.098461000000000132e-01,3.176586333333333845e-01
2.474960000000000036e+03,3.142465999999999871e-01,3.298467999999999956e-01,3.100037999999999960e-01,3.180324000000000484e-01
2.475210000000000036e+03,3.131678999999999991e-01,2.908144999999999758e-01,3.367265999999999870e-01,3.135696666666666910e-01
2.475449999999999818e+03,3.195811000000000068e-01,3.343296000000000046e-01,2.404400999999999899e-01,2.981169333333333338e-01
2.475699999999999818e+03,3.115905999999999954e-01,3.473845999999999878e-01,3.548443000000000014e-01,3.379398333333332727e-01
2.475940000000000055e+03,3.321752000000000038e-01,4.114184000000000174e-01,2.414061999999999875e-01,3.283332666666666788e-01
2.476190000000000055e+03,3.273101999999999956e-01,3.989906999999999759e-01,3.520220000000000016e-01,3.594409666666666947e-01
2.476430000000000291e+03,3.804991999999999819e-01,4.325672999999999879e-01,3.461463000000000179e-01,3.864042666666666626e-01
2.476670000000000073e+03,3.967338999999999727e-01,4.393359000000000014e-01,4.164538999999999880e-01,4.175078999999999874e-01
2.476919999999999618e+03,4.110803000000000096e-01,5.359447000000000516e-01,4.183162000000000269e-01,4.551137333333333257e-01
2.477159999999999854e+03,5.025260000000000282e-01,5.156302999999999859e-01,5.366735999999999729e-01,5.182766333333334030e-01
2.477409999999999854e+03,4.833466000000000151e-01,6.047696999999999656e-01,4.572730999999999879e-01,5.151297999999999710e-01
2.477650000000000091e+03,6.048845000000000471e-01,6.101031999999999567e-01,5.813840000000000119e-01,5.987905666666666349e-01
2.477900000000000091e+03,6.518838999999999606e-01,5.991440000000000099e-01,5.969991000000000048e-01,6.160090000000000288e-01
2.478139999999999873e+03,7.366831999999999825e-01,6.856815000000000548e-01,5.968468000000000107e-01,6.730705000000000160e-01
2.478389999999999873e+03,6.066922000000000148e-01,7.704288000000000247e-01,4.738906999999999980e-01,6.170038999999999385e-01
2.478630000000000109e+03,5.618629000000000540e-01,6.046044999999999892e-01,6.437737000000000043e-01,6.034137000000000528e-01
2.478880000000000109e+03,5.388758999999999633e-01,5.375210000000000266e-01,5.157327000000000439e-01,5.307098666666666409e-01
2.479119999999999891e+03,5.762549999999999617e-01,5.595339999999999758e-01,5.998700999999999617e-01,5.785530333333332997e-01
2.479369999999999891e+03,5.957170999999999994e-01,6.962606999999999546e-01,6.324075000000000113e-01,6.414617666666666551e-01
2.479620000000000346e+03,7.802295999999999676e-01,6.935367000000000060e-01,7.662375000000000158e-01,7.466679333333332558e-01
2.479860000000000127e+03,8.073751000000000122e-01,6.890528999999999682e-01,7.230760000000000520e-01,7.398346666666665294e-01
2.480109999999999673e+03,9.729337000000000124e-01,1.094098999999999933e+00,9.365181000000000200e-01,1.001183600000000062e+00
2.480349999999999909e+03,1.122773000000000021e+00,1.022488999999999981e+00,1.101339000000000068e+00,1.082200333333333431e+00
2.480599999999999909e+03,1.333186999999999900e+00,1.443108000000000057e+00,1.367636999999999992e+00,1.381310666666666798e+00
2.480850000000000364e+03,1.778971999999999998e+00,1.709640999999999966e+00,1.762510000000000021e+00,1.750374333333333254e+00
2.481090000000000146e+03,2.324438999999999922e+00,2.196924000000000099e+00,1.994537000000000004e+00,2.171966666666666601e+00
2.481339999999999691e+03,2.963271000000000210e+00,3.093169000000000057e+00,2.965672999999999782e+00,3.007371000000000461e+00
2.481579999999999927e+03,4.177086000000000077e+00,3.687828999999999802e+00,3.979979999999999851e+00,3.948298333333333243e+00
2.481829999999999927e+03,4.726625000000000298e+00,4.664735000000000298e+00,4.652778999999999776e+00,4.681379666666667383e+00
2.482079999999999927e+03,5.074701000000000128e+00,4.795992000000000033e+00,5.045614999999999739e+00,4.972102666666666337e+00
2.482320000000000164e+03,4.817395000000000316e+00,4.831711000000000311e+00,4.690202000000000204e+00,4.779769333333333314e+00
2.482570000000000164e+03,4.558836000000000332e+00,4.149360999999999855e+00,4.398284999999999556e+00,4.368827333333332952e+00
2.482819999999999709e+03,3.511207000000000189e+00,3.619761000000000006e+00,3.572620999999999825e+00,3.567863000000000451e+00
2.483059999999999945e+03,2.978063000000000127e+00,2.745610999999999802e+00,3.149789999999999868e+00,2.957821333333333413e+00
2.483309999999999945e+03,2.148409000000000013e+00,2.098149999999999959e+00,2.311029000000000000e+00,2.185862666666666509e+00
2.483560000000000400e+03,1.971864000000000061e+00,1.890967999999999982e+00,1.864217000000000013e+00,1.909016333333333426e+00
2.483809999999999945e+03,1.380681000000000047e+00,1.477691000000000088e+00,1.296110000000000095e+00,1.384827333333333188e+00
2.484049999999999727e+03,1.281873000000000040e+00,1.398460999999999954e+00,1.403140000000000054e+00,1.361158000000000312e+00
2.484300000000000182e+03,1.199616000000000016e+00,1.283760999999999930e+00,9.583118999999999943e-01,1.147229633333333387e+00
2.484550000000000182e+03,1.150616000000000083e+00,1.045624000000000109e+00,1.093307000000000029e+00,1.096515666666666888e+00
2.484799999999999727e+03,1.078797000000000006e+00,1.026604000000000072e+00,9.516346999999999445e-01,1.019011899999999970e+00
2.485039999999999964e+03,9.031164000000000414e-01,9.587177999999999534e-01,8.372144999999999726e-01,8.996829000000000631e-01
2.485289999999999964e+03,1.064929000000000014e+00,9.174215999999999482e-01,9.221011999999999542e-01,9.681505999999999723e-01
2.485539999999999964e+03,9.853053000000000505e-01,9.416763999999999690e-01,8.660449999999999537e-01,9.310089000000000281e-01
2.485789999999999964e+03,8.808641000000000387e-01,9.056889999999999663e-01,9.397415999999999547e-01,9.087648999999999866e-01
2.486029999999999745e+03,8.449398999999999660e-01,7.964529000000000192e-01,9.240671000000000301e-01,8.551533000000000051e-01
2.486279999999999745e+03,7.292748000000000008e-01,8.064468000000000192e-01,8.384835999999999956e-01,7.914017333333333015e-01
2.486530000000000200e+03,8.985982999999999610e-01,9.098386000000000529e-01,8.785136999999999530e-01,8.956501999999999519e-01
2.486780000000000200e+03,8.535260999999999543e-01,6.433149999999999702e-01,7.921755999999999798e-01,7.630055666666666347e-01
2.487029999999999745e+03,9.036334000000000310e-01,9.919257999999999686e-01,6.001490999999999909e-01,8.319027666666666265e-01
2.487280000000000200e+03,9.297400999999999582e-01,9.241949999999999887e-01,8.690354999999999608e-01,9.076568666666666729e-01
2.487519999999999982e+03,8.520742000000000038e-01,7.706819000000000308e-01,8.234458000000000055e-01,8.154006333333333467e-01
2.487769999999999982e+03,8.768154000000000226e-01,7.826416999999999957e-01,7.299231999999999942e-01,7.964601000000000042e-01
2.488019999999999982e+03,6.705189999999999761e-01,7.885147000000000128e-01,7.074430999999999914e-01,7.221589333333332528e-01
2.488269999999999982e+03,8.147155000000000369e-01,8.076221999999999568e-01,8.327725999999999740e-01,8.183701000000001002e-01
2.488519999999999982e+03,7.389213000000000031e-01,7.303720000000000212e-01,7.514024999999999732e-01,7.402319333333332585e-01
2.488769999999999982e+03,8.008832000000000173e-01,7.805372999999999895e-01,8.363494000000000206e-01,8.059233000000000091e-01
2.489019999999999982e+03,8.062711000000000183e-01,9.468687000000000076e-01,8.496833000000000302e-01,8.676077000000000927e-01
2.489269999999999982e+03,7.864687999999999679e-01,7.720586999999999867e-01,9.041595999999999522e-01,8.208956999999998949e-01
2.489519999999999982e+03,8.317052999999999807e-01,9.175934999999999508e-01,9.060458999999999596e-01,8.851149000000000377e-01
2.489769999999999982e+03,8.727812999999999821e-01,9.669767999999999697e-01,9.032828999999999997e-01,9.143469999999999098e-01
2.490009999999999764e+03,8.457765999999999895e-01,9.456054999999999877e-01,8.199849999999999639e-01,8.704556999999999434e-01
2.490260000000000218e+03,9.819622000000000073e-01,8.815602000000000160e-01,9.682391000000000192e-01,9.439204999999999401e-01
2.490510000000000218e+03,1.022750000000000048e+00,9.777660999999999714e-01,9.719584000000000001e-01,9.908248333333333768e-01
2.490759999999999764e+03,7.969045000000000156e-01,1.007832999999999979e+00,1.015430999999999973e+00,9.400561666666665817e-01
2.491010000000000218e+03,1.174522999999999984e+00,1.042836000000000096e+00,9.432660999999999962e-01,1.053541700000000025e+00
2.491260000000000218e+03,1.065900000000000070e+00,1.037565000000000071e+00,8.845001000000000113e-01,9.959883666666665691e-01
2.491509999999999764e+03,1.052926000000000029e+00,9.357604999999999951e-01,1.086009999999999920e+00,1.024898833333333314e+00
2.491760000000000218e+03,1.164028000000000063e+00,1.127497999999999889e+00,9.172306000000000070e-01,1.069585533333333283e+00
2.492010000000000218e+03,1.216352000000000100e+00,1.158347999999999933e+00,1.237114000000000047e+00,1.203937999999999953e+00
2.492259999999999764e+03,1.024752000000000107e+00,1.153955999999999982e+00,1.117969999999999908e+00,1.098892666666666740e+00
2.492509999999999764e+03,1.252582000000000084e+00,1.145753999999999939e+00,1.000880999999999910e+00,1.133072333333333459e+00
2.492760000000000218e+03,1.005724000000000062e+00,1.155148999999999981e+00,1.211362000000000050e+00,1.124078333333333291e+00
2.493019999999999982e+03,1.138759999999999994e+00,1.101585000000000036e+00,1.139701999999999993e+00,1.126682333333333341e+00
2.493269999999999982e+03,1.220267999999999908e+00,1.207567999999999975e+00,1.144112000000000018e+00,1.190649333333333226e+00
2.493519999999999982e+03,1.173435000000000006e+00,1.102395999999999932e+00,1.285226999999999897e+00,1.187019333333333426e+00
2.493769999999999982e+03,1.147184999999999899e+00,1.167858000000000063e+00,1.101968000000000059e+00,1.139003666666666748e+00
2.494019999999999982e+03,1.173696999999999990e+00,1.239524999999999988e+00,1.024747000000000074e+00,1.145989666666666684e+00
2.494270000000000437e+03,1.024801000000000073e+00,1.098081000000000085e+00,1.164090000000000069e+00,1.095657333333333483e+00
2.494519999999999982e+03,1.063247000000000053e+00,1.198029000000000011e+00,1.066376999999999908e+00,1.109217666666666657e+00
2.494769999999999982e+03,1.242726999999999915e+00,1.164544000000000024e+00,1.247111999999999998e+00,1.218127666666666498e+00
2.495019999999999982e+03,1.138924999999999965e+00,1.064070999999999989e+00,1.182288999999999923e+00,1.128428333333333144e+00
2.495269999999999982e+03,1.126845000000000097e+00,1.151845999999999925e+00,1.225308999999999982e+00,1.168000000000000149e+00
2.495530000000000200e+03,1.214679999999999982e+00,1.291638000000000064e+00,1.143491999999999953e+00,1.216603333333333481e+00
2.495779999999999745e+03,1.304235999999999951e+00,1.202584000000000097e+00,1.408541000000000043e+00,1.305120333333333438e+00
2.496030000000000200e+03,1.177438999999999902e+00,1.221451000000000064e+00,1.067536999999999958e+00,1.155475666666666568e+00
2.496280000000000200e+03,1.171947999999999990e+00,1.245664000000000105e+00,1.269206999999999974e+00,1.228939666666666541e+00
2.496529999999999745e+03,1.406366999999999923e+00,1.222549000000000108e+00,1.126587000000000005e+00,1.251834333333333271e+00
2.496789999999999964e+03,1.259948999999999986e+00,1.335970000000000102e+00,1.178738000000000063e+00,1.258219000000000198e+00
2.497039999999999964e+03,1.326996000000000064e+00,1.364060000000000050e+00,1.189240000000000075e+00,1.293432000000000137e+00
2.497289999999999964e+03,1.231074999999999919e+00,1.200989000000000084e+00,1.102119000000000071e+00,1.178061000000000025e+00
2.497539999999999964e+03,1.181627999999999901e+00,1.240469999999999962e+00,1.288291000000000075e+00,1.236796333333333386e+00
2.497789999999999964e+03,1.127564000000000011e+00,1.325447999999999960e+00,1.207554000000000016e+00,1.220188666666666810e+00
2.498050000000000182e+03,1.213310000000000111e+00,1.266250000000000098e+00,1.184379000000000071e+00,1.221313000000000093e+00
2.498300000000000182e+03,1.030680999999999958e+00,1.175248000000000070e+00,1.300450000000000106e+00,1.168793000000000193e+00
2.498549999999999727e+03,1.243359000000000103e+00,1.258841000000000099e+00,1.315361999999999920e+00,1.272520666666666633e+00
2.498800000000000182e+03,1.045617999999999936e+00,1.230177999999999994e+00,1.299741000000000035e+00,1.191845666666666581e+00
2.499059999999999945e+03,1.359853999999999896e+00,1.274623999999999979e+00,1.212911999999999990e+00,1.282463333333333289e+00
2.499309999999999945e+03,1.357482999999999995e+00,1.118551999999999991e+00,1.393769999999999953e+00,1.289935000000000054e+00
2.499559999999999945e+03,1.337958999999999898e+00,1.215740999999999961e+00,1.292399999999999993e+00,1.282033333333333358e+00
2.499820000000000164e+03,1.171743999999999897e+00,1.067536999999999958e+00,1.331674999999999942e+00,1.190318666666666525e+00
2.500070000000000164e+03,1.180285999999999946e+00,1.234885000000000010e+00,1.292594999999999938e+00,1.235921999999999965e+00
2.500319999999999709e+03,1.175378999999999952e+00,1.203013000000000110e+00,1.249255000000000004e+00,1.209215666666666467e+00
2.500579999999999927e+03,1.067465000000000108e+00,1.208150000000000057e+00,1.248529000000000000e+00,1.174714666666666796e+00
2.500829999999999927e+03,1.029670000000000085e+00,1.073409000000000058e+00,1.221510000000000096e+00,1.108196333333333561e+00
2.501079999999999927e+03,1.171928999999999998e+00,1.195259999999999989e+00,1.164258999999999933e+00,1.177149333333333159e+00
2.501339999999999691e+03,1.381507000000000041e+00,1.174188000000000009e+00,1.108635999999999955e+00,1.221443666666666594e+00
2.501590000000000146e+03,1.190646000000000093e+00,9.582403000000000448e-01,1.115898000000000057e+00,1.088261433333333361e+00
2.501849999999999909e+03,1.143929999999999891e+00,1.422962000000000060e+00,1.076508000000000020e+00,1.214466666666666805e+00
2.502099999999999909e+03,1.112287000000000026e+00,1.197837999999999958e+00,1.239336999999999911e+00,1.183154000000000039e+00
2.502349999999999909e+03,1.154630000000000045e+00,1.085037999999999947e+00,8.983503000000000460e-01,1.046006100000000050e+00
2.502609999999999673e+03,9.490408999999999651e-01,1.047123000000000026e+00,1.029166000000000025e+00,1.008443299999999931e+00
2.502860000000000127e+03,1.080167000000000099e+00,1.120957999999999899e+00,1.039978999999999987e+00,1.080367999999999995e+00
2.503119999999999891e+03,1.037628999999999913e+00,1.072319999999999940e+00,1.042183999999999999e+00,1.050710999999999951e+00
2.503369999999999891e+03,1.133239000000000107e+00,1.156028000000000056e+00,9.304609000000000352e-01,1.073242633333333362e+00
2.503620000000000346e+03,9.667820000000000302e-01,9.329553000000000429e-01,1.160274000000000028e+00,1.020003766666666811e+00
2.503880000000000109e+03,9.251762999999999515e-01,1.045919999999999961e+00,9.384574999999999445e-01,9.698512666666666560e-01
2.504130000000000109e+03,1.054626999999999981e+00,1.156666999999999890e+00,8.672590999999999495e-01,1.026184366666666570e+00
2.504389999999999873e+03,9.797171999999999548e-01,9.288659000000000221e-01,9.746681999999999846e-01,9.610837666666666168e-01
2.504640000000000327e+03,8.564523000000000552e-01,1.056278999999999968e+00,9.783522000000000052e-01,9.636944999999998984e-01
2.504900000000000091e+03,1.027279000000000053e+00,8.744353999999999738e-01,8.987754000000000021e-01,9.334965999999998987e-01
2.505150000000000091e+03,9.899215999999999571e-01,9.411981000000000375e-01,9.249260999999999733e-01,9.520152666666666930e-01
2.505409999999999854e+03,8.301153000000000004e-01,1.049080000000000013e+00,8.814625999999999850e-01,9.202192999999999623e-01
2.505660000000000309e+03,8.886661000000000143e-01,9.038528999999999591e-01,9.274854000000000154e-01,9.066681333333334036e-01
2.505920000000000073e+03,7.773860000000000214e-01,9.023700999999999528e-01,1.086532999999999971e+00,9.220963666666666114e-01
2.506180000000000291e+03,8.734975000000000378e-01,1.119420999999999999e+00,9.182932000000000317e-01,9.704038999999999859e-01
2.506429999999999836e+03,8.467038000000000064e-01,9.150517999999999708e-01,8.512100000000000222e-01,8.709885333333332591e-01
2.506690000000000055e+03,8.128233000000000263e-01,9.204913000000000123e-01,8.675654999999999895e-01,8.669600333333332687e-01
2.506940000000000055e+03,7.866271999999999709e-01,7.994461999999999957e-01,8.610556999999999794e-01,8.157097000000000930e-01
2.507200000000000273e+03,8.860799999999999788e-01,7.362001000000000239e-01,8.262441999999999842e-01,8.161747666666666623e-01
2.507449999999999818e+03,9.652756000000000114e-01,9.433827000000000185e-01,9.186562999999999812e-01,9.424381999999998927e-01
2.507710000000000036e+03,6.854951999999999712e-01,8.666108000000000144e-01,9.362348000000000336e-01,8.294469333333333028e-01
2.507969999999999800e+03,7.743537999999999810e-01,8.352264999999999828e-01,9.402198000000000500e-01,8.499333666666667453e-01
2.508220000000000255e+03,9.853442000000000034e-01,9.187640000000000251e-01,9.068960000000000354e-01,9.370014000000000953e-01
2.508480000000000018e+03,9.871615000000000251e-01,8.794528999999999819e-01,8.901499999999999968e-01,9.189214666666666309e-01
2.508739999999999782e+03,9.128979999999999873e-01,7.755847999999999631e-01,7.930239999999999512e-01,8.271689333333333005e-01
2.508989999999999782e+03,8.400826000000000127e-01,7.600654000000000021e-01,6.842546000000000461e-01,7.614675333333332796e-01
2.509250000000000000e+03,7.442830000000000279e-01,8.899203999999999448e-01,8.315725999999999951e-01,8.219253333333332856e-01
2.509510000000000218e+03,7.507477000000000178e-01,1.002151999999999932e+00,7.561729999999999841e-01,8.363575666666666075e-01
2.509760000000000218e+03,8.021184000000000092e-01,8.942466000000000026e-01,8.400305999999999607e-01,8.454652000000000278e-01
2.510019999999999982e+03,9.141818000000000444e-01,1.000987000000000071e+00,8.961364000000000551e-01,9.371017333333333532e-01
2.510279999999999745e+03,9.801058999999999743e-01,7.287029999999999896e-01,9.715245000000000131e-01,8.934444666666666590e-01
2.510530000000000200e+03,7.926410000000000400e-01,7.995349999999999957e-01,7.960057000000000382e-01,7.960605666666666913e-01
2.510789999999999964e+03,9.181120000000000392e-01,7.756916999999999840e-01,8.444344999999999768e-01,8.460794000000001480e-01
2.511050000000000182e+03,8.555620999999999921e-01,6.951273999999999509e-01,7.874936999999999632e-01,7.793943999999998207e-01
2.511299999999999727e+03,9.064353000000000549e-01,7.536119000000000012e-01,8.880955000000000377e-01,8.493808999999999942e-01
2.511559999999999945e+03,8.431798000000000348e-01,7.537665999999999533e-01,7.780217000000000382e-01,7.916560333333334532e-01
2.511820000000000164e+03,9.981337000000000126e-01,7.542936000000000085e-01,9.467995000000000161e-01,8.997422666666666791e-01
2.512079999999999927e+03,8.325886999999999594e-01,7.011473999999999762e-01,8.286609000000000336e-01,7.874656666666667304e-01
2.512340000000000146e+03,8.746034999999999782e-01,8.418318000000000190e-01,8.880778000000000283e-01,8.681710333333333418e-01
2.512589999999999691e+03,8.126016999999999824e-01,8.085885000000000433e-01,1.009195999999999982e+00,8.767954000000001136e-01
2.512849999999999909e+03,7.855048000000000030e-01,8.678082000000000296e-01,8.043228999999999518e-01,8.192119666666667355e-01
2.513110000000000127e+03,6.091461000000000237e-01,6.983460000000000223e-01,9.071616999999999598e-01,7.382179333333334093e-01
2.513369999999999891e+03,8.947916000000000203e-01,6.891798999999999564e-01,8.871390999999999583e-01,8.237035333333334597e-01
2.513630000000000109e+03,8.983524000000000509e-01,8.158564000000000371e-01,7.650384000000000073e-01,8.264157333333334021e-01
2.513880000000000109e+03,9.511450000000000182e-01,5.810075000000000101e-01,8.177649000000000168e-01,7.833057999999999410e-01
2.514139999999999873e+03,9.404061000000000226e-01,7.085662000000000349e-01,7.864425000000000443e-01,8.118049333333333673e-01
2.514400000000000091e+03,7.943086999999999787e-01,8.235578000000000065e-01,9.136174999999999713e-01,8.438279999999999115e-01
2.514660000000000309e+03,9.181673999999999669e-01,8.558816999999999675e-01,9.345255999999999563e-01,9.028582333333332599e-01
2.514920000000000073e+03,8.901995999999999798e-01,9.071325999999999556e-01,8.092413999999999996e-01,8.688578666666666450e-01
2.515179999999999836e+03,7.319240999999999664e-01,7.394129999999999869e-01,8.432931000000000177e-01,7.715433999999999903e-01
2.515440000000000055e+03,8.779962000000000044e-01,8.061622999999999983e-01,7.578122000000000469e-01,8.139902333333334239e-01
2.515699999999999818e+03,6.972106999999999610e-01,8.301153999999999478e-01,7.673064000000000551e-01,7.648774999999998769e-01
