energy,s002,s003,mean
2.476670000000000073e+03,4.226283000000000123e-01,4.024299000000000071e-01,4.125290999999999819e-01
2.476919999999999618e+03,3.440352999999999883e-01,5.369587999999999584e-01,4.404970499999999456e-01
2.477159999999999854e+03,4.590564999999999785e-01,5.178867000000000331e-01,4.884716000000000058e-01
2.477409999999999854e+03,4.303686999999999929e-01,5.254630000000000134e-01,4.779158500000000309e-01
2.477650000000000091e+03,5.778438999999999659e-01,7.269503000000000492e-01,6.523970999999999520e-01
2.477900000000000091e+03,6.656016999999999628e-01,7.171094999999999553e-01,6.913555999999999591e-01
2.478139999999999873e+03,5.287454000000000320e-01,6.265026000000000206e-01,5.776240000000000263e-01
2.478389999999999873e+03,6.527933999999999681e-01,6.315340000000000398e-01,6.421637000000000040e-01
2.478630000000000109e+03,4.999861999999999917e-01,6.107622000000000329e-01,5.553742000000000401e-01
2.478880000000000109e+03,5.343107000000000273e-01,6.661555999999999589e-01,6.002331499999999931e-01
2.479119999999999891e+03,5.308492000000000210e-01,7.498146999999999451e-01,6.403319499999999831e-01
2.479369999999999891e+03,6.066030999999999507e-01,6.541369999999999685e-01,6.303700500000000151e-01
2.479620000000000346e+03,6.001716000000000273e-01,7.746834999999999694e-01,6.874275499999999983e-01
2.479860000000000127e+03,6.945858000000000310e-01,7.128351000000000548e-01,7.037104499999999874e-01
2.480109999999999673e+03,8.261600999999999528e-01,8.658998999999999446e-01,8.460299999999999487e-01
2.480349999999999909e+03,1.025492999999999988e+00,1.011511999999999967e+00,1.018502499999999866e+00
2.480599999999999909e+03,1.200796999999999892e+00,1.422102999999999895e+00,1.311449999999999783e+00
2.480850000000000364e+03,1.622921000000000058e+00,1.588567999999999980e+00,1.605744500000000130e+00
2.481090000000000146e+03,1.944973000000000063e+00,2.171851999999999894e+00,2.058412500000000200e+00
2.481339999999999691e+03,2.849264999999999937e+00,3.044143000000000043e+00,2.946703999999999990e+00
2.481579999999999927e+03,3.624604999999999855e+00,3.856205999999999801e+00,3.740405499999999606e+00
2.481829999999999927e+03,4.303335999999999828e+00,4.931585000000000107e+00,4.617460499999999968e+00
2.482079999999999927e+03,4.700603000000000087e+00,5.143231000000000108e+00,4.921917000000000542e+00
2.482320000000000164e+03,4.292091000000000101e+00,4.629154999999999909e+00,4.460623000000000005e+00
2.482570000000000164e+03,3.788504999999999789e+00,4.351225999999999594e+00,4.069865499999999692e+00
2.482819999999999709e+03,3.325781000000000098e+00,3.527949000000000002e+00,3.426865000000000272e+00
2.483059999999999945e+03,2.686495999999999995e+00,2.972294000000000214e+00,2.829394999999999882e+00
2.483309999999999945e+03,1.995698999999999890e+00,2.153744000000000103e+00,2.074721499999999885e+00
2.483560000000000400e+03,1.736344000000000110e+00,1.927713999999999928e+00,1.832028999999999908e+00
2.483809999999999945e+03,1.480868999999999991e+00,1.633275999999999950e+00,1.557072499999999859e+00
2.484049999999999727e+03,1.239327000000000067e+00,1.390370000000000106e+00,1.314848500000000087e+00
2.484300000000000182e+03,1.185208999999999957e+00,1.065674999999999928e+00,1.125442000000000053e+00
2.484550000000000182e+03,1.186803000000000052e+00,1.158109000000000055e+00,1.172455999999999943e+00
2.484799999999999727e+03,1.055152000000000090e+00,1.099582999999999977e+00,1.077367500000000033e+00
2.485039999999999964e+03,8.781666999999999668e-01,1.113093000000000110e+00,9.956298500000000384e-01
2.485289999999999964e+03,9.975490000000000190e-01,8.128900999999999488e-01,9.052195499999999839e-01
2.485539999999999964e+03,8.255234000000000183e-01,1.015533999999999937e+00,9.205286999999999775e-01
2.485789999999999964e+03,8.889890000000000292e-01,9.768805000000000405e-01,9.329347500000000348e-01
2.486029999999999745e+03,9.483411000000000479e-01,9.175012000000000167e-01,9.329211500000000878e-01
2.486279999999999745e+03,7.725708000000000020e-01,8.264405000000000223e-01,7.995056499999999566e-01
2.486530000000000200e+03,9.410777999999999643e-01,8.311834999999999640e-01,8.861306499999999087e-01
2.486780000000000200e+03,5.945015999999999634e-01,1.051460000000000061e+00,8.229808000000000678e-01
2.487029999999999745e+03,7.865119000000000415e-01,9.249311999999999534e-01,8.557215499999999420e-01
2.487280000000000200e+03,8.380176000000000291e-01,7.421246000000000231e-01,7.900711000000000261e-01
2.487519999999999982e+03,6.898379999999999512e-01,7.904455999999999705e-01,7.401417999999999608e-01
2.487769999999999982e+03,7.338221999999999801e-01,8.386122000000000298e-01,7.862172000000000605e-01
2.488019999999999982e+03,9.856129000000000140e-01,7.312125000000000430e-01,8.584127000000000285e-01
2.488269999999999982e+03,8.006623999999999963e-01,8.437696000000000085e-01,8.222160000000000579e-01
2.488519999999999982e+03,6.795976000000000239e-01,7.316173999999999733e-01,7.056074999999999431e-01
2.488769999999999982e+03,8.212087999999999610e-01,8.607723000000000457e-01,8.409905500000000034e-01
2.489019999999999982e+03,9.002337999999999729e-01,8.632927999999999713e-01,8.817633000000000276e-01
2.489269999999999982e+03,9.047851999999999562e-01,9.096011999999999986e-01,9.071932000000000329e-01
2.489519999999999982e+03,9.513277999999999457e-01,9.006420000000000536e-01,9.259848999999999997e-01
2.489769999999999982e+03,9.190344999999999764e-01,7.160381999999999580e-01,8.175363499999999117e-01
2.490009999999999764e+03,9.058775999999999495e-01,1.042153000000000107e+00,9.740153000000000283e-01
2.490260000000000218e+03,7.842569999999999819e-01,1.033296999999999910e+00,9.087769999999999460e-01
2.490510000000000218e+03,9.805854999999999988e-01,1.046465999999999896e+00,1.013525749999999892e+00
2.490759999999999764e+03,1.004864999999999897e+00,1.095714999999999995e+00,1.050289999999999946e+00
2.491010000000000218e+03,9.075518000000000196e-01,7.536272000000000526e-01,8.305895000000000916e-01
2.491260000000000218e+03,1.113777999999999935e+00,9.294181999999999721e-01,1.021598099999999842e+00
2.491509999999999764e+03,1.048556999999999961e+00,1.224445000000000006e+00,1.136500999999999983e+00
2.491760000000000218e+03,1.049091999999999913e+00,1.182328000000000046e+00,1.115709999999999980e+00
2.492010000000000218e+03,1.109425000000000106e+00,9.323706999999999967e-01,1.020897850000000107e+00
2.492259999999999764e+03,9.650486999999999815e-01,1.103814000000000073e+00,1.034431349999999972e+00
2.492509999999999764e+03,1.154490000000000016e+00,9.872914999999999885e-01,1.070890750000000002e+00
2.492760000000000218e+03,1.161615999999999982e+00,1.111024999999999929e+00,1.136320500000000067e+00
2.493019999999999982e+03,1.161715999999999971e+00,1.328435000000000032e+00,1.245075500000000002e+00
2.493269999999999982e+03,1.040089000000000041e+00,1.103070999999999913e+00,1.071579999999999977e+00
2.493519999999999982e+03,1.158053999999999917e+00,1.166760999999999937e+00,1.162407500000000038e+00
2.493769999999999982e+03,1.277797000000000072e+00,9.672022000000000119e-01,1.122499600000000042e+00
2.494019999999999982e+03,1.214874000000000009e+00,1.366222000000000047e+00,1.290548000000000028e+00
2.494270000000000437e+03,1.148814999999999920e+00,1.195435999999999943e+00,1.172125499999999931e+00
2.494519999999999982e+03,1.097313999999999901e+00,9.678550000000000209e-01,1.032584500000000016e+00
2.494769999999999982e+03,1.101974999999999927e+00,1.029369999999999896e+00,1.065672499999999800e+00
2.495019999999999982e+03,1.225297000000000081e+00,1.110781999999999936e+00,1.168039499999999897e+00
2.495269999999999982e+03,1.266207000000000082e+00,1.126935000000000020e+00,1.196571000000000051e+00
2.495530000000000200e+03,1.474180999999999964e+00,1.181205000000000060e+00,1.327693000000000012e+00
2.495779999999999745e+03,1.158339000000000008e+00,1.002502000000000004e+00,1.080420500000000006e+00
2.496030000000000200e+03,1.024045000000000094e+00,1.540704999999999991e+00,1.282375000000000043e+00
2.496280000000000200e+03,1.353617999999999988e+00,1.441659999999999942e+00,1.397638999999999854e+00
2.496529999999999745e+03,1.148369999999999891e+00,1.019651000000000085e+00,1.084010499999999988e+00
2.496789999999999964e+03,1.230663999999999980e+00,1.124605999999999995e+00,1.177634999999999987e+00
2.497039999999999964e+03,1.187386999999999970e+00,1.042670999999999903e+00,1.115028999999999826e+00
2.497289999999999964e+03,1.069493000000000027e+00,1.145181000000000004e+00,1.107337000000000016e+00
2.497539999999999964e+03,1.235840000000000050e+00,1.219294000000000100e+00,1.227567000000000075e+00
2.497789999999999964e+03,1.148031000000000024e+00,1.131785999999999959e+00,1.139908499999999991e+00
2.498050000000000182e+03,1.201356000000000090e+00,1.175027000000000044e+00,1.188191500000000067e+00
2.498300000000000182e+03,1.276713999999999904e+00,1.252758999999999956e+00,1.264736499999999930e+00
2.498549999999999727e+03,1.271800000000000042e+00,1.157547000000000104e+00,1.214673499999999962e+00
2.498800000000000182e+03,1.187958000000000069e+00,1.310284000000000004e+00,1.249121000000000148e+00
2.499059999999999945e+03,1.131553999999999949e+00,1.290921999999999903e+00,1.211237999999999815e+00
2.499309999999999945e+03,1.168163000000000062e+00,1.167261000000000104e+00,1.167712000000000083e+00
2.499559999999999945e+03,1.137380000000000058e+00,1.080605999999999955e+00,1.108992999999999896e+00
2.499820000000000164e+03,1.338661000000000101e+00,1.180379000000000067e+00,1.259520000000000195e+00
2.500070000000000164e+03,1.102267000000000108e+00,1.081129000000000007e+00,1.091698000000000057e+00
2.500319999999999709e+03,1.305700000000000083e+00,1.026143000000000027e+00,1.165921500000000055e+00
2.500579999999999927e+03,1.179996999999999963e+00,1.339541000000000093e+00,1.259768999999999917e+00
2.500829999999999927e+03,1.190242000000000022e+00,1.247570000000000068e+00,1.218906000000000045e+00
2.501079999999999927e+03,1.091404999999999959e+00,1.321199999999999930e+00,1.206302500000000055e+00
2.501339999999999691e+03,9.347033999999999621e-01,1.129172000000000065e+00,1.031937700000000069e+00
2.501590000000000146e+03,1.242205999999999921e+00,1.147804000000000046e+00,1.195005000000000095e+00
2.501849999999999909e+03,1.041787000000000019e+00,1.070090999999999903e+00,1.055938999999999961e+00
2.502099999999999909e+03,1.297716000000000092e+00,1.084975000000000023e+00,1.191345500000000168e+00
2.502349999999999909e+03,1.237648999999999999e+00,1.022221999999999964e+00,1.129935499999999982e+00
2.502609999999999673e+03,9.519168000000000074e-01,1.166115999999999930e+00,1.059016399999999969e+00
2.502860000000000127e+03,1.049258999999999942e+00,9.627923999999999927e-01,1.006025699999999912e+00
2.503119999999999891e+03,1.262637000000000009e+00,1.109269999999999978e+00,1.185953500000000105e+00
2.503369999999999891e+03,1.043897999999999993e+00,1.024116999999999944e+00,1.034007499999999968e+00
2.503620000000000346e+03,1.126360999999999946e+00,1.043276000000000092e+00,1.084818499999999908e+00
2.503880000000000109e+03,8.892449000000000048e-01,8.842326000000000352e-01,8.867387500000000200e-01
2.504130000000000109e+03,9.223318000000000350e-01,1.157186000000000048e+00,1.039758900000000041e+00
2.504389999999999873e+03,1.121216999999999908e+00,1.037751000000000090e+00,1.079483999999999888e+00
2.504640000000000327e+03,9.395487999999999618e-01,1.059790999999999928e+00,9.996699000000000002e-01
2.504900000000000091e+03,9.042712000000000527e-01,9.196653999999999662e-01,9.119683000000000650e-01
2.505150000000000091e+03,9.948860000000000481e-01,8.659717000000000109e-01,9.304288499999999740e-01
2.505409999999999854e+03,7.668198999999999987e-01,9.561262999999999845e-01,8.614730999999999916e-01
2.505660000000000309e+03,8.762199999999999989e-01,7.112315999999999638e-01,7.937258000000000369e-01
2.505920000000000073e+03,8.230138999999999649e-01,9.291080999999999923e-01,8.760609999999999786e-01
2.506180000000000291e+03,1.084022000000000041e+00,9.298813999999999691e-01,1.006951700000000116e+00
2.506429999999999836e+03,9.751904000000000128e-01,8.721813999999999956e-01,9.236858999999999487e-01
2.506690000000000055e+03,8.460126999999999509e-01,9.796610000000000040e-01,9.128368499999999219e-01
2.506940000000000055e+03,8.176569000000000198e-01,8.930495000000000516e-01,8.553532000000000357e-01
2.507200000000000273e+03,8.491492999999999958e-01,9.142736999999999670e-01,8.817114999999999814e-01
2.507449999999999818e+03,8.979563000000000406e-01,8.779822000000000459e-01,8.879692500000000432e-01
2.507710000000000036e+03,7.902993999999999852e-01,8.841404999999999959e-01,8.372199499999999350e-01
2.507969999999999800e+03,7.756205999999999934e-01,8.163979000000000097e-01,7.960092500000000015e-01
2.508220000000000255e+03,8.778251999999999722e-01,9.029985999999999846e-01,8.904118999999999229e-01
2.508480000000000018e+03,8.499168000000000278e-01,7.243106999999999740e-01,7.871137500000000564e-01
2.508739999999999782e+03,1.119145999999999974e+00,8.949266000000000165e-01,1.007036299999999995e+00
2.508989999999999782e+03,8.532998000000000527e-01,7.931637999999999744e-01,8.232318000000000691e-01
2.509250000000000000e+03,8.995923999999999587e-01,7.507911999999999919e-01,8.251918000000000308e-01
2.509510000000000218e+03,7.708002000000000464e-01,9.788769000000000498e-01,8.748385499999999926e-01
2.509760000000000218e+03,1.050653000000000059e+00,9.604074000000000222e-01,1.005530199999999930e+00
2.510019999999999982e+03,9.814112999999999865e-01,9.249908000000000019e-01,9.532010499999999942e-01
2.510279999999999745e+03,9.672382000000000479e-01,7.740198999999999829e-01,8.706290500000000154e-01
2.510530000000000200e+03,8.102114999999999734e-01,9.569822000000000051e-01,8.835968499999999892e-01
2.510789999999999964e+03,6.765406999999999949e-01,6.612554999999999961e-01,6.688981000000000510e-01
2.511050000000000182e+03,7.439592000000000427e-01,6.643841000000000330e-01,7.041716500000000378e-01
2.511299999999999727e+03,7.825697000000000347e-01,6.918261999999999468e-01,7.371979499999999907e-01
2.511559999999999945e+03,9.165499999999999758e-01,8.937673000000000423e-01,9.051586499999999536e-01
2.511820000000000164e+03,7.353762999999999828e-01,8.204217000000000315e-01,7.778990000000000071e-01
2.512079999999999927e+03,1.055423000000000000e+00,1.015522000000000036e+00,1.035472500000000018e+00
2.512340000000000146e+03,8.483532999999999769e-01,8.960181999999999869e-01,8.721857499999999819e-01
2.512589999999999691e+03,8.147748999999999686e-01,9.473160999999999943e-01,8.810454999999999259e-01
2.512849999999999909e+03,6.937457000000000207e-01,9.286855000000000526e-01,8.112156000000000367e-01
2.513110000000000127e+03,8.231960000000000388e-01,8.870050000000000434e-01,8.551005000000000411e-01
2.513369999999999891e+03,6.086926000000000281e-01,9.350456000000000323e-01,7.718690999999999747e-01
2.513630000000000109e+03,7.532548000000000021e-01,1.081172000000000022e+00,9.172134000000000675e-01
2.513880000000000109e+03,9.380422999999999956e-01,9.542097999999999969e-01,9.461260499999999407e-01
2.514139999999999873e+03,8.342967000000000022e-01,7.844999000000000278e-01,8.093983000000000150e-01
2.514400000000000091e+03,9.374985000000000124e-01,7.073661999999999450e-01,8.224323499999999232e-01
2.514660000000000309e+03,6.758207999999999993e-01,9.537073999999999829e-01,8.147640999999999911e-01
2.514920000000000073e+03,9.850345999999999824e-01,9.889248999999999956e-01,9.869797499999999335e-01
2.515179999999999836e+03,1.034080000000000110e+00,9.422304999999999708e-01,9.881552500000000405e-01
2.515440000000000055e+03,7.422718999999999845e-01,8.034204000000000345e-01,7.728461500000000095e-01
2.515699999999999818e+03,8.216253000000000029e-01,8.213671000000000166e-01,8.214962000000000097e-01
