energy,s042,s043,s044,s045,mean
2.484799999999999727e+03,1.128114000000000061e+00,1.300499000000000072e+00,7.939102000000000103e-01,1.262165999999999899e+00,1.121172300000000011e+00
2.485039999999999964e+03,1.111971000000000043e+00,9.789312000000000014e-01,9.620328999999999686e-01,8.653840999999999894e-01,9.795798000000000005e-01
2.485289999999999964e+03,9.215486000000000510e-01,9.898664000000000351e-01,7.891173000000000215e-01,1.014491999999999949e+00,9.287560749999999032e-01
2.485539999999999964e+03,8.612847000000000142e-01,8.647576999999999625e-01,1.050764000000000031e+00,9.582017000000000451e-01,9.337520249999999855e-01
2.485789999999999964e+03,9.164976000000000234e-01,8.024928000000000061e-01,9.205693999999999821e-01,9.641437000000000479e-01,9.009258749999999871e-01
2.486029999999999745e+03,8.708474000000000492e-01,9.247347000000000206e-01,8.796429000000000054e-01,7.919448000000000043e-01,8.667924500000000476e-01
2.486279999999999745e+03,7.766060000000000185e-01,7.535142000000000229e-01,8.493503999999999499e-01,8.389345999999999748e-01,8.046012999999999638e-01
2.486530000000000200e+03,8.624077999999999466e-01,7.833997000000000321e-01,7.331708999999999588e-01,7.657429999999999515e-01,7.861803500000000833e-01
2.486780000000000200e+03,8.579670999999999825e-01,8.440111999999999615e-01,8.069965999999999529e-01,8.134605999999999781e-01,8.306088750000000243e-01
2.487029999999999745e+03,6.632645999999999820e-01,6.800133999999999901e-01,6.996750000000000469e-01,6.974059999999999704e-01,6.850897499999999418e-01
2.487280000000000200e+03,8.964356999999999465e-01,8.541765000000000052e-01,8.710523999999999489e-01,7.253737999999999575e-01,8.367595999999999368e-01
2.487519999999999982e+03,9.377296000000000520e-01,7.357823999999999476e-01,8.833628000000000036e-01,8.122555000000000192e-01,8.422825750000000333e-01
2.487769999999999982e+03,9.559883000000000131e-01,7.302471999999999852e-01,8.744990999999999737e-01,7.826246999999999510e-01,8.358398249999999807e-01
2.488019999999999982e+03,9.509107999999999450e-01,7.680719999999999770e-01,9.000399000000000038e-01,7.605602000000000196e-01,8.448957249999999863e-01
2.488269999999999982e+03,9.189268000000000436e-01,7.742037999999999975e-01,7.633948000000000400e-01,9.790999999999999703e-01,8.589063499999999296e-01
2.488519999999999982e+03,8.682545000000000401e-01,9.154946000000000472e-01,7.881595999999999602e-01,7.426791000000000365e-01,8.286469499999999933e-01
2.488769999999999982e+03,7.995147999999999699e-01,8.046619000000000410e-01,6.954683000000000392e-01,1.003017000000000047e+00,8.256654999999999411e-01
2.489019999999999982e+03,7.146856999999999793e-01,9.250557000000000363e-01,9.020169000000000104e-01,8.966226000000000473e-01,8.595952250000000738e-01
2.489269999999999982e+03,1.030030000000000001e+00,6.391599000000000030e-01,9.063995999999999720e-01,1.122983999999999982e+00,9.246433750000000451e-01
2.489519999999999982e+03,7.862529999999999797e-01,9.188606999999999747e-01,1.000941000000000081e+00,9.762364000000000042e-01,9.205727750000000098e-01
2.489769999999999982e+03,8.584715000000000540e-01,9.406158999999999493e-01,8.998627000000000153e-01,9.049120999999999970e-01,9.009655500000000039e-01
2.490009999999999764e+03,9.192230000000000123e-01,9.845990999999999493e-01,7.211096000000000172e-01,9.692176000000000125e-01,8.985373249999999423e-01
2.490260000000000218e+03,1.100465000000000027e+00,9.436029000000000222e-01,1.040451999999999932e+00,9.100814000000000403e-01,9.986503250000000609e-01
2.490510000000000218e+03,9.538828999999999780e-01,8.760580999999999507e-01,8.909156000000000297e-01,9.295090999999999770e-01,9.125914250000000116e-01
2.490759999999999764e+03,9.696099999999999719e-01,1.078001999999999905e+00,1.010429000000000022e+00,1.084351999999999983e+00,1.035598250000000053e+00
2.491010000000000218e+03,1.019377999999999895e+00,9.352462999999999749e-01,1.014780999999999933e+00,1.035501999999999923e+00,1.001226825000000042e+00
2.491260000000000218e+03,9.277587999999999946e-01,1.055751000000000106e+00,1.088869000000000087e+00,1.088279999999999914e+00,1.040164700000000053e+00
2.491509999999999764e+03,9.159787999999999819e-01,1.008304000000000089e+00,9.552971999999999575e-01,1.135227999999999904e+00,1.003701999999999872e+00
2.491760000000000218e+03,1.101129000000000024e+00,1.095423999999999953e+00,9.683000999999999969e-01,1.238256999999999941e+00,1.100777524999999812e+00
2.492010000000000218e+03,1.062786000000000008e+00,8.873940000000000161e-01,9.513179000000000496e-01,1.342238000000000042e+00,1.060933974999999974e+00
2.492259999999999764e+03,1.110767000000000060e+00,1.034175999999999984e+00,1.065933999999999937e+00,1.037625000000000020e+00,1.062125500000000056e+00
2.492509999999999764e+03,1.241089000000000109e+00,1.185097000000000067e+00,1.205333999999999905e+00,9.736517000000000088e-01,1.151292924999999912e+00
2.492760000000000218e+03,1.325544000000000056e+00,1.132046000000000108e+00,9.353835999999999817e-01,1.161921999999999899e+00,1.138723900000000011e+00
2.493019999999999982e+03,1.100654000000000021e+00,1.281160000000000077e+00,1.095150000000000068e+00,1.101359999999999895e+00,1.144581000000000071e+00
2.493269999999999982e+03,1.230061999999999989e+00,1.117010000000000058e+00,1.092286000000000090e+00,1.074929999999999941e+00,1.128571999999999909e+00
2.493519999999999982e+03,1.171438999999999897e+00,1.291031999999999957e+00,1.128354000000000079e+00,1.133782999999999985e+00,1.181151999999999980e+00
2.493769999999999982e+03,1.123439999999999994e+00,1.121912000000000020e+00,1.263068999999999997e+00,1.028885999999999967e+00,1.134326750000000050e+00
2.494019999999999982e+03,1.006863999999999981e+00,1.199818000000000051e+00,1.228671000000000069e+00,1.352762999999999938e+00,1.197029000000000121e+00
2.494270000000000437e+03,1.144746999999999959e+00,1.195256000000000096e+00,1.118160999999999961e+00,1.169987000000000110e+00,1.157037749999999976e+00
